# SCAN started at: 2019-02-13 13:08:14
# Elen_Scan Mass: 146 Resolution: 100
# ----------------------------------------
# 
1.54	-5.192	-3.683	-1.54
1.55	-5.3	-3.693	-1.6
1.56	-5.361	-3.792	-1.449
1.57	-4.406	-3.797	-1.408
1.58	-4.171	-3.811	-1.412
1.59	-4.339	-3.943	-1.316
1.6	-4.808	-4.011	-1.382
1.61	-3.792	-1.802	-0.923
1.62	-4.138	-1.742	-1.752
1.63	-1.001	-1.792	-1.156
1.64	-5.295	-1.8	-1.202
1.65	-5.336	-1.664	-1.087
1.66	-5.243	-2.075	-1.113
1.67	-2.487	-1.55	-1.081
1.68	-2.85	-1.487	-1.206
1.69	-2.8	-1.422	-1.139
1.7	-2.861	-1.39	-1.052
1.71	-2.996	-1.109	-0.7713
1.72	-4.332	-1.35	-0.9566
1.73	-4.654	-1.313	-1.143
1.74	-4.397	-1.284	-0.9373
1.75	-0.9017	-1.268	-1.004
1.76	-0.8505	-1.287	-1.155
1.77	-5.24	-1.203	-0.7676
1.78	-1.621	-1.189	-0.6322
1.79	-1.901	-1.198	-1.131
1.8	-1.78	-1.182	-0.968
