# SCAN started at: 2019-02-13 18:44:05
# Elen_Scan Mass: 97.9 Resolution: 30
# ----------------------------------------
# 
11.49	0.1333	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
11.5	0.2667	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
11.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.52	0.1333	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
11.53	0.4	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0
11.54	0.2667	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
11.55	0.5333	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0
11.56	0.2667	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
11.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.59	0.1333	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
11.6	0.2667	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
11.61	0.6667	0	0	0	0	4	4	0	0	2	0	0	0	0	0	0
11.62	0.2667	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
11.63	0.6667	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0
11.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.65	0.4	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0
11.66	0.2667	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
11.67	0.1333	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.68	0.1333	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11.69	0.6667	0	4	2	0	0	4	0	0	0	0	0	0	0	0	0
11.7	0.4	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0
11.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.72	0.1333	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.73	0.2667	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
11.74	0.6667	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0
11.75	0.5333	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0
11.76	0.1333	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11.77	0.4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
11.78	0.8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6
11.79	0.5333	0	2	0	0	0	0	0	0	0	0	4	0	0	2	0
11.8	0.5333	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0
11.81	0.2667	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
11.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.83	0.1333	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
11.84	0.6667	0	0	0	0	0	0	2	2	2	0	0	0	0	4	0
11.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.86	0.1333	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
11.87	0.5333	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0
11.88	0.6667	0	2	0	0	0	0	2	0	0	0	0	0	6	0	0
11.89	0.2667	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
11.9	0.5333	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0
11.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.92	0.2667	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
11.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.94	0.6667	2	6	0	0	0	0	0	0	0	0	0	0	0	2	0
11.95	0.2667	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
11.96	0.5333	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0
11.97	0.2667	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
11.98	0.2667	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
11.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0.5333	2	0	0	0	0	0	0	2	0	0	2	0	2	0	0
12.01	0.9333	0	0	2	0	6	0	0	0	0	6	0	0	0	0	0
12.02	0.5333	0	0	2	0	4	0	0	2	0	0	0	0	0	0	0
12.03	0.1333	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
12.04	0.1333	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
12.05	0.2667	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
12.06	0.4	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0
12.07	1.2	0	2	0	0	0	2	0	4	6	0	2	2	0	0	0
12.08	0.6667	0	2	0	0	0	0	0	4	0	0	0	4	0	0	0
12.09	0.4	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2
12.1	0.4	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0
12.11	0.2667	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
12.12	0.2667	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
12.13	0.2667	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
12.14	0.4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.15	0.1333	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
12.16	0.1333	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.17	0.6667	0	4	0	0	0	0	0	0	0	2	4	0	0	0	0
12.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.19	0.1333	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
12.2	0.4	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0
12.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.22	0.1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
12.23	0.2667	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
12.24	0.8	4	6	0	0	0	0	0	0	0	0	0	0	2	0	0
12.25	0.4	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0
12.26	0.4	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0
12.27	0.1333	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
12.28	0.1333	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.29	0.1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
12.3	0.1333	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
12.31	0.4	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
12.32	0.2667	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0
12.33	0.2667	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
12.34	0.2667	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0
12.35	0.8	0	0	0	0	0	2	0	0	4	6	0	0	0	0	0
12.36	1.2	0	0	0	0	8	0	0	0	0	0	0	0	2	0	8
12.37	0.6667	0	4	0	2	0	0	2	0	0	0	0	0	2	0	0
12.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.39	0.4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
12.4	1.867	0	4	6	4	0	2	0	6	4	0	0	0	2	0	0
12.41	0.5333	0	0	0	0	0	0	2	0	0	4	0	0	2	0	0
12.42	0.2667	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
12.43	0.4	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0
12.44	0.4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
12.45	1.067	0	0	0	6	2	0	0	0	0	2	0	2	0	2	2
12.46	1.867	0	10	0	2	0	0	2	4	4	0	0	0	0	0	6
12.47	0.1333	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
12.48	1.067	2	2	0	0	0	2	2	0	0	0	0	0	2	6	0
12.49	0.8	0	0	6	2	0	0	0	0	0	0	0	4	0	0	0
12.5	0.6667	0	0	0	0	0	0	0	4	0	0	0	2	4	0	0
12.51	0.6667	0	0	2	0	0	0	0	0	2	0	0	0	0	6	0
12.52	0.8	0	2	0	0	0	0	0	4	0	0	0	4	0	0	2
12.53	0.8	0	2	0	0	2	2	0	0	4	0	2	0	0	0	0
12.54	0.2667	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
12.55	1.2	2	0	4	0	2	0	4	0	0	0	2	4	0	0	0
12.56	0.6667	0	0	2	0	2	0	2	0	0	4	0	0	0	0	0
12.57	0.8	6	0	0	0	0	0	2	0	0	2	0	0	0	2	0
12.58	1.2	0	0	0	0	0	10	0	4	0	4	0	0	0	0	0
12.59	0.8	0	0	0	4	0	0	0	0	0	0	0	0	0	4	4
12.6	0.6667	4	0	0	0	0	0	2	0	0	0	0	0	0	4	0
12.61	1.2	0	0	0	0	6	0	2	4	2	0	0	0	0	4	0
12.62	1.2	4	0	0	2	0	0	2	0	0	0	2	6	0	0	2
12.63	0.4	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0
12.64	1.067	2	0	0	0	0	6	0	2	0	2	0	0	0	0	4
12.65	0.6667	2	0	0	2	0	0	0	0	2	4	0	0	0	0	0
12.66	0.9333	0	2	0	0	4	0	0	0	0	6	0	0	0	2	0
12.67	0.5333	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0
12.68	1.2	4	2	0	2	4	0	0	0	0	2	0	0	2	2	0
12.69	1.2	2	8	0	0	0	0	0	0	2	0	0	0	2	2	2
12.7	0.6667	2	0	0	0	0	0	0	4	0	4	0	0	0	0	0
12.71	1.333	0	0	0	4	0	0	0	2	4	0	2	4	0	0	4
12.72	1.467	10	0	0	8	0	2	2	0	0	0	0	0	0	0	0
12.73	0.6667	0	0	4	0	0	0	0	0	0	0	4	2	0	0	0
12.74	0.9333	0	0	0	8	0	2	0	2	0	2	0	0	0	0	0
12.75	0.6667	0	2	2	0	0	0	0	2	0	4	0	0	0	0	0
12.76	1.733	0	8	0	0	2	0	0	0	0	0	4	0	8	4	0
12.77	1.467	2	0	2	0	6	0	2	0	6	0	0	0	2	2	0
12.78	1.467	0	6	4	0	2	0	4	0	4	0	2	0	0	0	0
12.79	0.9333	0	2	0	2	4	0	0	0	0	0	0	0	0	2	4
12.8	1.467	0	0	4	0	0	0	4	0	2	2	2	2	0	4	2
12.81	1.467	6	4	0	0	4	0	0	0	0	2	6	0	0	0	0
12.82	0.9333	0	0	0	0	0	0	2	0	2	0	6	0	4	0	0
12.83	1.467	0	0	6	0	0	0	2	2	0	2	6	4	0	0	0
12.84	2.533	8	0	4	4	2	4	4	0	2	4	0	0	0	2	4
12.85	0.8	0	0	0	0	0	0	2	0	2	2	0	2	4	0	0
12.86	2.8	0	10	0	4	4	0	0	2	2	4	4	4	0	2	6
12.87	3.467	4	0	10	4	4	10	0	2	4	12	0	2	0	0	0
12.88	1.2	0	0	2	0	6	2	2	0	2	0	2	0	2	0	0
12.89	2.267	0	0	2	4	0	4	0	4	8	4	0	6	0	0	2
12.9	2.133	8	0	4	2	0	2	2	6	4	2	2	0	0	0	0
12.91	2	2	0	0	8	6	4	4	0	2	2	0	0	2	0	0
12.92	0.9333	0	4	2	0	0	0	2	0	0	0	2	0	0	4	0
12.93	2.667	4	6	6	4	0	2	2	0	0	2	4	0	2	2	6
12.94	2	4	0	0	0	6	2	0	0	4	0	0	4	4	6	0
12.95	0.5333	0	0	0	2	2	2	0	0	0	0	0	0	0	0	2
12.96	2.533	2	6	0	4	4	2	0	0	0	10	2	0	4	4	0
12.97	1.6	2	2	0	8	2	4	0	0	0	0	0	0	2	4	0
12.98	3.2	8	8	2	0	0	0	12	10	0	0	6	2	0	0	0
12.99	1.6	0	0	0	8	0	2	0	6	0	2	2	2	2	0	0
13	1.467	0	4	0	0	0	8	2	0	2	4	0	2	0	0	0
13.01	2.267	0	0	0	0	0	4	8	0	0	6	8	2	2	4	0
13.02	2.8	2	14	0	6	0	2	0	8	0	8	0	0	0	0	2
13.03	1.2	0	0	4	0	6	0	2	0	4	0	0	0	0	2	0
13.04	1.467	2	0	0	4	0	0	0	6	4	2	4	0	0	0	0
13.05	3.467	0	4	0	4	0	14	6	4	0	4	2	2	4	8	0
13.06	2.533	2	2	2	0	2	2	8	0	0	8	0	2	6	0	4
13.07	2.4	0	0	2	4	4	4	0	6	8	4	0	0	2	2	0
13.08	2.533	0	8	0	6	8	0	0	8	0	2	6	0	0	0	0
13.09	1.6	4	0	0	2	2	2	0	2	0	6	0	4	0	2	0
13.1	2.267	0	0	12	0	4	0	2	6	2	2	0	0	0	2	4
13.11	2.933	0	2	4	8	4	4	4	0	0	4	2	4	4	2	2
13.12	2.533	8	0	6	0	2	0	0	4	2	2	6	2	0	2	4
13.13	3.333	0	2	0	6	6	0	0	6	2	8	6	2	4	8	0
13.14	1.6	2	0	0	4	0	2	4	2	4	0	4	0	0	0	2
13.15	3.867	0	0	2	6	2	6	4	0	12	2	4	0	8	10	2
13.16	3.333	4	2	6	0	8	4	10	0	0	2	6	4	0	4	0
13.17	3.2	8	0	0	0	2	0	0	0	8	8	4	8	2	4	4
13.18	3.733	4	0	0	2	0	0	8	0	10	4	0	2	4	20	2
13.19	4.933	14	4	0	0	4	0	4	8	8	6	10	2	4	0	10
13.2	3.733	2	6	2	6	14	0	4	6	4	0	0	0	2	8	2
13.21	2.8	0	6	4	0	2	6	8	4	4	0	0	2	4	0	2
13.22	2.8	0	0	4	2	4	4	6	6	4	0	0	2	4	4	2
13.23	3.2	0	0	2	4	2	4	0	16	2	6	0	4	4	2	2
13.24	2.533	0	4	2	0	2	2	0	0	4	8	6	0	6	0	4
13.25	3.467	8	8	2	14	0	0	2	2	6	2	0	4	0	4	0
13.26	4.267	4	6	2	2	6	2	0	10	2	10	2	6	2	0	10
13.27	5.733	4	6	6	0	6	0	4	12	6	12	14	2	8	2	4
13.28	4	8	8	2	2	8	6	6	0	0	0	2	2	8	4	4
13.29	4.267	4	0	10	4	10	2	6	4	2	6	0	6	0	8	2
13.3	5.867	16	2	0	4	8	6	2	12	6	8	8	4	6	2	4
13.31	3.867	8	0	4	2	10	0	6	4	4	6	2	0	0	6	6
13.32	4	2	2	6	2	6	6	4	4	0	2	10	4	0	12	0
13.33	5.333	2	10	18	2	0	8	12	0	6	8	0	0	4	4	6
13.34	4.267	4	0	10	2	10	4	2	2	0	6	2	8	10	0	4
13.35	6.133	2	0	20	6	12	2	4	2	12	0	10	0	8	12	2
13.36	6.267	6	6	6	0	6	8	0	8	8	4	14	12	14	2	0
13.37	5.733	0	10	4	10	20	2	6	4	0	2	2	2	8	4	12
13.38	5.067	4	10	2	6	8	8	2	10	0	6	10	4	0	0	6
13.39	6.4	0	4	4	0	4	6	4	8	4	16	12	16	6	6	6
13.4	5.6	6	16	8	6	2	2	8	10	4	4	6	0	8	4	0
13.41	5.733	4	6	2	0	6	8	4	8	8	10	8	0	2	14	6
13.42	7.467	6	4	4	4	10	8	8	12	12	10	10	2	10	8	4
13.43	5.733	4	6	12	2	0	2	8	4	2	6	8	16	4	10	2
13.44	5.6	6	14	0	4	4	4	4	10	2	6	2	8	0	16	4
13.45	4.667	4	8	8	2	4	0	0	8	0	8	4	6	4	8	6
13.46	5.6	2	4	14	4	6	8	6	0	10	4	4	0	10	6	6
13.47	6.667	8	10	4	12	10	6	12	2	14	2	2	2	6	10	0
13.48	4.667	4	4	0	2	2	14	10	12	4	4	2	8	0	2	2
13.49	7.6	6	6	6	2	2	16	10	10	10	0	8	4	10	18	6
13.5	5.467	6	8	0	4	0	18	4	4	2	10	14	4	0	4	4
13.51	7.467	6	4	10	6	2	14	4	2	12	8	18	8	10	4	4
13.52	6.267	10	10	0	4	10	10	10	4	4	2	0	14	0	8	8
13.53	8.667	6	8	2	10	6	12	4	12	10	8	20	8	8	12	4
13.54	7.333	2	10	4	8	10	10	2	10	8	12	10	8	8	0	8
13.55	8.133	14	2	8	4	6	4	20	8	6	8	4	14	6	6	12
13.56	9.467	6	0	12	12	12	18	18	8	14	4	4	6	10	8	10
13.57	7.067	6	0	6	6	6	12	12	8	10	8	6	8	10	8	0
13.58	8.267	2	16	6	10	2	10	12	2	20	4	0	2	16	16	6
13.59	8.133	10	12	4	26	10	10	0	6	6	6	8	14	4	2	4
13.6	6.4	12	4	14	2	4	4	2	2	10	4	6	2	6	10	14
13.61	12	10	12	30	12	10	2	6	4	20	8	6	20	10	10	20
13.62	8.533	10	10	16	4	2	10	2	6	16	8	8	10	12	12	2
13.63	8.533	4	4	12	4	10	14	14	4	14	14	8	8	2	10	6
13.64	11.07	18	18	8	16	14	8	12	6	8	8	16	10	8	8	8
13.65	10.27	8	16	6	8	0	6	6	16	10	18	18	12	16	4	10
13.66	10.4	4	12	16	8	16	2	10	6	14	4	20	14	14	10	6
13.67	7.467	8	12	18	8	8	10	14	6	4	4	4	0	8	8	0
13.68	10.67	4	4	6	14	8	14	20	4	6	8	24	4	16	12	16
13.69	10.93	10	12	6	30	2	14	14	4	8	14	18	8	8	12	4
13.7	10.53	10	8	6	12	24	8	10	12	2	18	10	4	18	6	10
13.71	11.73	10	18	10	12	14	14	12	4	8	20	22	10	4	10	8
13.72	11.47	16	14	14	16	8	14	6	14	8	8	14	12	6	8	14
13.73	11.6	4	4	20	8	12	2	14	6	12	20	16	14	22	8	12
13.74	11.6	8	6	14	20	12	6	18	8	10	12	8	16	16	4	16
13.75	11.2	0	10	18	10	8	10	14	14	8	16	16	6	12	22	4
13.76	11.33	12	4	14	10	6	10	4	16	12	10	6	12	14	20	20
13.77	11.07	4	6	24	10	14	18	8	14	8	14	14	6	8	12	6
13.78	9.733	4	10	18	8	12	10	6	2	14	4	16	4	20	12	6
13.79	16.13	14	14	8	10	24	12	26	28	10	22	24	22	8	8	12
13.8	14.27	24	4	14	22	6	12	26	8	12	14	10	14	12	22	14
13.81	13.6	20	10	28	20	8	20	2	20	4	14	16	8	12	16	6
13.82	14.67	16	10	36	8	10	10	16	16	12	10	10	22	12	18	14
13.83	14.67	10	12	18	0	26	14	14	8	18	6	10	34	16	16	18
13.84	12.67	18	16	14	14	12	2	16	8	6	14	8	8	12	22	20
13.85	14.53	20	8	8	6	18	8	16	12	12	24	28	14	10	16	18
13.86	17.87	10	10	18	14	10	26	8	12	4	30	28	16	20	26	36
13.87	16.13	14	14	12	10	28	22	14	16	20	12	10	24	10	22	14
13.88	14.13	16	2	4	20	20	14	22	10	16	4	14	10	32	14	14
13.89	13.6	16	16	14	6	16	8	26	4	22	22	18	16	6	2	12
13.9	16.93	30	8	22	8	16	18	14	14	22	22	14	16	12	22	16
13.91	13.87	4	10	2	12	12	20	20	26	16	14	16	10	20	16	10
13.92	15.73	22	18	22	6	10	14	24	16	20	14	12	14	10	26	8
13.93	13.07	10	12	32	10	14	10	8	4	24	14	8	6	12	20	12
13.94	16.93	20	16	8	8	6	26	10	28	18	18	30	14	8	22	22
13.95	20.27	22	12	20	14	18	10	18	22	20	30	46	14	12	20	26
13.96	16.53	30	18	36	24	24	14	8	16	6	12	2	14	16	16	12
13.97	22	22	12	16	16	14	20	16	34	54	22	18	28	24	24	10
13.98	19.07	16	6	32	18	12	26	26	42	20	22	20	16	12	12	6
13.99	18.67	22	6	24	12	14	8	28	20	18	28	20	4	34	24	18
14	18.4	34	10	22	14	12	16	20	22	12	22	8	22	16	24	22
14.01	19.73	22	12	16	26	36	10	14	24	12	28	16	20	20	6	34
14.02	21.47	16	12	24	32	20	12	26	14	24	36	32	12	18	18	26
14.03	19.33	20	10	8	14	32	4	38	16	18	24	16	18	32	22	18
14.04	18.8	14	18	30	16	14	22	12	30	8	30	18	20	24	16	10
14.05	21.47	48	8	24	16	40	14	24	28	6	18	28	16	16	14	22
14.06	23.33	14	10	32	50	10	28	28	26	36	16	24	16	16	26	18
14.07	22	14	22	20	6	32	24	28	12	22	44	40	14	12	24	16
14.08	17.47	12	10	34	10	20	12	28	20	8	18	24	20	24	12	10
14.09	25.07	40	26	32	24	18	22	18	24	20	48	6	36	40	12	10
14.1	20.27	28	10	20	26	10	28	12	24	16	32	22	20	26	16	14
14.11	18.93	24	26	14	10	32	24	26	12	18	24	18	10	14	16	16
14.12	24.93	28	12	34	4	34	14	26	36	4	40	32	24	32	34	20
14.13	20.4	18	24	20	14	16	14	14	26	30	22	10	28	20	18	32
14.14	25.33	30	8	36	30	8	16	14	28	22	40	34	30	32	24	28
