# Energy shift = 0.69
# Y-offset = 0.0+-0.0001, AE = 8.1449+-0.0091, Scale Factor = 4.6718+-0.0735, Alpha = 1.8852+-0.0378
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1
8.420000	0.960000	1.684755	1.110073	1.110073
8.430000	1.036000	1.680090	1.181289	1.181289
8.440000	1.244000	1.913234	1.254776	1.254776
8.450000	1.180000	1.741149	1.330525	1.330525
8.460000	1.332000	1.929191	1.408527	1.408527
8.470000	1.316000	1.993024	1.488772	1.488772
8.480000	1.672000	2.151375	1.571251	1.571251
8.490000	1.664000	2.194335	1.655955	1.655955
8.500000	1.556000	2.176893	1.742878	1.742878
8.510000	1.776000	2.233791	1.832011	1.832011
8.520000	1.840000	2.323446	1.923345	1.923345
8.530000	1.812000	2.302315	2.016875	2.016875
8.540000	1.896000	2.270943	2.112593	2.112593
8.550000	2.088000	2.354624	2.210492	2.210492
8.560000	2.344000	2.444926	2.310565	2.310565
8.570000	2.400000	2.677312	2.412807	2.412807
8.580000	2.616000	2.636009	2.517210	2.517210
8.590000	2.404000	2.565304	2.623769	2.623769
8.600000	2.620000	2.795639	2.732478	2.732478
8.610000	2.880000	2.827296	2.843331	2.843331
8.620000	3.012000	2.954295	2.956322	2.956322
8.630000	2.928000	2.763117	3.071447	3.071447
8.640000	3.276000	3.003302	3.188699	3.188699
8.650000	3.272000	3.059087	3.308074	3.308074
8.660000	3.484000	2.914403	3.429567	3.429567
8.670000	3.152000	2.961232	3.553173	3.553173
8.680000	3.972000	3.253186	3.678886	3.678886
8.690000	4.004000	3.383487	3.806703	3.806703
8.700000	3.996000	3.446735	3.936618	3.936618
8.710000	4.076000	3.569065	4.068628	4.068628
8.720000	4.512000	3.727983	4.202727	4.202727
8.730000	4.364000	3.681780	4.338911	4.338911
8.740000	4.800000	3.822041	4.477177	4.477177
8.750000	4.900000	3.713489	4.617519	4.617519
8.760000	4.724000	3.581595	4.759935	4.759935
8.770000	5.324000	3.863551	4.904419	4.904419
8.780000	5.348000	3.865604	5.050968	5.050968
8.790000	5.628000	4.013679	5.199579	5.199579
8.800000	5.648000	4.140060	5.350247	5.350247
8.810000	5.712000	4.162338	5.502969	5.502969
8.820000	6.120000	3.951911	5.657741	5.657741
8.830000	6.112000	4.022369	5.814559	5.814559
8.840000	6.052000	4.201583	5.973421	5.973421
8.850000	6.048000	4.240483	6.134322	6.134322
8.860000	6.156000	4.027861	6.297259	6.297259
8.870000	6.856000	4.445589	6.462229	6.462229
8.880000	7.140000	4.694294	6.629228	6.629228
8.890000	7.064000	4.463620	6.798254	6.798254
8.900000	7.232000	4.555675	6.969302	6.969302
8.910000	7.144000	4.539963	7.142371	7.142371
8.920000	7.700000	4.859424	7.317456	7.317456
8.930000	7.708000	4.741596	7.494556	7.494556
8.940000	7.704000	4.638144	7.673666	7.673666
8.950000	7.892000	4.851014	7.854784	7.854784
8.960000	8.200000	4.800833	8.037906	8.037906
8.970000	8.364000	4.856697	8.223031	8.223031
8.980000	8.664000	4.830642	8.410155	8.410155
8.990000	8.656000	4.743170	8.599276	8.599276
9.000000	8.876000	4.971179	8.790390	8.790390
9.010000	8.728000	5.222836	8.983495	8.983495
9.020000	9.292000	5.233998	9.178588	9.178588
9.030000	9.436000	5.120342	9.375667	9.375667
9.040000	9.764000	5.256644	9.574729	9.574729
9.050000	9.988000	5.470636	9.775771	9.775771
