# Energy shift = 1.09
# Y-offset = 0.0042+-0.0012, AE = 13.7843+-0.0799, Scale Factor = 0.1124+-0.0178, Alpha = 1.6025+-0.1437
# a_9: 1359556710.056047677993774414 +- 0.000000000000000078, a_8: -412924661.7909995317459106 +- 0.0000000000000056, a_7: 44440793.8020080029964 +- 0.0000000000012, a_6: -1387589.79807436490 +- 0.00000000017, a_5: -83839.088404244 +- 0.000000020, a_4: 5510.9759322 +- 0.0000018, a_3: 184.42013 +- 0.00012, a_2: -24.6736 +- 0.0056, a_1: 0.79 +- 0.16, a_0: 0.0 +- 3.2, domain: [16.52eV ,18.31eV]
# Y-offset = 0.01+-0.0128, AE = 18.2098+-0.0616, Scale Factor = 3.7497+-0.3968, Alpha = 1.5676+-0.0837
# Y-offset = 0.01+-0.1197, AE = 21.3116+-0.0907, Scale Factor = 5.825+-0.8259, Alpha = 1.4072+-0.1587
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)	Fit 4(incl. prev.)
13.650000	0.000000	0.000000	0.024852	0.004852	0.004852	0.014852	0.024852
13.670000	0.030530	0.004142	0.025120	0.005120	0.005120	0.015120	0.025120
13.690000	0.015270	0.002893	0.025469	0.005469	0.005469	0.015469	0.025469
13.710000	0.091600	0.009441	0.025917	0.005917	0.005917	0.015917	0.025917
13.730000	0.030530	0.005787	0.026479	0.006479	0.006479	0.016479	0.026479
13.750000	0.000000	0.000000	0.027176	0.007176	0.007176	0.017176	0.027176
13.770000	0.091600	0.007515	0.028024	0.008024	0.008024	0.018024	0.028024
13.790000	0.076340	0.009747	0.029041	0.009041	0.009041	0.019041	0.029041
13.810000	0.045800	0.006534	0.030242	0.010242	0.010242	0.020242	0.030242
13.830000	0.000000	0.000000	0.031643	0.011643	0.011643	0.021643	0.031643
13.850000	0.091600	0.008533	0.033255	0.013255	0.013255	0.023255	0.033255
13.870000	0.045800	0.005135	0.035086	0.015086	0.015086	0.025086	0.035086
13.890000	0.106900	0.010001	0.037144	0.017144	0.017144	0.027144	0.037144
13.910000	0.122100	0.009745	0.039431	0.019431	0.019431	0.029431	0.039431
13.930000	0.076340	0.006784	0.041949	0.021949	0.021949	0.031949	0.041949
13.950000	0.167900	0.012805	0.044697	0.024697	0.024697	0.034697	0.044697
13.970000	0.061070	0.007233	0.047672	0.027672	0.027672	0.037672	0.047672
13.990000	0.091600	0.008533	0.050869	0.030869	0.030869	0.040869	0.050869
14.010000	0.137400	0.011090	0.054282	0.034282	0.034282	0.044282	0.054282
14.030000	0.015270	0.002893	0.057907	0.037907	0.037907	0.047907	0.057907
14.050000	0.091600	0.008533	0.061736	0.041736	0.041736	0.051736	0.061736
14.070000	0.030530	0.004142	0.065762	0.045762	0.045762	0.055762	0.065762
14.090000	0.076340	0.008870	0.069980	0.049980	0.049980	0.059980	0.069980
14.110000	0.106900	0.010001	0.074384	0.054384	0.054384	0.064384	0.074384
14.130000	0.106900	0.011518	0.078968	0.058968	0.058968	0.068968	0.078968
14.150000	0.122100	0.010549	0.083726	0.063726	0.063726	0.073726	0.083726
14.170000	0.030530	0.004142	0.088654	0.068654	0.068654	0.078654	0.088654
14.190000	0.061070	0.005999	0.093748	0.073748	0.073748	0.083748	0.093748
14.210000	0.122100	0.008867	0.099002	0.079002	0.079002	0.089002	0.099002
14.230000	0.152700	0.011625	0.104415	0.084415	0.084415	0.094415	0.104415
14.250000	0.076340	0.007896	0.109982	0.089982	0.089982	0.099982	0.109982
14.270000	0.183200	0.013302	0.115701	0.095701	0.095701	0.105701	0.115701
14.290000	0.045800	0.005135	0.121567	0.101567	0.101567	0.111567	0.121567
14.310000	0.106900	0.010001	0.127580	0.107580	0.107580	0.117580	0.127580
14.330000	0.152700	0.012953	0.133735	0.113735	0.113735	0.123735	0.133735
14.350000	0.183200	0.012012	0.140032	0.120032	0.120032	0.130032	0.140032
14.370000	0.229000	0.014212	0.146467	0.126467	0.126467	0.136467	0.146467
14.390000	0.152700	0.011625	0.153039	0.133039	0.133039	0.143039	0.153039
14.410000	0.167900	0.012805	0.159745	0.139745	0.139745	0.149745	0.159745
14.430000	0.213700	0.013093	0.166584	0.146584	0.146584	0.156584	0.166584
14.450000	0.213700	0.013093	0.173555	0.153555	0.153555	0.163555	0.173555
14.470000	0.167900	0.012805	0.180654	0.160654	0.160654	0.170654	0.180654
14.490000	0.244300	0.016791	0.187882	0.167882	0.167882	0.177882	0.187882
14.510000	0.320600	0.021045	0.195235	0.175235	0.175235	0.185235	0.195235
14.530000	0.213700	0.013702	0.202714	0.182714	0.182714	0.192714	0.202714
14.550000	0.229000	0.015318	0.210315	0.190315	0.190315	0.200315	0.210315
14.570000	0.305300	0.019421	0.218039	0.198039	0.198039	0.208039	0.218039
14.590000	0.274800	0.017207	0.225884	0.205884	0.205884	0.215884	0.225884
14.610000	0.366400	0.020741	0.233848	0.213848	0.213848	0.223848	0.233848
14.630000	0.290100	0.018564	0.241930	0.221930	0.221930	0.231930	0.241930
14.650000	0.381700	0.021562	0.250129	0.230129	0.230129	0.240129	0.250129
14.670000	0.274800	0.018576	0.258444	0.238444	0.238444	0.248444	0.258444
14.690000	0.320600	0.019847	0.266874	0.246874	0.246874	0.256874	0.266874
14.710000	0.198500	0.013796	0.275418	0.255418	0.255418	0.265418	0.275418
14.730000	0.244300	0.016297	0.284075	0.264075	0.264075	0.274075	0.284075
14.750000	0.213700	0.013093	0.292844	0.272844	0.272844	0.282844	0.292844
14.770000	0.412200	0.023492	0.301724	0.281724	0.281724	0.291724	0.301724
14.790000	0.381700	0.021938	0.310713	0.290713	0.290713	0.300713	0.310713
14.810000	0.366400	0.022260	0.319812	0.299812	0.299812	0.309812	0.319812
14.830000	0.274800	0.016726	0.329019	0.309019	0.309019	0.319019	0.329019
14.850000	0.396900	0.022723	0.338333	0.318333	0.318333	0.328333	0.338333
14.870000	0.290100	0.018564	0.347754	0.327754	0.327754	0.337754	0.347754
14.890000	0.351100	0.021476	0.357281	0.337281	0.337281	0.347281	0.357281
14.910000	0.274800	0.016726	0.366912	0.346912	0.346912	0.356912	0.366912
14.930000	0.320600	0.018572	0.376648	0.356648	0.356648	0.366648	0.376648
14.950000	0.396900	0.021237	0.386487	0.366487	0.366487	0.376487	0.386487
14.970000	0.473300	0.025480	0.396429	0.376429	0.376429	0.386429	0.396429
14.990000	0.335900	0.020673	0.406473	0.386473	0.386473	0.396473	0.406473
15.010000	0.412200	0.022786	0.416619	0.396619	0.396619	0.406619	0.416619
15.030000	0.442700	0.022939	0.426865	0.406865	0.406865	0.416865	0.426865
15.050000	0.473300	0.025798	0.437211	0.417211	0.417211	0.427211	0.437211
15.070000	0.366400	0.021514	0.447656	0.427656	0.427656	0.437656	0.447656
15.090000	0.305300	0.018562	0.458201	0.438201	0.438201	0.448201	0.458201
15.110000	0.427500	0.023214	0.468843	0.448843	0.448843	0.458843	0.468843
15.130000	0.534400	0.028034	0.479583	0.459583	0.459583	0.469583	0.479583
15.150000	0.458000	0.024738	0.490420	0.470420	0.470420	0.480420	0.490420
15.170000	0.641200	0.032201	0.501353	0.481353	0.481353	0.491353	0.501353
15.190000	0.473300	0.027034	0.512382	0.492382	0.492382	0.502382	0.512382
15.210000	0.519100	0.026420	0.523507	0.503507	0.503507	0.513507	0.523507
15.230000	0.396900	0.020051	0.534726	0.514726	0.514726	0.524726	0.534726
15.250000	0.732800	0.034617	0.546039	0.526039	0.526039	0.536039	0.546039
15.270000	0.595400	0.029941	0.557446	0.537446	0.537446	0.547446	0.557446
15.290000	0.519100	0.028213	0.568946	0.548946	0.548946	0.558946	0.568946
15.310000	0.610700	0.030618	0.580539	0.560539	0.560539	0.570539	0.580539
15.330000	0.503800	0.025037	0.592224	0.572224	0.572224	0.582224	0.592224
15.350000	0.809200	0.037764	0.604001	0.584001	0.584001	0.594001	0.604001
15.370000	0.610700	0.029532	0.615869	0.595869	0.595869	0.605869	0.615869
15.390000	0.748100	0.035026	0.627828	0.607828	0.607828	0.617828	0.627828
15.410000	0.580200	0.028409	0.639877	0.619877	0.619877	0.629877	0.639877
15.430000	0.503800	0.025361	0.652016	0.632016	0.632016	0.642016	0.652016
15.450000	0.702300	0.034760	0.664245	0.644245	0.644245	0.654245	0.664245
15.470000	0.396900	0.020849	0.676562	0.656562	0.656562	0.666562	0.676562
15.490000	0.671800	0.030695	0.688968	0.668968	0.668968	0.678968	0.688968
15.510000	0.595400	0.031012	0.701462	0.681462	0.681462	0.691462	0.701462
15.530000	0.839700	0.038355	0.714044	0.694044	0.694044	0.704044	0.714044
15.550000	0.442700	0.022580	0.726714	0.706714	0.706714	0.716714	0.726714
15.570000	0.717600	0.033489	0.739470	0.719470	0.719470	0.729470	0.739470
15.590000	0.687000	0.032910	0.752313	0.732313	0.732313	0.742313	0.752313
15.610000	0.793900	0.037582	0.765242	0.745242	0.745242	0.755242	0.765242
15.630000	0.626000	0.029954	0.778256	0.758256	0.758256	0.768256	0.778256
15.650000	0.656500	0.029992	0.791356	0.771356	0.771356	0.781356	0.791356
15.670000	0.748100	0.033598	0.804542	0.784542	0.784542	0.794542	0.804542
15.690000	0.610700	0.028405	0.817812	0.797812	0.797812	0.807812	0.817812
15.710000	0.885500	0.041390	0.831166	0.811166	0.811166	0.821166	0.831166
15.730000	0.824400	0.038800	0.844604	0.824604	0.824604	0.834604	0.844604
15.750000	0.717600	0.034451	0.858126	0.838126	0.838126	0.848126	0.858126
15.770000	0.793900	0.036479	0.871731	0.851731	0.851731	0.861731	0.871731
15.790000	1.191000	0.051535	0.885419	0.865419	0.865419	0.875419	0.885419
15.810000	0.977100	0.043193	0.899190	0.879190	0.879190	0.889190	0.899190
15.830000	0.748100	0.034319	0.913043	0.893043	0.893043	0.903043	0.913043
15.850000	1.145000	0.049202	0.926978	0.906978	0.906978	0.916978	0.926978
15.870000	1.084000	0.049789	0.940995	0.920995	0.920995	0.930995	0.940995
15.890000	0.870200	0.040599	0.955093	0.935093	0.935093	0.945093	0.955093
15.910000	0.824400	0.036188	0.969272	0.949272	0.949272	0.959272	0.969272
15.930000	1.069000	0.044917	0.983531	0.963531	0.963531	0.973531	0.983531
15.950000	0.885500	0.038104	0.997871	0.977871	0.977871	0.987871	0.997871
15.970000	1.069000	0.045639	1.012292	0.992292	0.992292	1.002292	1.012292
15.990000	0.931300	0.040201	1.026792	1.006792	1.006792	1.016792	1.026792
16.010000	1.328000	0.056286	1.041372	1.021372	1.021372	1.031372	1.041372
16.030000	0.870200	0.039167	1.056031	1.036031	1.036031	1.046031	1.056031
16.050000	0.961800	0.041629	1.070769	1.050769	1.050769	1.060769	1.070769
16.070000	1.221000	0.051841	1.085585	1.065585	1.065585	1.075585	1.085585
16.090000	0.946600	0.040620	1.100480	1.080480	1.080480	1.090480	1.100480
16.110000	1.252000	0.053882	1.115453	1.095453	1.095453	1.105453	1.115453
16.130000	1.099000	0.045735	1.130505	1.110505	1.110505	1.120505	1.130505
16.150000	0.977100	0.041457	1.145633	1.125633	1.125633	1.135633	1.145633
16.170000	1.481000	0.060689	1.160839	1.140839	1.140839	1.150839	1.160839
16.190000	1.023000	0.043669	1.176122	1.156122	1.156122	1.166122	1.176122
16.210000	1.176000	0.050018	1.191482	1.171482	1.171482	1.181482	1.191482
16.230000	1.237000	0.052573	1.206919	1.186919	1.186919	1.196919	1.206919
16.250000	1.221000	0.051207	1.222432	1.202432	1.202432	1.212432	1.222432
16.270000	1.267000	0.052120	1.238021	1.218021	1.218021	1.228021	1.238021
16.290000	1.221000	0.051841	1.253686	1.233686	1.233686	1.243686	1.253686
16.310000	1.573000	0.065651	1.269426	1.249426	1.249426	1.259426	1.269426
16.330000	1.389000	0.057869	1.285242	1.265242	1.265242	1.275242	1.285242
16.350000	1.542000	0.062816	1.301133	1.281133	1.281133	1.291133	1.301133
16.370000	1.450000	0.060419	1.317099	1.297099	1.297099	1.307099	1.317099
16.390000	1.588000	0.063897	1.333139	1.313139	1.313139	1.323139	1.333139
16.410000	1.725000	0.070033	1.349254	1.329254	1.329254	1.339254	1.349254
16.430000	1.695000	0.068072	1.365443	1.345443	1.345443	1.355443	1.365443
16.450000	1.664000	0.066651	1.381706	1.361706	1.361706	1.371706	1.381706
16.470000	1.817000	0.071858	1.398043	1.378043	1.378043	1.388043	1.398043
16.490000	1.847000	0.074533	1.414453	1.394453	1.394453	1.404453	1.414453
16.510000	1.206000	0.051922	1.430937	1.410937	1.410937	1.420937	1.430937
16.530000	1.786000	0.071728	1.825857	1.427494	1.805857	1.815857	1.825857
16.550000	1.725000	0.070729	1.955792	1.444123	1.935792	1.945792	1.955792
16.570000	2.244000	0.088172	2.075366	1.460826	2.055366	2.065366	2.075366
16.590000	2.214000	0.085418	2.183760	1.477601	2.163760	2.173760	2.183760
16.610000	2.244000	0.087241	2.280541	1.494448	2.260541	2.270541	2.280541
16.630000	2.244000	0.087428	2.365616	1.511367	2.345616	2.355616	2.365616
16.650000	2.382000	0.091131	2.439198	1.528358	2.419198	2.429198	2.439198
16.670000	2.748000	0.103761	2.501758	1.545420	2.481758	2.491758	2.501758
16.690000	2.458000	0.093135	2.553994	1.562555	2.533994	2.543994	2.553994
16.710000	2.565000	0.096233	2.596799	1.579760	2.576799	2.586799	2.596799
16.730000	2.626000	0.099431	2.631216	1.597036	2.611216	2.621216	2.631216
16.750000	2.718000	0.104862	2.658418	1.614384	2.638418	2.648418	2.658418
16.770000	2.550000	0.099184	2.679681	1.631802	2.659681	2.669681	2.679681
16.790000	2.504000	0.094786	2.696346	1.649290	2.676346	2.686346	2.696346
16.810000	2.641000	0.102408	2.709811	1.666849	2.689811	2.699811	2.709811
16.830000	2.458000	0.094180	2.721488	1.684478	2.701488	2.711488	2.721488
16.850000	2.672000	0.099008	2.732801	1.702177	2.712801	2.722801	2.732801
16.870000	2.595000	0.098449	2.745162	1.719946	2.725162	2.735162	2.745162
16.890000	2.824000	0.108953	2.759938	1.737784	2.739938	2.749938	2.759938
16.910000	2.702000	0.104682	2.778464	1.755691	2.758464	2.768464	2.778464
16.930000	2.534000	0.097187	2.802003	1.773668	2.782003	2.792003	2.802003
16.950000	2.779000	0.105278	2.831747	1.791714	2.811747	2.821747	2.831747
16.970000	3.008000	0.112552	2.868804	1.809829	2.848804	2.858804	2.868804
16.990000	3.053000	0.113732	2.914194	1.828012	2.894194	2.904194	2.914194
17.010000	2.824000	0.106759	2.968826	1.846264	2.948826	2.958826	2.968826
17.030000	3.038000	0.114699	3.033508	1.864585	3.013508	3.023508	3.033508
17.050000	3.176000	0.121306	3.108932	1.882973	3.088932	3.098932	3.108932
17.070000	3.282000	0.123698	3.195678	1.901430	3.175678	3.185678	3.195678
17.090000	3.847000	0.142984	3.294202	1.919954	3.274202	3.284202	3.294202
17.110000	3.481000	0.130208	3.404843	1.938546	3.384843	3.394843	3.404843
17.130000	3.435000	0.129268	3.527820	1.957206	3.507820	3.517820	3.527820
17.150000	3.389000	0.125895	3.663228	1.975933	3.643228	3.653228	3.663228
17.170000	3.405000	0.126059	3.811050	1.994727	3.791050	3.801050	3.811050
17.190000	3.985000	0.148295	3.971153	2.013588	3.951153	3.961153	3.971153
17.210000	4.198000	0.156299	4.143290	2.032517	4.123290	4.133290	4.143290
17.230000	4.229000	0.155848	4.327113	2.051512	4.307113	4.317113	4.327113
17.250000	4.427000	0.165168	4.522164	2.070573	4.502164	4.512164	4.522164
17.270000	4.779000	0.174496	4.727898	2.089701	4.707898	4.717898	4.727898
17.290000	5.282000	0.194009	4.943679	2.108895	4.923679	4.933679	4.943679
17.310000	5.313000	0.192236	5.168784	2.128156	5.148784	5.158784	5.168784
17.330000	4.611000	0.168019	5.402430	2.147482	5.382430	5.392430	5.402430
17.350000	6.122000	0.220035	5.643755	2.166874	5.623755	5.633755	5.643755
17.370000	5.695000	0.204571	5.891843	2.186332	5.871843	5.881843	5.891843
17.390000	6.031000	0.215104	6.145738	2.205855	6.125738	6.135738	6.145738
17.410000	6.626000	0.235874	6.404438	2.225444	6.384438	6.394438	6.404438
17.430000	6.321000	0.227627	6.666919	2.245098	6.646919	6.656919	6.666919
17.450000	6.580000	0.234423	6.932124	2.264817	6.912124	6.922124	6.932124
17.470000	6.885000	0.246435	7.199002	2.284601	7.179002	7.189002	7.199002
17.490000	7.115000	0.254293	7.466497	2.304450	7.446497	7.456497	7.466497
17.510000	7.893000	0.281058	7.733552	2.324364	7.713552	7.723552	7.733552
17.530000	7.664000	0.272129	7.999145	2.344342	7.979145	7.989145	7.999145
17.550000	8.672000	0.304643	8.262270	2.364384	8.242270	8.252270	8.262270
17.570000	8.183000	0.286516	8.521966	2.384491	8.501966	8.511966	8.521966
17.590000	9.466000	0.332854	8.777311	2.404662	8.757311	8.767311	8.777311
17.610000	8.015000	0.284069	9.027443	2.424897	9.007443	9.017443	9.027443
17.630000	8.687000	0.308575	9.271557	2.445196	9.251557	9.261557	9.271557
17.650000	10.350000	0.362499	9.508922	2.465559	9.488921	9.498922	9.508922
17.670000	9.130000	0.323977	9.738879	2.485985	9.718878	9.728879	9.738879
17.690000	9.878000	0.347886	9.960849	2.506474	9.940848	9.950849	9.960849
17.710000	10.430000	0.365029	10.174341	2.527027	10.154339	10.164341	10.174341
17.730000	10.350000	0.363488	10.378962	2.547644	10.358957	10.368962	10.378962
17.750000	10.610000	0.371793	10.574401	2.568323	10.554392	10.564401	10.574401
17.770000	11.850000	0.415381	10.760452	2.589065	10.740436	10.750452	10.760452
17.790000	11.390000	0.399246	10.937010	2.609870	10.916980	10.927010	10.937010
17.810000	11.010000	0.388112	11.104061	2.630738	11.084004	11.094061	11.104061
17.830000	10.320000	0.365330	11.261696	2.651668	11.241595	11.251696	11.261696
17.850000	10.870000	0.380590	11.410110	2.672661	11.389933	11.400110	11.410110
17.870000	11.150000	0.389295	11.549579	2.693716	11.529276	11.539579	11.549579
17.890000	11.270000	0.395134	11.680498	2.714834	11.659987	11.670498	11.680498
17.910000	11.920000	0.417599	11.803330	2.736013	11.782488	11.793330	11.803330
17.930000	11.850000	0.415794	11.918646	2.757255	11.897285	11.908646	11.918646
17.950000	11.620000	0.405809	12.027089	2.778558	12.004934	12.017089	12.027089
17.970000	12.290000	0.428231	12.129392	2.799923	12.106047	12.119392	12.129392
17.990000	12.320000	0.432918	12.226356	2.821350	12.201261	12.216356	12.226356
18.010000	12.470000	0.438231	12.318851	2.842838	12.291238	12.308851	12.318851
18.030000	11.080000	0.387941	12.407800	2.864388	12.376634	12.397800	12.407800
18.050000	12.350000	0.432490	12.494172	2.885999	12.458091	12.484172	12.494172
18.070000	13.820000	0.480574	12.578957	2.907671	12.536208	12.568957	12.578957
18.090000	12.380000	0.432327	12.663141	2.929404	12.611514	12.653141	12.663141
18.110000	13.680000	0.478080	12.747674	2.951198	12.684443	12.737674	12.747674
18.130000	12.230000	0.428248	12.833444	2.973053	12.755319	12.823444	12.833444
18.150000	13.100000	0.456177	12.921209	2.994968	12.824296	12.911209	12.921209
18.170000	12.310000	0.430709	13.011564	3.016944	12.891346	13.001564	13.011564
18.190000	12.000000	0.421271	13.104876	3.038981	12.956220	13.094876	13.104876
18.210000	13.160000	0.458903	13.201209	3.061078	13.018385	13.191209	13.201209
18.230000	13.070000	0.455716	13.300290	3.083235	13.077019	13.290290	13.300290
18.250000	13.390000	0.468293	13.401410	3.105453	13.130933	13.391410	13.401410
18.270000	12.950000	0.453146	13.503378	3.127730	13.178536	13.493378	13.503378
18.290000	13.450000	0.470532	13.604455	3.150068	13.217782	13.594455	13.604455
18.310000	13.210000	0.459232	13.702288	3.172465	13.246110	13.692288	13.702288
18.330000	14.260000	0.498020	13.802036	3.194922	13.268567	13.792036	13.802036
18.350000	14.230000	0.500024	13.909652	3.217439	13.291084	13.899652	13.909652
18.370000	13.800000	0.482729	14.025078	3.240015	13.313660	14.015078	14.025078
18.390000	13.950000	0.486597	14.148190	3.262651	13.336296	14.138190	14.148190
18.410000	14.000000	0.486965	14.278812	3.285346	13.358991	14.268812	14.278812
18.430000	14.400000	0.503699	14.416734	3.308100	13.381745	14.406734	14.416734
18.450000	14.260000	0.495226	14.561723	3.330913	13.404558	14.551723	14.561723
18.470000	14.460000	0.503071	14.713535	3.353785	13.427430	14.703535	14.713535
18.490000	14.760000	0.514374	14.871928	3.376717	13.450362	14.861928	14.871928
18.510000	14.670000	0.509347	15.036666	3.399707	13.473352	15.026666	15.036666
18.530000	16.560000	0.576650	15.207526	3.422755	13.496400	15.197526	15.207526
18.550000	15.010000	0.521283	15.384300	3.445863	13.519508	15.374300	15.384300
18.570000	15.770000	0.551302	15.566796	3.469029	13.542674	15.556796	15.566796
18.590000	16.790000	0.584146	15.754838	3.492253	13.565898	15.744838	15.754838
18.610000	15.830000	0.553773	15.948266	3.515536	13.589181	15.938266	15.948266
18.630000	16.230000	0.564976	16.146935	3.538876	13.612522	16.136935	16.146935
18.650000	15.910000	0.549368	16.350714	3.562276	13.635921	16.340714	16.350714
18.670000	16.410000	0.569810	16.559480	3.585733	13.659378	16.549480	16.559480
18.690000	16.870000	0.585276	16.773124	3.609248	13.682893	16.763124	16.773124
18.710000	17.340000	0.600693	16.991543	3.632820	13.706466	16.981543	16.991543
18.730000	17.790000	0.620601	17.214643	3.656451	13.730096	17.204643	17.214643
18.750000	17.680000	0.612459	17.442336	3.680139	13.753784	17.432336	17.442336
