# Energy shift = 0.0
# Y-offset = 0.0+-0.0004, AE = 12.5697+-0.0923, Scale Factor = 0.1215+-0.0206, Alpha = 1.4291+-0.2311
# Y-offset = 0.002+-0.0119, AE = 14.2686+-0.3894, Scale Factor = 0.1538+-0.0745, Alpha = 1.0778+-0.6596
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)
26.070000	12.910000	0.723892	18.077649	12.561381	18.077649
26.150000	13.080000	0.760747	18.224938	12.668372	18.224938
26.220000	13.760000	0.782831	18.353622	12.761777	18.353622
26.300000	13.440000	0.736657	18.500960	12.868777	18.500960
26.370000	12.990000	0.793158	18.630118	12.962622	18.630118
26.450000	14.340000	0.787810	18.777997	13.070124	18.777997
26.520000	13.720000	0.803004	18.907627	13.164406	18.907627
26.600000	13.320000	0.792828	19.056043	13.272407	19.056043
26.670000	13.480000	0.827222	19.186141	13.367124	19.186141
26.750000	13.950000	0.823939	19.335091	13.475620	19.335091
26.820000	13.960000	0.816323	19.465655	13.570770	19.465655
26.900000	13.670000	0.801505	19.615135	13.679759	19.615135
26.970000	13.770000	0.825694	19.746161	13.775338	19.746161
27.050000	14.340000	0.858862	19.896169	13.884816	19.896169
27.120000	14.060000	0.804465	20.027654	13.980823	20.027654
27.200000	13.730000	0.753108	20.178185	14.090787	20.178185
27.270000	13.910000	0.789822	20.310128	14.187219	20.310128
27.350000	13.400000	0.783582	20.461179	14.297667	20.461179
27.420000	13.770000	0.788398	20.593575	14.394520	20.593575
27.500000	13.890000	0.750186	20.745144	14.505450	20.745144
27.570000	14.080000	0.816906	20.877991	14.602723	20.877991
27.650000	13.520000	0.746389	21.030074	14.714131	21.030074
27.720000	14.830000	0.853821	21.163370	14.811821	21.163370
27.800000	14.550000	0.832992	21.315997	14.923704	21.315997
27.870000	15.620000	0.841282	21.449739	15.021810	21.449739
27.950000	14.260000	0.832661	21.602840	15.134166	21.602840
28.020000	15.610000	0.811529	21.737025	15.232684	21.737025
28.100000	14.700000	0.846227	21.890631	15.345510	21.890631
28.170000	14.390000	0.792325	22.025256	15.444438	22.025256
28.250000	13.980000	0.840355	22.179364	15.557732	22.179364
28.320000	14.190000	0.799712	22.314428	15.657068	22.314428
28.400000	14.830000	0.798004	22.469557	15.771350	22.469557
28.470000	14.330000	0.750873	22.605054	15.871090	22.605054
28.550000	14.470000	0.856791	22.760156	15.985311	22.760156
28.620000	15.100000	0.875500	22.896087	16.085455	22.896087
28.700000	16.000000	0.924878	23.051682	16.200136	23.051682
28.770000	14.760000	0.825605	23.188043	16.300681	23.188043
28.850000	14.610000	0.834493	23.344129	16.415820	23.344129
28.920000	14.730000	0.779981	23.480918	16.516765	23.480918
29.000000	15.310000	0.872318	23.637492	16.632358	23.637492
29.070000	14.740000	0.848719	23.774707	16.733701	23.774707
29.150000	14.650000	0.847511	23.931767	16.849747	23.931767
29.220000	15.500000	0.856796	24.069405	16.951485	24.069405
29.300000	14.250000	0.782736	24.226947	17.067982	24.226947
29.370000	14.680000	0.890717	24.365007	17.170113	24.365007
29.450000	14.940000	0.834005	24.523029	17.287058	24.523029
29.520000	15.120000	0.846319	24.661508	17.389580	24.661508
29.600000	16.280000	0.920986	24.820008	17.506971	24.820008
29.670000	14.840000	0.810644	24.958903	17.609883	24.958903
29.750000	15.880000	0.811453	25.117877	17.727717	25.117877
29.820000	15.040000	0.816568	25.257187	17.831016	25.257187
29.900000	14.890000	0.850752	25.416634	17.949292	25.416634
29.970000	14.610000	0.912019	25.556357	18.052977	25.556357
