# SCAN started at: 2019-02-12 09:23:54
# Mass_Scan Elen: _70
# ----------------------------------------
# 
10	-5.724	-3.987	-2.009	-3.039	-3.466
10.1	-5.214	-3.851	-1.673	-4.876	-5.564
10.2	-5.162	-5.052	-1.312	-2.406	-1.265
10.3	-1.55	-3.515	-1.818	-4.061	-0.8809
10.4	-5.794	-1.053	-5.416	-3.393	-1.082
10.5	-1.238	-4.543	-1.002	-2.504	-3.84
10.6	-3.046	-1.413	-2.117	-2.109	-3.275
10.7	-4.533	-2.123	-1.025	-4.351	-1.828
10.8	-3.466	-2.886	-1.062	-5.48	-2.556
10.9	-5.803	-1.937	-0.9234	-5.531	-4.644
11	-5.807	-1.306	-5.564	-3.117	-5.39
11.1	-3.57	-2.627	-5.289	-5.003	-0.8891
11.2	-1.931	-2.293	-5.044	-1.536	-2.103
11.3	-2.287	-3.171	-4.84	-4.721	-1.232
11.4	-5.802	-2.159	-0.9306	-2.319	-5.204
11.5	-2.1	-1.729	-5.586	-0.8941	-5.23
11.6	-4.275	-2.678	-2.803	-3.762	-3.883
11.7	-5.739	-1.493	-4.586	-5.421	-4.644
11.8	-4.815	-4.197	-5.385	-5.065	-4.664
11.9	-5.583	-1.634	-5.49	-1.324	-5.629
12	-2.859	-2.928	-3.36	-3.983	-3.41
12.1	-1.43	-2.945	-5.071	-5.034	-2.402
12.2	-1.268	-5.488	-3.618	-1.539	-5.316
12.3	-1.655	-5.642	-3.934	-1.256	-5.473
12.4	-3.67	-1.235	-1.975	-1.619	-2.747
12.5	-4.092	-1.338	-2.567	-5.501	-5.545
12.6	-5.235	-5.648	-2.343	-4.599	-2.903
12.7	-1.764	-4.641	-1.177	-1.819	-5.628
12.8	-1.522	-4.975	-0.9892	-5.001	-5.647
12.9	-5.664	-1.572	-3.254	-4.957	-2.974
13	-5.599	-1.738	-4.453	-4.5	-3.31
13.1	-5.814	-5.69	-1.896	-1.086	-5.031
13.2	-1.187	-5.662	-3.102	-4.52	-1.698
13.3	-1.134	-1.048	-0.933	-3.992	-4.779
13.4	-5.809	-2.592	-4.757	-1.076	-0.8942
13.5	-3.279	-4.95	-2.505	-1.353	-0.8814
13.6	-2.577	-1.712	-3.849	-1.025	-4.483
13.7	-1.566	-4.462	-5.402	-1.583	-5.601
13.8	-2.54	-1.009	-4.039	-3.925	-5.512
13.9	-4.829	-2.061	-5.036	-0.8903	-2.198
14	-1.546	-2.548	-4.52	-2.984	-2.882
14.1	-5.789	-2.863	-5.596	-2.556	-2.457
14.2	-4.958	-4.584	-5.618	-4.857	-2.182
14.3	-5.819	-5.249	-4.953	-4.261	-4.813
14.4	-1.274	-4.354	-1.091	-4.928	-0.9634
14.5	-5.422	-1.05	-1.329	-1.552	-0.9311
14.6	-1.551	-3.456	-3.606	-2.807	-5.6
14.7	-2.111	-1.134	-5.619	-3.401	-1.256
14.8	-5.406	-5.612	-5.536	-1.094	-4.817
14.9	-3.013	-4.815	-5.193	-5.365	-4.576
15	-1.297	-3.67	-1.591	-1.624	-5.119
15.1	-1.151	-3.162	-4.21	-2.121	-3.122
15.2	-1.187	-5.25	-5.613	-1.251	-2.163
15.3	-4.027	-2	-4.605	-5.559	-1.216
15.4	-1.387	-3.936	-3.26	-2.816	-5.165
15.5	-3.69	-5.064	-0.9553	-2.39	-3.355
15.6	-1.4	-1.407	-5.466	-5.475	-2.263
15.7	-3.244	-5.618	-3.66	-5.536	-0.9158
15.8	-4.444	-5.41	-3.256	-1.228	-0.9107
15.9	-1.238	-2.481	-5.326	-5.554	-1.468
16	-2.493	-4.059	-3.884	-4.602	-3.501
16.1	-1.611	-2.727	-4.768	-2.226	-5.642
16.2	-1.13	-5.085	-3.924	-3.718	-3.947
16.3	-5.008	-2.021	-3.492	-5.291	-4.995
16.4	-5.001	-3.652	-2.178	-3.855	-4.951
16.5	-1.172	-2.413	-4.394	-2.033	-1.593
16.6	-2.748	-4.683	-1.026	-5.314	-1.003
16.7	-3.82	-4.602	-2.219	-1.962	-5.41
16.8	-3.644	-5.591	-2.857	-1.51	-4.913
