# SCAN started at: 2019-02-12 10:49:14
# Mass_Scan Elen: _70
# ----------------------------------------
# XGS2: >2.388E-07,2.008E-08,OPEN     ,4.984E+00,OPEN     ,OPEN
# 2019-02-12 11:40:19
# 
35.2	0	0	0	0	0	0
35.3	0	0	0	0	0	0
35.4	0	0	0	0	0	0
35.5	0	0	0	0	0	0
35.6	0	0	0	0	0	0
35.7	0	0	0	0	0	0
35.8	0.6667	0	0	2	0	0
35.9	0.6667	0	0	2	0	0
36	0	0	0	0	0	0
36.1	0.6667	0	0	2	0	0
36.2	0	0	0	0	0	0
36.3	0.6667	0	0	2	0	0
36.4	2.667	0	2	6	0	0
36.5	2.667	4	0	4	0	0
36.6	0	0	0	0	0	0
36.7	0.6667	0	0	2	0	0
36.8	0	0	0	0	0	0
36.9	0	0	0	0	0	0
37	0	0	0	0	0	0
37.1	0	0	0	0	0	0
37.2	0	0	0	0	0	0
37.3	0	0	0	0	0	0
37.4	0	0	0	0	0	0
37.5	0	0	0	0	0	0
37.6	0.6667	0	0	2	0	0
37.7	1.333	0	0	4	0	0
37.8	6	0	8	10	0	0
37.9	6.667	6	12	2	0	0
38	12.67	2	8	28	0	0
38.1	12	0	8	28	0	0
38.2	12.67	6	18	14	0	0
38.3	14	8	16	18	0	0
38.4	13.33	2	14	24	0	0
38.5	16.67	6	10	34	0	0
38.6	20	14	22	24	0	0
38.7	25.33	12	30	34	0	0
38.8	30	18	14	58	0	0
38.9	32	10	24	62	0	0
39	30.67	10	24	58	0	0
39.1	40	22	24	74	0	0
39.2	34.67	16	36	52	0	0
39.3	54	30	56	76	0	0
39.4	43.33	32	18	80	0	0
39.5	54.67	26	54	84	0	0
39.6	36.67	12	24	74	0	0
39.7	76.67	30	76	124	0	0
39.8	119.3	34	118	206	0	0
39.9	170.7	58	174	280	0	0
40	188.7	110	168	288	0	0
40.1	182.7	80	186	282	0	0
40.2	290.7	118	220	534	0	0
40.3	338.7	142	318	556	0	0
40.4	440	202	372	746	0	0
40.5	393.3	146	404	630	0	0
40.6	369.3	184	332	592	0	0
40.7	350	118	320	612	0	0
40.8	406	162	330	726	0	0
40.9	296	118	250	520	0	0
41	28.67	10	26	50	0	0
41.1	22.67	6	10	52	0	0
41.2	28	14	20	50	0	0
41.3	48.67	16	50	80	0	0
41.4	46.67	10	42	88	0	0
41.5	42.67	24	58	46	0	0
41.6	40.67	22	32	68	0	0
41.7	46	24	48	66	0	0
41.8	52	14	44	98	0	0
41.9	40	18	50	52	0	0
42	4.667	4	6	4	0	0
42.1	1.333	0	0	4	0	0
42.2	2	0	4	2	0	0
42.3	4	0	0	12	0	0
42.4	4	2	0	10	0	0
42.5	3.333	2	0	8	0	0
42.6	1.333	0	0	4	0	0
42.7	2.667	0	0	8	0	0
42.8	1.333	0	2	2	0	0
42.9	3.333	8	0	2	0	0
43	2.667	4	2	2	0	0
43.1	4.667	4	4	6	0	0
43.2	3.333	2	0	8	0	0
43.3	3.333	0	2	8	0	0
43.4	4.667	0	2	12	0	0
43.5	8.667	8	10	8	0	0
43.6	9.333	6	10	12	0	0
43.7	11.33	2	4	28	0	0
43.8	6.667	2	10	8	0	0
43.9	8	4	12	8	0	0
44	4	0	8	4	0	0
44.1	0	0	0	0	0	0
44.2	4.667	0	4	10	0	0
44.3	2	0	2	4	0	0
44.4	4	0	6	6	0	0
44.5	1.333	0	2	2	0	0
44.6	11.33	6	14	14	0	0
44.7	4	6	4	2	0	0
44.8	6.667	2	4	14	0	0
44.9	7.333	0	12	10	0	0
45	0	0	0	0	0	0
45.1	1.333	0	2	2	0	0
45.2	0.6667	2	0	0	0	0
45.3	3.333	4	0	6	0	0
45.4	2.667	2	2	4	0	0
45.5	2	2	4	0	0	0
45.6	4.667	0	4	10	0	0
45.7	2	2	2	2	0	0
45.8	4	2	2	8	0	0
45.9	6.667	2	4	14	0	0
46	9.333	8	4	16	0	0
46.1	6	2	10	6	0	0
46.2	12.67	0	10	28	0	0
46.3	12.67	2	8	28	0	0
46.4	8	6	12	6	0	0
46.5	25.33	14	36	26	0	0
46.6	25.33	16	20	40	0	0
46.7	15.33	16	6	24	0	0
46.8	13.33	4	10	26	0	0
46.9	16.67	2	10	38	0	0
47	0	0	0	0	0	0
47.1	0	0	0	0	0	0
47.2	0	0	0	0	0	0
47.3	0	0	0	0	0	0
47.4	0	0	0	0	0	0
47.5	0.6667	0	0	2	0	0
47.6	0	0	0	0	0	0
47.7	0	0	0	0	0	0
47.8	0	0	0	0	0	0
47.9	0	0	0	0	0	0
48	0	0	0	0	0	0
48.1	0	0	0	0	0	0
48.2	0	0	0	0	0	0
48.3	0	0	0	0	0	0
48.4	1.333	0	0	4	0	0
48.5	0	0	0	0	0	0
48.6	0	0	0	0	0	0
48.7	0.6667	0	0	2	0	0
48.8	1.333	4	0	0	0	0
48.9	0.6667	2	0	0	0	0
49	0	0	0	0	0	0
49.1	0	0	0	0	0	0
49.2	0	0	0	0	0	0
49.3	0	0	0	0	0	0
49.4	0	0	0	0	0	0
49.5	0	0	0	0	0	0
49.6	0	0	0	0	0	0
49.7	0	0	0	0	0	0
49.8	0	0	0	0	0	0
49.9	0	0	0	0	0	0
50	0	0	0	0	0	0
50.1	0	0	0	0	0	0
50.2	0	0	0	0	0	0
50.3	0	0	0	0	0	0
50.4	0	0	0	0	0	0
50.5	0	0	0	0	0	0
50.6	0	0	0	0	0	0
50.7	0	0	0	0	0	0
50.8	0	0	0	0	0	0
50.9	0	0	0	0	0	0
51	0	0	0	0	0	0
51.1	0	0	0	0	0	0
51.2	0	0	0	0	0	0
51.3	0	0	0	0	0	0
51.4	0	0	0	0	0	0
51.5	0	0	0	0	0	0
51.6	4	0	0	12	0	0
51.7	1.333	0	4	0	0	0
51.8	0.6667	0	0	2	0	0
51.9	1.333	0	0	4	0	0
52	0	0	0	0	0	0
52.1	0	0	0	0	0	0
52.2	0	0	0	0	0	0
52.3	1.333	0	0	4	0	0
52.4	2	0	2	4	0	0
52.5	0	0	0	0	0	0
52.6	3.333	0	0	10	0	0
52.7	3.333	0	4	6	0	0
52.8	2.667	0	0	8	0	0
52.9	2.667	4	4	0	0	0
53	0	0	0	0	0	0
53.1	1.333	0	2	2	0	0
53.2	6.667	4	6	10	0	0
53.3	7.333	0	4	18	0	0
53.4	6.667	0	2	18	0	0
53.5	10.67	6	16	10	0	0
53.6	8	6	10	8	0	0
53.7	6.667	0	14	6	0	0
53.8	5.333	0	6	10	0	0
53.9	8	2	6	16	0	0
54	2	6	0	0	0	0
54.1	2	0	4	2	0	0
54.2	0	0	0	0	0	0
54.3	4	0	6	6	0	0
54.4	3.333	4	4	2	0	0
54.5	2.667	0	2	6	0	0
54.6	2.667	0	0	8	0	0
54.7	2.667	0	6	2	0	0
54.8	4.667	0	4	10	0	0
54.9	4.667	0	2	12	0	0
55	0	0	0	0	0	0
55.1	0.6667	0	2	0	0	0
55.2	6	4	4	10	0	0
55.3	6	8	0	10	0	0
55.4	3.333	0	4	6	0	0
55.5	3.333	0	0	10	0	0
55.6	3.333	0	4	6	0	0
55.7	7.333	6	0	16	0	0
55.8	8	4	6	14	0	0
55.9	10.67	2	10	20	0	0
56	14.67	2	14	28	0	0
56.1	20	12	16	32	0	0
56.2	29.33	10	38	40	0	0
56.3	29.33	6	24	58	0	0
56.4	43.33	14	24	92	0	0
56.5	48.67	10	26	110	0	0
56.6	41.33	12	28	84	0	0
56.7	33.33	20	34	46	0	0
56.8	49.33	18	42	88	0	0
56.9	34	18	34	50	0	0
57	7.333	2	8	12	0	0
57.1	4.667	0	4	10	0	0
57.2	2.667	0	8	0	0	0
57.3	2	0	2	4	0	0
57.4	4.667	4	4	6	0	0
57.5	0.6667	0	2	0	0	0
57.6	8	4	4	16	0	0
57.7	3.333	6	2	2	0	0
57.8	2	2	0	4	0	0
57.9	5.333	4	6	6	0	0
58	1.333	2	0	2	0	0
58.1	1.333	0	2	2	0	0
58.2	0	0	0	0	0	0
58.3	0	0	0	0	0	0
58.4	0	0	0	0	0	0
58.5	0.6667	0	2	0	0	0
58.6	0	0	0	0	0	0
58.7	0	0	0	0	0	0
58.8	2.667	0	0	8	0	0
58.9	0	0	0	0	0	0
59	0	0	0	0	0	0
59.1	0.6667	0	0	2	0	0
59.2	0	0	0	0	0	0
59.3	0	0	0	0	0	0
59.4	0	0	0	0	0	0
59.5	0	0	0	0	0	0
59.6	0.6667	0	0	2	0	0
59.7	3.333	6	4	0	0	0
59.8	0	0	0	0	0	0
59.9	0.6667	0	2	0	0	0
60	0	0	0	0	0	0
60.1	0	0	0	0	0	0
60.2	3.333	0	2	8	0	0
60.3	1.333	0	0	4	0	0
60.4	1.333	0	4	0	0	0
60.5	4	0	4	8	0	0
60.6	4	6	2	4	0	0
60.7	4	0	0	12	0	0
60.8	4	0	6	6	0	0
60.9	2	6	0	0	0	0
61	2.667	4	0	4	0	0
61.1	0	0	0	0	0	0
61.2	0	0	0	0	0	0
61.3	2.667	0	0	8	0	0
61.4	4	0	4	8	0	0
61.5	1.333	0	0	4	0	0
61.6	0	0	0	0	0	0
61.7	0	0	0	0	0	0
61.8	0.6667	0	0	2	0	0
61.9	1.333	0	0	4	0	0
62	0.6667	0	0	2	0	0
62.1	0	0	0	0	0	0
62.2	0	0	0	0	0	0
62.3	0	0	0	0	0	0
62.4	0	0	0	0	0	0
62.5	0	0	0	0	0	0
62.6	0	0	0	0	0	0
62.7	0	0	0	0	0	0
62.8	0	0	0	0	0	0
62.9	0	0	0	0	0	0
63	0	0	0	0	0	0
63.1	0	0	0	0	0	0
63.2	0	0	0	0	0	0
63.3	0	0	0	0	0	0
63.4	0	0	0	0	0	0
63.5	0	0	0	0	0	0
63.6	0	0	0	0	0	0
63.7	0	0	0	0	0	0
63.8	0	0	0	0	0	0
63.9	0	0	0	0	0	0
64	0	0	0	0	0	0
64.1	0.6667	0	0	2	0	0
64.2	1.333	0	0	4	0	0
64.3	0.6667	0	2	0	0	0
64.4	0.6667	2	0	0	0	0
64.5	0	0	0	0	0	0
64.6	1.333	0	4	0	0	0
64.7	0	0	0	0	0	0
64.8	0.6667	2	0	0	0	0
64.9	0	0	0	0	0	0
65	0.6667	0	0	2	0	0
65.1	0	0	0	0	0	0
65.2	0	0	0	0	0	0
65.3	0.6667	0	0	2	0	0
65.4	1.333	0	2	2	0	0
65.5	4.667	4	8	2	0	0
65.6	3.333	0	0	10	0	0
65.7	2	0	2	4	0	0
65.8	3.333	0	2	8	0	0
65.9	4	6	0	6	0	0
66	0.6667	0	0	2	0	0
66.1	2.667	6	0	2	0	0
66.2	4	2	4	6	0	0
66.3	10.67	6	8	18	0	0
66.4	10	0	6	24	0	0
66.5	16.67	2	14	34	0	0
66.6	18.67	10	20	26	0	0
66.7	29.33	22	28	38	0	0
66.8	12	2	10	24	0	0
66.9	24.67	10	34	30	0	0
67	18.67	10	26	20	0	0
67.1	40.67	20	46	56	0	0
67.2	20.67	6	32	24	0	0
67.3	40	24	36	60	0	0
67.4	38	30	34	50	0	0
67.5	68.67	10	84	112	0	0
67.6	52.67	10	54	94	0	0
67.7	58.67	34	32	110	0	0
67.8	56.67	20	44	106	0	0
67.9	48.67	26	26	94	0	0
68	19.33	12	20	26	0	0
68.1	2.667	0	0	8	0	0
68.2	1.333	4	0	0	0	0
68.3	2.667	0	6	2	0	0
68.4	0	0	0	0	0	0
68.5	6.667	0	0	20	0	0
68.6	2	0	6	0	0	0
68.7	4	6	2	4	0	0
68.8	4.667	0	6	8	0	0
68.9	8.667	8	4	14	0	0
69	8	2	10	12	0	0
69.1	5.333	8	2	6	0	0
69.2	5.333	2	4	10	0	0
69.3	5.333	2	6	8	0	0
69.4	9.333	0	6	22	0	0
69.5	8	6	6	12	0	0
69.6	14.67	12	10	22	0	0
69.7	13.33	14	4	22	0	0
69.8	6.667	0	6	14	0	0
69.9	10	4	16	10	0	0
70	6.667	2	14	4	0	0
70.1	0	0	0	0	0	0
70.2	0.6667	2	0	0	0	0
70.3	4	0	4	8	0	0
70.4	0	0	0	0	0	0
70.5	2.667	0	2	6	0	0
70.6	1.333	0	0	4	0	0
70.7	2.667	0	8	0	0	0
70.8	4	0	0	12	0	0
70.9	4.667	4	4	6	0	0
71	3.333	0	6	4	0	0
71.1	2	0	0	6	0	0
71.2	2	0	0	6	0	0
71.3	0	0	0	0	0	0
71.4	0.6667	0	2	0	0	0
71.5	2	4	0	2	0	0
71.6	2	4	0	2	0	0
71.7	5.333	2	6	8	0	0
71.8	0.6667	2	0	0	0	0
71.9	8	0	0	24	0	0
72	4	0	6	6	0	0
72.1	0.6667	0	0	2	0	0
72.2	0	0	0	0	0	0
72.3	0	0	0	0	0	0
72.4	0	0	0	0	0	0
72.5	0	0	0	0	0	0
72.6	0.6667	0	0	2	0	0
72.7	0	0	0	0	0	0
72.8	0.6667	2	0	0	0	0
72.9	0.6667	0	0	2	0	0
73	2.667	0	2	6	0	0
73.1	0.6667	0	0	2	0	0
73.2	2	0	0	6	0	0
73.3	0.6667	0	2	0	0	0
73.4	4	0	4	8	0	0
73.5	6	0	0	18	0	0
73.6	4.667	2	2	10	0	0
73.7	2	2	0	4	0	0
73.8	2	0	0	6	0	0
73.9	6.667	0	10	10	0	0
74	3.333	0	0	10	0	0
74.1	2	0	0	6	0	0
74.2	0	0	0	0	0	0
74.3	0	0	0	0	0	0
74.4	0.6667	0	0	2	0	0
74.5	0	0	0	0	0	0
74.6	0.6667	0	0	2	0	0
74.7	1.333	0	0	4	0	0
74.8	0	0	0	0	0	0
74.9	0	0	0	0	0	0
75	0.6667	0	2	0	0	0
75.1	0	0	0	0	0	0
75.2	0	0	0	0	0	0
75.3	0	0	0	0	0	0
75.4	0	0	0	0	0	0
75.5	0	0	0	0	0	0
75.6	0	0	0	0	0	0
75.7	0	0	0	0	0	0
75.8	0.6667	2	0	0	0	0
75.9	0	0	0	0	0	0
76	0	0	0	0	0	0
76.1	0	0	0	0	0	0
76.2	0	0	0	0	0	0
76.3	0	0	0	0	0	0
76.4	0	0	0	0	0	0
76.5	0	0	0	0	0	0
76.6	0	0	0	0	0	0
76.7	0	0	0	0	0	0
76.8	0	0	0	0	0	0
76.9	0	0	0	0	0	0
77	0.6667	0	0	2	0	0
77.1	0	0	0	0	0	0
77.2	0	0	0	0	0	0
77.3	0	0	0	0	0	0
77.4	0	0	0	0	0	0
77.5	0	0	0	0	0	0
77.6	0.6667	0	2	0	0	0
77.7	1.333	0	4	0	0	0
77.8	0	0	0	0	0	0
77.9	0	0	0	0	0	0
78	0	0	0	0	0	0
78.1	0.6667	0	2	0	0	0
78.2	0	0	0	0	0	0
78.3	0	0	0	0	0	0
78.4	0	0	0	0	0	0
78.5	0	0	0	0	0	0
78.6	0	0	0	0	0	0
78.7	0	0	0	0	0	0
78.8	0	0	0	0	0	0
78.9	0	0	0	0	0	0
79	0	0	0	0	0	0
79.1	0	0	0	0	0	0
79.2	0	0	0	0	0	0
79.3	0	0	0	0	0	0
79.4	0	0	0	0	0	0
79.5	0	0	0	0	0	0
79.6	0	0	0	0	0	0
79.7	0	0	0	0	0	0
79.8	0	0	0	0	0	0
79.9	0	0	0	0	0	0
80	0	0	0	0	0	0
80.1	0	0	0	0	0	0
80.2	0	0	0	0	0	0
80.3	0	0	0	0	0	0
80.4	0	0	0	0	0	0
80.5	0	0	0	0	0	0
80.6	0	0	0	0	0	0
80.7	0	0	0	0	0	0
80.8	0	0	0	0	0	0
80.9	0.6667	2	0	0	0	0
81	0	0	0	0	0	0
81.1	0	0	0	0	0	0
81.2	0	0	0	0	0	0
81.3	0	0	0	0	0	0
81.4	0	0	0	0	0	0
81.5	0.6667	0	2	0	0	0
81.6	0	0	0	0	0	0
81.7	4.667	0	0	14	0	0
81.8	0	0	0	0	0	0
81.9	0	0	0	0	0	0
82	1.333	4	0	0	0	0
82.1	0	0	0	0	0	0
82.2	0	0	0	0	0	0
82.3	0	0	0	0	0	0
82.4	1.333	0	0	4	0	0
82.5	1.333	0	0	4	0	0
82.6	1.333	2	2	0	0	0
82.7	0	0	0	0	0	0
82.8	3.333	0	6	4	0	0
82.9	3.333	0	4	6	0	0
83	8.667	4	12	10	0	0
83.1	23.33	12	24	34	0	0
83.2	19.33	6	22	30	0	0
83.3	27.33	20	22	40	0	0
83.4	41.33	18	38	68	0	0
83.5	36.67	16	38	56	0	0
83.6	67.33	14	50	138	0	0
83.7	62.67	32	52	104	0	0
83.8	60.67	18	38	126	0	0
83.9	51.33	36	46	72	0	0
84	36	4	30	74	0	0
84.1	4	2	6	4	0	0
84.2	4	6	0	6	0	0
84.3	0	0	0	0	0	0
84.4	2.667	0	0	8	0	0
84.5	1.333	0	0	4	0	0
84.6	0.6667	0	2	0	0	0
84.7	2	0	0	6	0	0
84.8	2	0	0	6	0	0
84.9	1.333	0	2	2	0	0
85	2	0	4	2	0	0
85.1	2	0	2	4	0	0
85.2	2.667	0	2	6	0	0
85.3	0.6667	0	0	2	0	0
85.4	0	0	0	0	0	0
85.5	0	0	0	0	0	0
85.6	0.6667	2	0	0	0	0
85.7	2.667	0	2	6	0	0
85.8	0.6667	0	2	0	0	0
85.9	5.333	0	0	16	0	0
86	1.333	2	0	2	0	0
86.1	0.6667	0	0	2	0	0
86.2	0	0	0	0	0	0
86.3	0	0	0	0	0	0
86.4	0	0	0	0	0	0
86.5	0	0	0	0	0	0
86.6	0	0	0	0	0	0
86.7	1.333	0	2	2	0	0
86.8	0	0	0	0	0	0
86.9	0	0	0	0	0	0
87	0	0	0	0	0	0
87.1	0.6667	0	0	2	0	0
87.2	0	0	0	0	0	0
87.3	0.6667	0	2	0	0	0
87.4	0.6667	0	0	2	0	0
87.5	0	0	0	0	0	0
87.6	0	0	0	0	0	0
87.7	0.6667	0	2	0	0	0
87.8	0	0	0	0	0	0
87.9	0.6667	0	2	0	0	0
88	1.333	0	0	4	0	0
88.1	2.667	0	0	8	0	0
88.2	0	0	0	0	0	0
88.3	0	0	0	0	0	0
88.4	0	0	0	0	0	0
88.5	0	0	0	0	0	0
88.6	0	0	0	0	0	0
88.7	0	0	0	0	0	0
88.8	0	0	0	0	0	0
88.9	6	16	0	2	0	0
89	1.333	4	0	0	0	0
89.1	4	0	12	0	0	0
89.2	0	0	0	0	0	0
89.3	0	0	0	0	0	0
89.4	0	0	0	0	0	0
89.5	0	0	0	0	0	0
89.6	0	0	0	0	0	0
89.7	0	0	0	0	0	0
89.8	0	0	0	0	0	0
89.9	0	0	0	0	0	0
90	0	0	0	0	0	0
90.1	0	0	0	0	0	0
90.2	0	0	0	0	0	0
90.3	0	0	0	0	0	0
90.4	0	0	0	0	0	0
90.5	0	0	0	0	0	0
90.6	0	0	0	0	0	0
90.7	1.333	4	0	0	0	0
90.8	0	0	0	0	0	0
90.9	0	0	0	0	0	0
91	0	0	0	0	0	0
91.1	0	0	0	0	0	0
91.2	0	0	0	0	0	0
91.3	0	0	0	0	0	0
91.4	0	0	0	0	0	0
91.5	0	0	0	0	0	0
91.6	0	0	0	0	0	0
91.7	0	0	0	0	0	0
91.8	0.6667	0	0	2	0	0
