# SCAN started at: 2019-02-12 10:49:14
# Mass_Scan Elen: _70
# ----------------------------------------
# 
20.9	-2.374	-4.523	-1.671	0	0
21	-3.995	-5.219	-4.902	0	0
21.1	-2.876	-5.473	-3.986	0	0
21.2	-1.757	-3.336	-5.417	0	0
21.3	-5.74	-5.404	-3.426	0	0
21.4	-4.064	-4.932	-5.291	0	0
21.5	-1.357	-5.138	-0.8567	0	0
21.6	-5.694	-5.315	-1.412	0	0
21.7	-3.284	-4.264	-2.124	0	0
21.8	-2.143	-2.832	-3.505	0	0
21.9	-4.737	-4.598	-4.679	0	0
22	-5.52	-5.182	-2.131	0	0
22.1	-4.779	-4.907	-3.361	0	0
22.2	-3.22	-3.098	-2.873	0	0
22.3	-5.732	-3.741	-4.238	0	0
22.4	-5.458	-5.584	-4.297	0	0
22.5	-1.49	-5.621	-2.281	0	0
22.6	-1.18	-5.592	-0.8008	0	0
22.7	-4.901	-1.576	-2.15	0	0
22.8	-1.694	-2.596	-0.8507	0	0
22.9	-1.069	-3.105	-4.105	0	0
23	-4.826	-4.302	-3.569	0	0
23.1	-5.716	-0.9359	-2.525	0	0
23.2	-4.845	-5.298	-4.774	0	0
23.3	-1.25	-1.208	-5.337	0	0
23.4	-5.665	-1.812	-5.451	0	0
23.5	-1.276	-5.305	-0.7911	0	0
23.6	-1.064	-4.046	-5.04	0	0
23.7	-5.34	-4.42	-3.991	0	0
23.8	-5.085	-5.384	-4.554	0	0
23.9	-5.708	-4.797	-1.056	0	0
24	-1.238	-1.307	-1.586	0	0
24.1	-2.726	-2.626	-5.422	0	0
24.2	-1.909	-4.265	-3.706	0	0
24.3	-1.352	-1.515	-5.249	0	0
24.4	-1.421	-0.9292	-3.221	0	0
24.5	-5.691	-3.45	-0.8312	0	0
24.6	-2.218	-4.591	-5.386	0	0
24.7	-1.003	-3.419	-3.601	0	0
24.8	-2.37	-0.9582	-5.369	0	0
24.9	-4.93	-2.888	-1.12	0	0
25	-3.719	-1.522	-5.324	0	0
25.1	-3.764	-3.242	-4.337	0	0
25.2	-4.869	-2.139	-0.8196	0	0
25.3	-1.093	-1.502	-4.738	0	0
25.4	-1.551	-1.296	-4.52	0	0
25.5	-3.259	-1.194	-0.9863	0	0
25.6	-5.182	-1.674	-3.33	0	0
25.7	-4.019	-0.916	-1.389	0	0
25.8	-2.183	-4.525	-0.8447	0	0
25.9	-5.665	-1.567	-3.028	0	0
26	-0.9754	-2.484	-3.393	0	0
26.1	-1.935	-4.046	-3.413	0	0
26.2	-0.9553	-1.166	-5.426	0	0
26.3	-2.453	-4.274	-3.991	0	0
26.4	-5.706	-4.24	-1.381	0	0
26.5	-5.551	-0.765	-4.343	0	0
26.6	-4.025	-5.352	-5.324	0	0
26.7	-5.572	-1.402	-2.74	0	0
26.8	-5.426	-2.23	-3.628	0	0
26.9	-4.283	-1.466	-3.456	0	0
27	-2.087	-5.567	-4.239	0	0
27.1	-3.197	-1.109	-1.745	0	0
27.2	-4.028	-1.358	-5.397	0	0
27.3	-5.679	-4.619	-3.926	0	0
27.4	-4.542	-2.417	-5.285	0	0
27.5	-2.672	-5.228	-0.7718	0	0
27.6	-5.569	-2.48	-3.815	0	0
27.7	-2.509	-4.32	-5.357	0	0
27.8	-2.808	-1.327	-4.251	0	0
27.9	-4.623	-1.111	-2.492	0	0
28	-1.254	-2.308	-2.72	0	0
28.1	-5.634	-1.912	-3.553	0	0
28.2	-1.746	-5.653	-2.532	0	0
28.3	-5.345	-2.797	-0.7625	0	0
28.4	-1.794	-3.539	-5.149	0	0
28.5	-2.674	-5.458	-4.505	0	0
28.6	-5.61	-2.346	-2.526	0	0
28.7	-5.641	-1.337	-1.657	0	0
28.8	-5.068	-2.211	-3.316	0	0
28.9	-4.732	-5.376	-5.175	0	0
29	-1.521	-4.142	-1.077	0	0
29.1	-1.805	-1.415	-3.305	0	0
29.2	-4.016	-3.337	-0.782	0	0
29.3	-5.44	-1.519	-1.94	0	0
29.4	-4.815	-3.249	-4.289	0	0
29.5	-4.867	-1.181	-3.251	0	0
29.6	-4.344	-5.501	-4.865	0	0
29.7	-5.708	-4.675	-4.835	0	0
29.8	-0.941	-3.482	-1.193	0	0
29.9	-1.007	-0.9244	-3.24	0	0
30	-5.233	-1.861	-4.322	0	0
30.1	-1.241	-1.582	-0.7232	0	0
30.2	-1.353	-0.944	-5.352	0	0
30.3	-4.026	-1.048	-4.883	0	0
30.4	-4.466	-5.014	-5.066	0	0
30.5	-5.069	-4.728	-3.539	0	0
30.6	-5.301	-5.15	-4.483	0	0
30.7	-5.508	-2.529	-2.332	0	0
30.8	-2.406	-5.173	-4.837	0	0
30.9	-1.096	-2.681	-4.798	0	0
31	-3.733	-4.109	-4.906	0	0
31.1	-5.593	-1.907	-2.482	0	0
31.2	-5.453	-4.311	-4.475	0	0
31.3	-1.477	-3.186	-5.063	0	0
31.4	-1.139	-1.214	-5.365	0	0
31.5	-5.122	-3.44	-0.782	0	0
31.6	-3.96	-0.896	-0.8931	0	0
31.7	-4.566	-3.306	-4.287	0	0
31.8	-5.357	-3.739	-1.408	0	0
31.9	-2.549	-4.79	-1.188	0	0
32	-1.022	-1.962	-1.09	0	0
32.1	-1.136	-3.799	-5.114	0	0
32.2	-5.222	-5.307	-5.237	0	0
32.3	-3.877	-5.145	-4.932	0	0
32.4	-5.612	-4.517	-0.7708	0	0
32.5	-5.794	-1.631	-4.488	0	0
32.6	-5.457	-2.283	-5.344	0	0
32.7	-4.499	-4.965	-3.874	0	0
32.8	-5.412	-2.924	-5.397	0	0
32.9	-0.9474	-5.433	-3.262	0	0
33	-1.149	-3.624	-5.396	0	0
33.1	-5.659	-4.512	-1.981	0	0
33.2	-1.197	-1.011	-4.191	0	0
33.3	-0.9747	-4.421	-0.8567	0	0
33.4	-4.497	-1.115	-1.463	0	0
33.5	-5.513	-5.067	-5.229	0	0
33.6	-4.188	-5.189	-5.376	0	0
33.7	-1.055	-1.126	-1.621	0	0
33.8	-2.143	-2.483	-3.421	0	0
33.9	-3.51	-4.975	-3.224	0	0
34	-5.6	-1.542	-3.083	0	0
34.1	-1.028	-3.802	-2.444	0	0
34.2	-2.69	-5.51	-5.18	0	0
34.3	-1.823	-4.877	-2.106	0	0
34.4	-4.084	-0.9188	-0.7685	0	0
34.5	-5.589	-1.308	-3.714	0	0
34.6	-5.354	-1.425	-1.612	0	0
34.7	-2.164	-2.492	-1.329	0	0
34.8	-1.225	-1.108	-5.397	0	0
34.9	-5.553	-5.312	-0.7682	0	0
35	-4.202	-4.037	-0.852	0	0
35.1	-5.663	-0.9433	-5.13	0	0
35.2	-3.897	-4.462	-0.946	0	0
35.3	-1.014	-2.506	-1.616	0	0
35.4	-1.591	-5.301	-1.305	0	0
35.5	-2.095	-0.9019	-5.386	0	0
35.6	-3.274	-0.9631	-2.684	0	0
35.7	-2.04	-5.021	-4.141	0	0
35.8	-1.516	-0.9225	-4.059	0	0
35.9	-5.05	-5.512	-2.516	0	0
36	-4.895	-4.097	-3.124	0	0
36.1	-3.802	-5.351	-1.728	0	0
36.2	-5.478	-1.569	-2.417	0	0
36.3	-1.015	-1.086	-3.189	0	0
36.4	-5.013	-2.513	-1.529	0	0
36.5	-3.171	-1.054	-3.867	0	0
36.6	-3.51	-1.418	-2.586	0	0
36.7	-5.162	-1.222	-0.7183	0	0
36.8	-3.888	-5.426	-3.684	0	0
36.9	-1.262	-0.9119	-3.713	0	0
37	-1.069	-4.714	-1.277	0	0
37.1	-1.808	-5.435	-1.294	0	0
37.2	-1.955	-2.126	-4.51	0	0
37.3	-5.666	-5.519	-1.708	0	0
37.4	-1.032	-3.26	-0.7509	0	0
37.5	-5.527	-5.584	-5.175	0	0
37.6	-5.666	-1.298	-5.404	0	0
37.7	-3.973	-1.397	-3.368	0	0
37.8	-5.24	-1.039	-3.901	0	0
37.9	-1.84	-1.753	-5.397	0	0
38	-1.638	-1.646	-2.846	0	0
38.1	-5.3	-0.9573	-2.355	0	0
38.2	-3.344	-4.574	-2.757	0	0
38.3	-2.739	-1.068	-5.415	0	0
38.4	-5.694	-2.95	-1.385	0	0
38.5	-2.353	-5.241	-5.41	0	0
38.6	-5.659	-4.747	-1.022	0	0
38.7	-2.778	-4.997	-3.841	0	0
38.8	-4.378	-5.122	-5.378	0	0
38.9	-2.196	-4.964	-2.05	0	0
39	-5.593	-3.613	-0.8171	0	0
39.1	-1.534	-4.644	-3.975	0	0
39.2	-1.842	-4.747	-0.9402	0	0
39.3	-1.038	-1.039	-3.348	0	0
39.4	-5.504	-0.9499	-0.6869	0	0
39.5	-5.742	-1.278	-5.285	0	0
39.6	-3.96	-1.119	-3.036	0	0
39.7	-1.701	-0.9249	-3.899	0	0
39.8	-1.08	-5.133	-4.165	0	0
39.9	-2.241	-2.625	-2.664	0	0
40	-1.156	-5.446	-5.353	0	0
40.1	-4.539	-4.666	-1.092	0	0
40.2	-3.115	-3.261	-1.923	0	0
40.3	-1.383	-5.551	-0.9152	0	0
40.4	-3.489	-3.782	-3.668	0	0
40.5	-3.601	-1.802	-0.8205	0	0
40.6	-4.648	-3	-3.911	0	0
40.7	-4.942	-3.829	-2.028	0	0
40.8	-5.598	-3.669	-3.931	0	0
40.9	-4.415	-3.415	-1.022	0	0
41	-4.81	-4.844	-0.7593	0	0
41.1	-3.983	-4.666	-5.4	0	0
41.2	-3.648	-2.739	-0.9035	0	0
41.3	-4.631	-1.216	-0.7358	0	0
41.4	-2.635	-1.118	-2.705	0	0
41.5	-1.005	-5.247	-4.519	0	0
41.6	-5.588	-4.268	-0.7883	0	0
41.7	-5.725	-3.247	-2.473	0	0
41.8	-1.353	-2.893	-3.974	0	0
41.9	-4.095	-3.088	-1.593	0	0
42	-5.61	-5.25	-5.306	0	0
42.1	-4.494	-5.57	-1.23	0	0
42.2	-1.912	-4.162	-2.125	0	0
42.3	-5.519	-1.065	-4.866	0	0
42.4	-5.04	-3.538	-2.068	0	0
42.5	-1.121	-3.532	-2.951	0	0
42.6	-4.92	-4.063	-0.8918	0	0
42.7	-5.277	-5.636	-2.615	0	0
42.8	-4.13	-1.619	-5.386	0	0
42.9	-5.695	-0.9306	-5.01	0	0
43	-0.9508	-4.248	-3.214	0	0
43.1	-5.609	-1.925	-4.989	0	0
43.2	-0.8934	-5.583	-5.151	0	0
43.3	-0.917	-4.883	-0.686	0	0
43.4	-5.554	-4.867	-1.087	0	0
43.5	-1.906	-3.922	-5.379	0	0
43.6	-2.634	-0.9457	-4.071	0	0
43.7	-1.925	-5.368	-3.965	0	0
43.8	-1.632	-2.537	-2.497	0	0
43.9	-1.252	-4.039	-3.918	0	0
44	-1.003	-5.568	-5.109	0	0
44.1	-2.398	-5.545	-4.249	0	0
44.2	-1.06	-4.533	-0.751	0	0
44.3	-5.067	-5.043	-5.243	0	0
44.4	-1.876	-1.789	-3.155	0	0
44.5	-3.857	-1.674	-3.989	0	0
44.6	-1.847	-4.937	-0.8406	0	0
44.7	-2.294	-1.404	-2.283	0	0
44.8	-1.334	-2.051	-3.138	0	0
44.9	-2.477	-1.023	-1.4	0	0
45	-5.604	-3.034	-4.665	0	0
45.1	-5.637	-1.943	-5.08	0	0
45.2	-1.003	-4.827	-3.142	0	0
45.3	-3.789	-4.186	-5.17	0	0
45.4	-1.799	-4.198	-2.995	0	0
45.5	-1.627	-5.485	-5.173	0	0
45.6	-4.966	-2.357	-5.333	0	0
45.7	-2.695	-2.688	-2.709	0	0
45.8	-4.495	-4.418	-4.923	0	0
45.9	-1.034	-5.209	-2.793	0	0
46	-1.878	-5.594	-0.7609	0	0
46.1	-4.755	-1.015	-5.301	0	0
46.2	-3.697	-3.742	-1.576	0	0
46.3	-1.463	-5.201	-0.8534	0	0
46.4	-2.252	-2.48	-2.272	0	0
46.5	-1.438	-1.74	-3.368	0	0
46.6	-1.015	-4.703	-0.8972	0	0
46.7	-2.369	-4.896	-2.386	0	0
46.8	-2.606	-0.8993	-0.8424	0	0
46.9	-3.986	-2.32	-3.06	0	0
47	-1.219	-5.406	-1.656	0	0
47.1	-5.467	-4.231	-2.081	0	0
47.2	-0.9202	-4.381	-4.438	0	0
47.3	-3.26	-3.816	-0.7737	0	0
47.4	-1.106	-4.765	-0.8708	0	0
47.5	-1.046	-3.291	-5.022	0	0
47.6	-2.847	-5.414	-2.588	0	0
47.7	-2.97	-1.793	-1.304	0	0
47.8	-4.995	-5.086	-1.348	0	0
47.9	-3.285	-0.972	-2.403	0	0
48	-2.58	-5.266	-1.365	0	0
48.1	-4.145	-1.092	-5.214	0	0
48.2	-1.118	-3.693	-3.588	0	0
48.3	-4.472	-1.383	-1.357	0	0
48.4	-3.162	-2.304	-4.699	0	0
48.5	-5.625	-1.681	-5.262	0	0
48.6	-5.385	-3.701	-1.623	0	0
48.7	-1.235	-5.589	-5.091	0	0
48.8	-4.665	-1.977	-1.284	0	0
48.9	-5.616	-5.028	-3.458	0	0
49	-5.68	-1.856	-1.921	0	0
49.1	-2.847	-4.395	-3.939	0	0
49.2	-4.454	-4.718	-2.381	0	0
49.3	-3.338	-2.898	-3.292	0	0
49.4	-5.665	-4.516	-0.8124	0	0
49.5	-4.706	-5.309	-0.7918	0	0
49.6	-3.257	-2.342	-4.781	0	0
49.7	-5.505	-4.054	-4.319	0	0
49.8	-0.9931	-0.9561	-2.708	0	0
49.9	-4.744	-2.812	-4.164	0	0
50	-1.156	-4.293	-5.171	0	0
50.1	-5.01	-3.122	-4.613	0	0
50.2	-5.514	-0.8971	-2.514	0	0
50.3	-5.396	-2.855	-4.476	0	0
50.4	-5.471	-3.284	-0.9621	0	0
50.5	-2.751	-4.198	-3.636	0	0
50.6	-4.837	-0.8888	-1.757	0	0
50.7	-3.337	-4.833	-1.554	0	0
50.8	-5.587	-4.974	-2.255	0	0
50.9	-2.596	-4.003	-4.969	0	0
51	-4.345	-2.282	-3.025	0	0
51.1	-5.237	-1.197	-1.308	0	0
51.2	-1.013	-2.544	-3.747	0	0
51.3	-4.836	-3.351	-1.111	0	0
51.4	-3.286	-3.026	-4.985	0	0
51.5	-4.284	-2.131	-5.146	0	0
51.6	-5.172	-3.758	-1.683	0	0
51.7	-3.171	-4.821	-5.228	0	0
51.8	-5.695	-2.073	-5.276	0	0
51.9	-1.44	-2.071	-2.612	0	0
52	-5.357	-2.487	-0.8753	0	0
52.1	-1.083	-2.122	-3.801	0	0
52.2	-1.285	-3.83	-0.7805	0	0
52.3	-5.346	-1.781	-4.895	0	0
52.4	-2.748	-3.373	-5.304	0	0
52.5	-5.702	-1.409	-0.9641	0	0
52.6	-4.327	-4.706	-1.122	0	0
52.7	-5.617	-5.368	-4.635	0	0
52.8	-5.402	-1.064	-4.082	0	0
52.9	-1.3	-5.011	-3.635	0	0
53	-4.148	-5.521	-2.715	0	0
53.1	-1.048	-2.152	-4.573	0	0
53.2	-5.724	-5.169	-1.159	0	0
53.3	-4.742	-1.303	-3.848	0	0
53.4	-5.675	-1.23	-2.274	0	0
53.5	-5.355	-0.8774	-3.661	0	0
53.6	-4.04	-3.412	-2.87	0	0
53.7	-3.203	-0.8946	-1.616	0	0
53.8	-4.705	-4.782	-1.08	0	0
53.9	-5.701	-4.665	-3.172	0	0
54	-3.623	-4.762	-0.8364	0	0
54.1	-3.164	-4.502	-4.176	0	0
54.2	-1.933	-4.593	-1.576	0	0
54.3	-5.727	-2.06	-0.7945	0	0
54.4	-5.168	-1.122	-4.982	0	0
54.5	-2.121	-5.553	-3.284	0	0
54.6	-5.125	-2.251	-1.752	0	0
54.7	-5.535	-0.9089	-2.249	0	0
54.8	-5.163	-1.626	-5.072	0	0
54.9	-1.229	-0.9729	-5.119	0	0
55	-3.041	-3.382	-2.34	0	0
55.1	-2.601	-5.295	-2.696	0	0
55.2	-1.16	-5.152	-5.313	0	0
55.3	-2.816	-1.583	-1.341	0	0
55.4	-2.664	-5.516	-2.303	0	0
55.5	-3.408	-1.643	-1.102	0	0
55.6	-5.606	-0.9256	-3.505	0	0
55.7	-3.025	-5.285	-2.226	0	0
55.8	-1.079	-3.423	-0.7305	0	0
55.9	-2.821	-5.351	-4.428	0	0
56	-2.08	-2.996	-0.6929	0	0
56.1	-5.226	-1.074	-0.7785	0	0
56.2	-3.782	-4.469	-3.278	0	0
56.3	-0.9508	-4.884	-5.251	0	0
56.4	-4.943	-1.918	-3.318	0	0
56.5	-1.291	-5.14	-5.313	0	0
56.6	-5.695	-1.956	-1.523	0	0
56.7	-1.627	-2.929	-0.8259	0	0
56.8	-2.069	-5.438	-2.478	0	0
56.9	-1.461	-5.514	-1.251	0	0
57	-0.9307	-4.048	-0.926	0	0
57.1	-5.735	-0.8808	-2.33	0	0
57.2	-2.629	-5.141	-2.786	0	0
57.3	-3.299	-3.274	-0.7426	0	0
57.4	-4.387	-4.283	-0.7035	0	0
57.5	-4.279	-1.464	-3.764	0	0
57.6	-2.857	-4.021	-2.598	0	0
57.7	-5.745	-2.319	-5.316	0	0
57.8	-2.592	-3.69	-4.248	0	0
57.9	-1.211	-3.482	-4.391	0	0
58	-1.124	-3.591	-0.9441	0	0
58.1	-0.918	-1.61	-1.625	0	0
58.2	-0.9167	-1.467	-1.119	0	0
58.3	-5.248	-3.532	-5.28	0	0
58.4	-1.077	-5.341	-0.9973	0	0
58.5	-5.261	-0.9072	-3.056	0	0
58.6	-5.01	-0.9227	-4.445	0	0
58.7	-3.497	-2.693	-5.112	0	0
58.8	-1.904	-3.025	-2.821	0	0
58.9	-3.426	-5.557	-1.938	0	0
59	-5.139	-2.241	-5.097	0	0
59.1	-2.175	-3.512	-0.7344	0	0
59.2	-2.757	-5.255	-5.166	0	0
59.3	-5.3	-1.074	-0.7943	0	0
59.4	-3.913	-2.41	-1.844	0	0
59.5	-4.744	-3.635	-5.13	0	0
59.6	-2.165	-4.649	-2.873	0	0
59.7	-3.693	-1.898	-2.081	0	0
59.8	-5.717	-1.809	-0.7219	0	0
59.9	-1.599	-5.112	-5.271	0	0
60	-4.444	-0.9439	-5.024	0	0
60.1	-2.236	-4.928	-1.22	0	0
60.2	-2.164	-2.956	-1.209	0	0
60.3	-1.05	-3.249	-4.803	0	0
60.4	-2.295	-4.972	-0.9956	0	0
60.5	-3.255	-2.607	-4.75	0	0
60.6	-4.121	-0.8755	-3.047	0	0
60.7	-5.649	-1.001	-4.401	0	0
60.8	-2.649	-1.041	-2.934	0	0
60.9	-1.014	-1.921	-4.537	0	0
61	-1.735	-3.987	-4.663	0	0
61.1	-0.874	-2.065	-5.275	0	0
61.2	-3.11	-0.8508	-1.257	0	0
61.3	-3.713	-5.58	-5.323	0	0
61.4	-1.425	-0.8954	-5.33	0	0
61.5	-5.65	-0.9502	-5.233	0	0
61.6	-4.975	-3.795	-1.439	0	0
61.7	-1.203	-2.984	-5.113	0	0
61.8	-4.132	-1.718	-3.342	0	0
61.9	-4.89	-5.376	-4.566	0	0
62	-1.044	-5.604	-1.576	0	0
62.1	-5.627	-5.262	-2.174	0	0
62.2	-3.295	-3.131	-3.951	0	0
62.3	-5.368	-0.9008	-1.581	0	0
62.4	-1.94	-5.276	-2.821	0	0
62.5	-2.705	-5.287	-4.061	0	0
62.6	-2.113	-4.779	-5.332	0	0
62.7	-1.627	-1.847	-5.276	0	0
62.8	-2.054	-0.8932	-1.044	0	0
62.9	-0.9524	-3.619	-2.377	0	0
63	-5.164	-2.638	-5.025	0	0
63.1	-3.397	-0.8879	-0.9899	0	0
63.2	-0.8814	-5.36	-3.699	0	0
63.3	-0.9235	-4.925	-2.018	0	0
63.4	-4.982	-5.493	-4.107	0	0
63.5	-1.454	-5.097	-5.247	0	0
63.6	-1.055	-0.8796	-5.147	0	0
63.7	-1.901	-4.373	-1.483	0	0
63.8	-3.719	-2.355	-4.906	0	0
63.9	-5.493	-3.576	-0.8671	0	0
64	-1.98	-5.095	-4.995	0	0
64.1	-1.593	-1.038	-5.264	0	0
64.2	-3.978	-2.684	-1.833	0	0
64.3	-2.111	-3.188	-1.55	0	0
64.4	-4.892	-5.479	-1.151	0	0
64.5	-4.844	-1.774	-2.763	0	0
64.6	-1.148	-2.087	-1.492	0	0
64.7	-5.665	-4.121	-1.595	0	0
64.8	-0.9711	-3.771	-2.09	0	0
64.9	-1.37	-5.223	-3.183	0	0
65	-5.49	-1.383	-1.542	0	0
65.1	-4.945	-5.512	-2.933	0	0
65.2	-2.293	-1.44	-0.9317	0	0
65.3	-1.715	-3.903	-0.9103	0	0
65.4	-1.247	-5.333	-4.091	0	0
65.5	-1.007	-0.9369	-1.539	0	0
65.6	-4.17	-5.446	-0.8229	0	0
65.7	-2.277	-3.269	-0.9181	0	0
65.8	-0.9425	-5.403	-2.974	0	0
65.9	-1.024	-1.237	-2.933	0	0
66	-1.047	-5.5	-4.161	0	0
66.1	-3.005	-5.077	-3.408	0	0
66.2	-5.258	-3.914	-2.132	0	0
66.3	-1.244	-4.361	-4.67	0	0
66.4	-1.212	-5.482	-5.199	0	0
66.5	-1.015	-2.623	-4.733	0	0
66.6	-5.048	-2.385	-1.528	0	0
66.7	-0.9352	-5.553	-1.187	0	0
66.8	-3.224	-1.279	-2.285	0	0
66.9	-1.089	-3.545	-0.6753	0	0
67	-1.1	-1.074	-4.504	0	0
67.1	-4.087	-3.293	-0.8468	0	0
67.2	-1.044	-1.414	-5.23	0	0
67.3	-3.771	-3.498	-3.466	0	0
67.4	-1.327	-3.58	-3.036	0	0
67.5	-4.822	-0.9486	-0.8921	0	0
67.6	-1.343	-1.558	-5.173	0	0
67.7	-2.928	-1.203	-1.594	0	0
67.8	-3.777	-4.693	-0.8331	0	0
67.9	-5.62	-4.486	-3.886	0	0
68	-3.22	-1.395	-3.198	0	0
68.1	-1.022	-2.851	-3.863	0	0
68.2	-5.116	-4.741	-4.948	0	0
68.3	-1.183	-5.496	-3.787	0	0
68.4	-5.381	-0.9339	-3.671	0	0
68.5	-4.352	-5.443	-5.249	0	0
68.6	-1.403	-5.124	-1.532	0	0
68.7	-5.325	-5.167	-3.476	0	0
68.8	-1.332	-3.628	-1.98	0	0
68.9	-5.228	-0.8992	-1.505	0	0
69	-0.9365	-4.388	-2.848	0	0
69.1	-3.564	-2.96	-5.288	0	0
69.2	-4.071	-0.9339	-0.8377	0	0
69.3	-3.466	-3.043	-4.473	0	0
69.4	-3.401	-2.527	-3.467	0	0
69.5	-3.39	-3.513	-0.9113	0	0
69.6	-1.186	-4.665	-3.422	0	0
69.7	-1.665	-3.795	-1.238	0	0
69.8	-4.449	-4.98	-1.368	0	0
