# XGS2: >2.388E-07,2.008E-08,OPEN     ,4.984E+00,OPEN     ,OPEN
# 2019-02-12 11:40:19
# 
10	2.128e-07	2.183e-07	2.249e-07	2.395e-07	0
10.1	2.128e-07	2.183e-07	2.249e-07	2.395e-07	0
10.2	2.128e-07	2.183e-07	2.249e-07	2.395e-07	0
10.3	2.128e-07	2.183e-07	2.249e-07	2.395e-07	0
10.4	2.128e-07	2.183e-07	2.249e-07	2.395e-07	0
10.5	2.128e-07	2.183e-07	2.249e-07	2.395e-07	0
10.6	2.128e-07	2.183e-07	2.249e-07	2.395e-07	0
10.7	2.128e-07	2.183e-07	2.249e-07	2.395e-07	0
10.8	2.128e-07	2.183e-07	2.249e-07	2.395e-07	0
10.9	2.128e-07	2.183e-07	2.249e-07	2.395e-07	0
11	2.148e-07	2.174e-07	2.251e-07	2.384e-07	0
11.1	2.148e-07	2.174e-07	2.251e-07	2.384e-07	0
11.2	2.148e-07	2.174e-07	2.251e-07	2.384e-07	0
11.3	2.148e-07	2.174e-07	2.251e-07	2.384e-07	0
11.4	2.148e-07	2.174e-07	2.251e-07	2.384e-07	0
11.5	2.148e-07	2.174e-07	2.251e-07	2.384e-07	0
11.6	2.148e-07	2.174e-07	2.251e-07	2.384e-07	0
11.7	2.148e-07	2.174e-07	2.251e-07	2.384e-07	0
11.8	2.148e-07	2.174e-07	2.251e-07	2.384e-07	0
11.9	2.148e-07	2.174e-07	2.251e-07	2.384e-07	0
12	2.149e-07	2.186e-07	2.263e-07	2.375e-07	0
12.1	2.149e-07	2.186e-07	2.263e-07	2.375e-07	0
12.2	2.149e-07	2.186e-07	2.263e-07	2.375e-07	0
12.3	2.149e-07	2.186e-07	2.263e-07	2.375e-07	0
12.4	2.149e-07	2.186e-07	2.263e-07	2.375e-07	0
12.5	2.149e-07	2.186e-07	2.263e-07	2.375e-07	0
12.6	2.149e-07	2.186e-07	2.263e-07	2.375e-07	0
12.7	2.149e-07	2.186e-07	2.263e-07	2.375e-07	0
12.8	2.149e-07	2.186e-07	2.263e-07	0	0
12.9	2.149e-07	2.186e-07	2.263e-07	0	0
13	2.137e-07	2.184e-07	2.229e-07	0	0
13.1	2.137e-07	2.184e-07	2.229e-07	0	0
13.2	2.137e-07	2.184e-07	2.229e-07	0	0
13.3	2.137e-07	2.184e-07	2.229e-07	0	0
13.4	2.137e-07	2.184e-07	2.229e-07	0	0
13.5	2.137e-07	2.184e-07	2.229e-07	0	0
13.6	2.137e-07	2.184e-07	2.229e-07	0	0
13.7	2.137e-07	2.184e-07	2.229e-07	0	0
13.8	2.137e-07	2.184e-07	2.229e-07	0	0
13.9	2.137e-07	2.184e-07	2.229e-07	0	0
14	2.139e-07	2.185e-07	2.253e-07	0	0
14.1	2.139e-07	2.185e-07	2.253e-07	0	0
14.2	2.139e-07	2.185e-07	2.253e-07	0	0
14.3	2.139e-07	2.185e-07	2.253e-07	0	0
14.4	2.139e-07	2.185e-07	2.253e-07	0	0
14.5	2.139e-07	2.185e-07	2.253e-07	0	0
14.6	2.139e-07	2.185e-07	2.253e-07	0	0
14.7	2.139e-07	2.185e-07	2.253e-07	0	0
14.8	2.139e-07	2.185e-07	2.253e-07	0	0
14.9	2.139e-07	2.185e-07	2.253e-07	0	0
15	2.151e-07	2.195e-07	2.254e-07	0	0
15.1	2.151e-07	2.195e-07	2.254e-07	0	0
15.2	2.151e-07	2.195e-07	2.254e-07	0	0
