# SCAN started at: 2019-02-12 17:47:33
# Mass_Scan Elen: _70
# ----------------------------------------
# 
38.4	-3.503
38.5	-1.327
38.6	-2.201
38.7	-2.165
38.8	-2.683
38.9	-1.889
39	-4.646
39.1	-2.262
39.2	-1.439
39.3	-5.379
39.4	-1.429
39.5	-1.915
39.6	-4.549
39.7	-5.341
39.8	-5.552
39.9	-4.218
40	-5.964
40.1	-6.042
40.2	-6.041
40.3	-1.896
40.4	-1.349
40.5	-2.108
40.6	-6.122
40.7	-3.703
40.8	-1.323
40.9	-3.984
41	-4.36
41.1	-5.617
41.2	-1.294
41.3	-6.151
41.4	-5.909
41.5	-3.285
41.6	-1.325
41.7	-6.117
41.8	-2.255
41.9	-5.95
42	-2.606
42.1	-4.89
42.2	-3.564
42.3	-1.642
42.4	-1.554
42.5	-1.321
42.6	-5.141
42.7	-1.975
42.8	-5.814
42.9	-6.124
43	-4.719
43.1	-5.288
43.2	-2.853
43.3	-1.462
43.4	-1.761
43.5	-1.323
43.6	-1.318
43.7	-4.045
43.8	-6.128
43.9	-2.86
44	-4.33
44.1	-5.475
44.2	-6.034
44.3	-5.972
44.4	-2.162
44.5	-5.48
44.6	-5.684
44.7	-1.95
44.8	-4.666
44.9	-4.581
45	-5.139
45.1	-3.677
45.2	-3.479
45.3	-4.76
45.4	-2.906
45.5	-2.186
45.6	-3.036
45.7	-6.148
45.8	-5.651
45.9	-3.226
46	-1.32
46.1	-3.171
46.2	-4.098
46.3	-4.796
46.4	-1.285
46.5	-2.93
46.6	-3.15
46.7	-5.519
46.8	-2.291
46.9	-4.994
47	-1.973
47.1	-6.149
47.2	-5.227
47.3	-3.485
47.4	-6.128
47.5	-4.51
47.6	-2.953
47.7	-3.312
47.8	-4.266
47.9	-4.149
48	-6.019
48.1	-1.935
48.2	-4.78
48.3	-2.157
48.4	-5.321
48.5	-5.889
48.6	-3.278
48.7	-1.679
48.8	-2.648
48.9	-2.224
49	-2.321
49.1	-5.664
49.2	-6.053
49.3	-3.545
49.4	-4.138
49.5	-5.553
49.6	-1.761
49.7	-6.13
49.8	-4.928
49.9	-3.536
50	-3.844
50.1	-5.455
50.2	-1.565
50.3	-5.45
50.4	-5.831
50.5	-5.211
50.6	-6.041
50.7	-2.132
50.8	-5.471
50.9	-5.888
51	-4.569
51.1	-2.995
51.2	-4.554
51.3	-6.128
51.4	-2.064
51.5	-1.705
51.6	-5.262
51.7	-3.842
51.8	-4.759
51.9	-1.793
52	-6.102
52.1	-3.706
52.2	-1.894
52.3	-2.279
52.4	-2.497
52.5	-2.007
52.6	-1.273
52.7	-6.2
52.8	-6.007
52.9	-2.225
53	-4.748
53.1	-5.326
53.2	-2.279
53.3	-2.58
53.4	-4.893
53.5	-2.498
53.6	-5.789
53.7	-4.348
53.8	-1.708
53.9	-4.681
54	-6.109
54.1	-2.904
54.2	-5.533
54.3	-1.565
54.4	-2.421
54.5	-1.434
54.6	-1.337
54.7	-2.009
54.8	-1.64
54.9	-3.101
55	-5.33
55.1	-4.084
55.2	-5.483
55.3	-4.23
55.4	-1.532
55.5	-3.531
55.6	-2.753
55.7	-5.713
55.8	-2.211
55.9	-1.623
56	-5.294
56.1	-4.887
56.2	-4.698
56.3	-5.993
56.4	-3.686
56.5	-6.051
56.6	-1.797
56.7	-3.699
56.8	-1.319
56.9	-5.764
57	-4.632
57.1	-2.118
57.2	-4.606
57.3	-4.973
57.4	-6.019
57.5	-5.23
57.6	-1.378
57.7	-1.429
57.8	-1.963
57.9	-5.243
58	-5.974
58.1	-1.328
58.2	-4.226
58.3	-6.096
58.4	-1.651
58.5	-1.281
58.6	-5.999
58.7	-2.568
58.8	-2.823
58.9	-2.417
59	-1.609
59.1	-3.57
59.2	-3.23
59.3	-5.281
59.4	-3.344
59.5	-6.098
59.6	-5.927
59.7	-1.348
59.8	-3.526
59.9	-1.677
60	-5.947
60.1	-4.773
60.2	-1.267
60.3	-6.132
60.4	-3.637
60.5	-4.144
60.6	-6.002
60.7	-3.647
60.8	-4.405
60.9	-1.872
61	-1.276
61.1	-3.197
61.2	-1.853
61.3	-4.296
61.4	-4.2
61.5	-5.451
61.6	-4.834
61.7	-5.926
61.8	-2.753
61.9	-1.499
62	-2.261
62.1	-3.894
62.2	-6.072
62.3	-3.908
62.4	-2.64
62.5	-1.526
62.6	-6.07
62.7	-4.76
62.8	-4.737
62.9	-6.123
63	-6.119
63.1	-2.871
63.2	-1.281
63.3	-3.19
63.4	-4.89
63.5	-5.646
63.6	-5.348
63.7	-5.613
63.8	-6.132
63.9	-5.903
64	-1.262
64.1	-1.537
64.2	-1.788
64.3	-1.451
64.4	-5.037
64.5	-6.179
64.6	-1.321
64.7	-6.096
64.8	-5.432
64.9	-5.184
65	-1.809
65.1	-5.725
65.2	-4.27
65.3	-5.478
65.4	-5.953
65.5	-2.771
65.6	-5.515
65.7	-5.875
65.8	-1.543
65.9	-4.654
66	-2.252
66.1	-1.26
66.2	-5.264
66.3	-1.811
66.4	-4.604
66.5	-5.789
66.6	-2.276
66.7	-5.017
66.8	-4.04
66.9	-4.043
67	-1.425
67.1	-5.959
67.2	-5.005
67.3	-3.408
67.4	-2.592
67.5	-2.981
67.6	-4.852
67.7	-2.767
67.8	-5.17
67.9	-6.117
68	-1.722
68.1	-5.388
68.2	-2.531
68.3	-5.698
68.4	-6.036
68.5	-2.446
68.6	-5.732
68.7	-6.148
68.8	-2.28
68.9	-2.158
69	-2.388
69.1	-5.921
69.2	-2.982
69.3	-5.9
69.4	-5.777
69.5	-5.023
69.6	-3.645
69.7	-2.021
69.8	-3.268
69.9	-2.395
70	-5.943
70.1	-2.143
70.2	-4.988
70.3	-4.471
70.4	-4.837
70.5	-1.665
70.6	-5.015
70.7	-2.093
70.8	-2.501
70.9	-2.852
71	-5.342
71.1	-4.292
71.2	-6.147
71.3	-3.462
71.4	-3.388
71.5	-1.353
71.6	-1.404
71.7	-2.379
71.8	-5.612
71.9	-5.917
72	-6.187
72.1	-4.41
72.2	-4.171
72.3	-1.242
72.4	-4.627
72.5	-2.406
72.6	-5.595
72.7	-5.496
72.8	-6.122
72.9	-6.076
73	-2.105
73.1	-2.427
73.2	-1.396
73.3	-5.856
73.4	-3.791
73.5	-5.258
73.6	-1.274
73.7	-2.738
73.8	-5.037
73.9	-3.523
74	-1.98
74.1	-5.141
74.2	-6.11
74.3	-5.486
74.4	-1.508
74.5	-5.647
74.6	-3.133
74.7	-6.217
74.8	-2.902
74.9	-4.534
75	-1.837
75.1	-1.313
75.2	-4.912
75.3	-4.283
75.4	-6.217
75.5	-4.997
75.6	-6.024
75.7	-3.744
75.8	-2.14
75.9	-3.158
76	-5.4
76.1	-6.082
76.2	-5.713
76.3	-1.689
76.4	-1.393
76.5	-3.612
76.6	-5.328
76.7	-5.173
76.8	-2.149
76.9	-1.36
77	-2.012
77.1	-1.86
77.2	-6.192
77.3	-5.732
77.4	-1.385
77.5	-3.983
77.6	-1.198
77.7	-2.351
77.8	-1.569
77.9	-1.234
78	-5.508
78.1	-1.275
78.2	-1.358
78.3	-1.444
78.4	-1.812
78.5	-4.062
78.6	-1.597
78.7	-3.001
78.8	-1.997
78.9	-4.023
79	-4.894
79.1	-5.709
79.2	-5.856
79.3	-5.351
79.4	-3.046
79.5	-2.35
79.6	-1.672
79.7	-1.851
79.8	-5.24
79.9	-1.663
80	-4.139
80.1	-5.729
80.2	-1.944
80.3	-1.369
80.4	-1.22
80.5	-5.959
80.6	-2.2
80.7	-2.944
80.8	-1.579
80.9	-1.336
81	-3.876
81.1	-4.734
81.2	-2.744
81.3	-2.046
81.4	-2.874
81.5	-1.699
81.6	-6.118
81.7	-6.075
81.8	-6.184
81.9	-4.868
82	-1.269
82.1	-5.874
82.2	-5.533
82.3	-4.306
82.4	-2.412
82.5	-2.021
82.6	-1.701
82.7	-1.66
82.8	-2.441
82.9	-5.348
83	-6.171
83.1	-4.64
83.2	-1.816
83.3	-5.818
83.4	-6.199
83.5	-2.743
83.6	-3.939
83.7	-5.582
83.8	-5.048
83.9	-2.191
84	-6.199
84.1	-3.018
84.2	-5.962
84.3	-5.943
84.4	-3.985
84.5	-1.346
84.6	-6.042
84.7	-4.994
84.8	-2.375
84.9	-6.057
85	-1.741
85.1	-1.232
85.2	-3.567
85.3	-2.899
85.4	-5.84
85.5	-6.246
85.6	-5.337
85.7	-2.852
85.8	-1.184
85.9	-5.195
86	-1.325
86.1	-1.207
86.2	-1.597
86.3	-2.103
86.4	-3.207
86.5	-6.233
86.6	-6.232
86.7	-3.795
86.8	-5.517
86.9	-1.956
87	-1.25
87.1	-6.077
87.2	-1.931
87.3	-1.191
87.4	-2.588
87.5	-2.653
87.6	-4.237
87.7	-1.403
87.8	-5.165
87.9	-3.836
88	-6.196
88.1	-6.143
88.2	-4.038
88.3	-4.333
88.4	-3.589
88.5	-2.623
88.6	-6.23
88.7	-5.574
88.8	-2.883
88.9	-5.857
89	-1.489
89.1	-5.372
89.2	-1.209
89.3	-1.865
89.4	-1.639
89.5	-5.921
89.6	-4.228
89.7	-6.239
89.8	-4.614
89.9	-1.29
90	-4.859
90.1	-2.24
90.2	-4.071
90.3	-2.845
90.4	-3.132
90.5	-5.211
90.6	-1.228
90.7	-6.224
90.8	-1.26
90.9	-3.679
91	-5.204
91.1	-2.102
91.2	-1.196
91.3	-1.729
91.4	-6.074
91.5	-4.567
91.6	-1.565
91.7	-2.002
91.8	-1.312
91.9	-6.186
92	-2.325
92.1	-3.058
92.2	-2.149
92.3	-2.801
92.4	-1.146
92.5	-5.526
92.6	-2.43
92.7	-1.249
92.8	-4.756
92.9	-6.179
93	-3.779
93.1	-6.178
93.2	-5.426
93.3	-1.336
93.4	-3.598
93.5	-3.876
93.6	-1.997
93.7	-1.53
93.8	-5.354
93.9	-1.913
94	-1.247
94.1	-1.246
94.2	-1.243
94.3	-4.818
94.4	-3.847
94.5	-3.808
94.6	-6.132
94.7	-3.744
94.8	-1.177
94.9	-3.154
95	-3.048
95.1	-4.48
95.2	-1.779
95.3	-1.199
95.4	-4.707
95.5	-3.581
95.6	-1.588
95.7	-6.118
95.8	-1.511
95.9	-1.231
96	-1.231
96.1	-1.549
96.2	-3.508
96.3	-4.044
96.4	-1.771
96.5	-5.212
96.6	-4.918
96.7	-1.226
96.8	-3.702
96.9	-5.911
97	-1.237
97.1	-4.792
97.2	-4.489
97.3	-5.266
97.4	-1.295
97.5	-5.842
97.6	-2.051
97.7	-5.361
97.8	-4.669
97.9	-2.842
98	-6.155
98.1	-3.076
98.2	-1.238
98.3	-5.511
98.4	-3.317
98.5	-1.848
98.6	-2.315
98.7	-6.242
98.8	-3.963
98.9	-1.429
99	-6.182
99.1	-1.689
99.2	-5.754
99.3	-3.855
99.4	-5.691
99.5	-1.183
99.6	-3.398
99.7	-2.168
99.8	-6.162
99.9	-2.889
100	-1.544
100.1	-5.852
100.2	-4.599
100.3	-5.518
100.4	-3.243
100.5	-3.066
100.6	-3.744
100.7	-2.083
100.8	-2.135
100.9	-3.841
101	-4.138
101.1	-4.399
101.2	-5.821
101.3	-1.275
101.4	-5.873
101.5	-1.396
101.6	-4.725
101.7	-5.57
101.8	-1.676
101.9	-5.175
102	-1.263
102.1	-1.313
102.2	-1.624
102.3	-1.728
102.4	-6.171
102.5	-6.088
102.6	-2.266
102.7	-2.134
102.8	-1.387
102.9	-4.528
103	-4.384
103.1	-1.244
103.2	-5.873
103.3	-1.302
103.4	-2.19
103.5	-5.31
103.6	-1.494
103.7	-1.269
103.8	-3.831
103.9	-5.495
104	-4.332
104.1	-4.055
104.2	-3.877
104.3	-1.378
104.4	-1.589
104.5	-6.021
104.6	-1.285
104.7	-1.287
104.8	-2.918
104.9	-5.877
105	-1.229
105.1	-1.488
105.2	-2.08
105.3	-2.79
105.4	-3.048
105.5	-1.665
105.6	-4.012
105.7	-1.3
105.8	-1.605
105.9	-2.558
106	-1.538
106.1	-5.29
106.2	-5.628
106.3	-1.867
106.4	-6.14
106.5	-3.984
106.6	-2.46
106.7	-5.624
106.8	-3.819
106.9	-2.83
107	-4.582
107.1	-4.954
107.2	-4.698
107.3	-4.514
107.4	-3.661
107.5	-2.838
107.6	-3.522
107.7	-5.096
107.8	-5.993
107.9	-5.603
108	-5.378
108.1	-3.488
108.2	-5.1
108.3	-4.017
108.4	-2.744
108.5	-1.367
108.6	-4.892
108.7	-2.837
108.8	-2.892
108.9	-1.547
109	-5.493
109.1	-1.213
109.2	-5.351
109.3	-5.734
109.4	-5.843
109.5	-1.357
109.6	-1.504
109.7	-5.157
109.8	-1.803
109.9	-6.048
110	-5.247
110.1	-2.346
110.2	-2.648
110.3	-3.908
110.4	-5.627
110.5	-5.025
110.6	-6.089
110.7	-1.558
110.8	-5.722
110.9	-3.288
111	-5.847
111.1	-5.662
111.2	-2.339
111.3	-3.212
111.4	-4.898
111.5	-2.6
111.6	-5.474
111.7	-6.118
111.8	-1.586
111.9	-6.044
112	-5.713
112.1	-3.258
112.2	-5.94
112.3	-1.297
112.4	-5.838
112.5	-3.186
112.6	-1.301
112.7	-1.28
112.8	-5.583
112.9	-5.594
113	-4.637
113.1	-1.268
113.2	-2.402
113.3	-2.161
113.4	-1.876
113.5	-1.953
113.6	-2.684
113.7	-5.66
113.8	-1.381
113.9	-6.099
114	-6.139
114.1	-2.643
114.2	-5.5
114.3	-6.14
114.4	-1.791
114.5	-5.225
114.6	-5.691
114.7	-5.948
114.8	-2.287
114.9	-2.083
115	-3.617
115.1	-5.885
115.2	-1.23
115.3	-6.167
115.4	-5.297
115.5	-1.294
115.6	-1.321
115.7	-3.874
115.8	-4.094
115.9	-5.254
116	-6.067
116.1	-3.385
116.2	-6.199
116.3	-1.712
116.4	-4.31
116.5	-5.956
116.6	-2.412
116.7	-1.567
116.8	-5.31
116.9	-2.425
117	-1.354
117.1	-6.153
117.2	-4.789
117.3	-2.109
117.4	-1.433
117.5	-2.165
117.6	-5.712
117.7	-2.517
117.8	-5.878
117.9	-1.852
118	-1.442
118.1	-2.849
118.2	-1.283
118.3	-6.027
118.4	-2.99
118.5	-1.288
118.6	-1.256
118.7	-5.547
118.8	-1.393
118.9	-5.353
119	-3.303
119.1	-4.442
119.2	-4.723
119.3	-6.055
119.4	-3.543
119.5	-3.546
119.6	-3.822
119.7	-1.485
119.8	-4.326
119.9	-3.713
120	-1.631
