# SCAN started at: 2019-02-12 09:08:50
# Elen_Scan Mass: 146 Resolution: 100
# ----------------------------------------
# 
1.5	-3.344	-2.032	-0.1584
1.51	-1.78	-2.873	-0.08054
1.52	-2.952	-2.305	-4.324
1.53	-3.482	-2.247	-4.523
1.54	-3.796	-3.188	-4.614
1.55	-1.459	-1.028	-0.124
1.56	-1.239	-1.237	-0.8883
1.57	-1.637	-0.7171	-4.419
1.58	-1.372	-3.596	-4.316
1.59	-3.977	-3.981	-4.57
1.6	-0.2365	-3.022	-4.613
1.61	-4.367	-2.966	-4.663
1.62	-0.2229	-1.376	-0.07052
1.63	1	-1.158	-0.5254
1.64	-0.4562	-1.486	1
1.65	-4.413	-3.638	-4.232
1.66	-4.349	-2.768	-4.693
1.67	-0.1659	-1.133	-0.2788
1.68	-0.03342	-1.517	-0.147
1.69	-0.1032	-0.1248	-0.2021
1.7	-4.454	-3.155	-4.593
1.71	-0.07094	-1.46	-0.1648
1.72	-4.569	-3.518	-4.477
1.73	-4.576	-3.27	-4.602
1.74	-4.64	-3.209	-4.476
1.75	-0.04903	-1.412	-4.606
1.76	-0.007589	-1.701	-4.564
1.77	1	-3.042	-4.574
1.78	1	-3.147	-4.576
1.79	-4.626	-3.099	-4.543
1.8	-4.631	-0.7445	-4.597
1.81	-4.641	-3.146	-2.967
1.82	-0.2708	-1.493	-3.042
1.83	-0.023	-1.484	-0.7726
1.84	-4.616	-2.005	-3.589
1.85	-4.625	-3.637	-1.908
1.86	-0.1475	-2.923	-4.705
1.87	-0.1404	-2.903	-3.464
1.88	-0.3072	-2.591	-2.037
1.89	-4.429	-1.756	-3.748
1.9	-4.478	-1.944	-3.301
1.91	-4.425	-2.308	-4.046
1.92	-0.7219	-2.721	-1.707
1.93	-0.8115	-2.708	-1.087
1.94	-1.534	-3.239	-0.9625
1.95	-4.066	-1.593	-1.197
1.96	-3.976	-2.007	-1.252
1.97	-1.586	-2.862	-1.527
1.98	-0.8853	-3.03	-3.712
1.99	-2.905	-2.953	-3.483
2	-2.262	-2.148	-3.803
