# Energy shift = 0.71
# a_1: -1.951 +- 0.054, a_0: 0.2 +- 1.4, domain: [10.71eV ,14.0eV]
# Y-offset = 0.0+-0.0175, AE = 13.8529+-0.303, Scale Factor = 0.7038+-0.3999, Alpha = 1.7025+-0.6562
# Y-offset = 0.0088+-0.0398, AE = 15.6587+-0.0121, Scale Factor = 21.8573+-0.391, Alpha = 1.2273+-0.0236
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)
12.890000	0.400000	0.979796	0.343943	0.335111	0.335111	0.343943
12.900000	0.240000	0.649923	0.345717	0.336884	0.336884	0.345717
12.910000	0.240000	0.649923	0.347490	0.338657	0.338657	0.347490
12.920000	0.320000	0.733212	0.349263	0.340430	0.340430	0.349263
12.930000	0.480000	1.024500	0.351036	0.342204	0.342204	0.351036
12.940000	0.160000	0.783837	0.352810	0.343977	0.343977	0.352810
12.950000	0.400000	1.131371	0.354583	0.345750	0.345750	0.354583
12.960000	0.160000	0.783837	0.356356	0.347523	0.347523	0.356356
12.970000	0.400000	0.979796	0.358129	0.349297	0.349297	0.358129
12.980000	0.000000	0.000000	0.359903	0.351070	0.351070	0.359903
12.990000	0.400000	0.800000	0.361676	0.352843	0.352843	0.361676
13.000000	0.560000	1.329060	0.363449	0.354616	0.354616	0.363449
13.010000	0.240000	0.861626	0.365222	0.356390	0.356390	0.365222
13.020000	0.080000	0.391918	0.366996	0.358163	0.358163	0.366996
13.030000	0.240000	0.861626	0.368769	0.359936	0.359936	0.368769
13.040000	0.320000	1.223765	0.370542	0.361709	0.361709	0.370542
13.050000	0.320000	0.926067	0.372315	0.363483	0.363483	0.372315
13.060000	0.400000	0.979796	0.374089	0.365256	0.365256	0.374089
13.070000	0.240000	0.861626	0.375862	0.367029	0.367029	0.375862
13.080000	0.640000	1.228983	0.377635	0.368802	0.368802	0.377635
13.090000	0.240000	0.861626	0.379408	0.370576	0.370576	0.379408
13.100000	0.320000	1.223765	0.381182	0.372349	0.372349	0.381182
13.110000	0.080000	0.391918	0.382955	0.374122	0.374122	0.382955
13.120000	0.160000	0.783837	0.384728	0.375895	0.375895	0.384728
13.130000	0.000000	0.000000	0.386501	0.377668	0.377668	0.386501
13.140000	0.640000	1.352923	0.388274	0.379442	0.379442	0.388274
13.150000	0.720000	1.483779	0.390048	0.381215	0.381215	0.390048
13.160000	0.720000	1.483779	0.391821	0.382988	0.382988	0.391821
13.170000	0.240000	0.861626	0.393594	0.384761	0.384761	0.393594
13.180000	0.160000	0.783837	0.395367	0.386535	0.386535	0.395367
13.190000	0.960000	1.611955	0.397141	0.388308	0.388308	0.397141
13.200000	0.240000	0.861626	0.398914	0.390081	0.390081	0.398914
13.210000	0.800000	1.697056	0.400687	0.391854	0.391854	0.400687
