# Energy shift = 0.71
# a_0: 0.17 +- 1.00, domain: [20.71eV ,21.43eV]
# Y-offset = 0.0+-0.0215, AE = 21.5629+-0.0071, Scale Factor = 51.9891+-0.4539, Alpha = 1.1386+-0.0242
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)
21.600000	3.920000	3.772744	5.497901	0.166142	5.497901
21.610000	6.960000	4.422488	6.197546	0.166142	6.197546
21.620000	6.960000	4.634479	6.945113	0.166142	6.945113
21.630000	6.400000	4.664762	7.738654	0.166142	7.738654
21.640000	8.560000	4.508481	8.575842	0.166142	8.575842
21.650000	9.840000	5.452926	9.454062	0.166142	9.454062
21.660000	10.960000	4.458520	10.370501	0.166142	10.370501
21.670000	11.360000	4.757142	11.322237	0.166142	11.322237
21.680000	12.720000	6.063135	12.306321	0.166142	12.306321
21.690000	12.880000	5.853683	13.319856	0.166142	13.319856
21.700000	16.480000	6.794822	14.360050	0.166142	14.360050
21.710000	15.440000	6.753251	15.424274	0.166142	15.424274
21.720000	19.120000	7.819565	16.510091	0.166142	16.510091
21.730000	18.720000	5.180888	17.615280	0.166142	17.615280
21.740000	20.560000	7.889639	18.737847	0.166142	18.737847
21.750000	19.040000	6.276814	19.876025	0.166142	19.876025
21.760000	22.400000	6.858571	21.028264	0.166142	21.028264
21.770000	23.040000	7.022706	22.193223	0.166142	22.193223
21.780000	24.960000	7.922020	23.369745	0.166142	23.369745
21.790000	24.080000	9.059448	24.556845	0.166142	24.556845
21.800000	27.600000	10.673331	25.753681	0.166142	25.753681
21.810000	28.480000	7.616403	26.959541	0.166142	26.959541
21.820000	31.360000	8.498847	28.173820	0.166142	28.173820
21.830000	31.760000	11.514443	29.396003	0.166142	29.396003
21.840000	28.480000	9.161310	30.625649	0.166142	30.625649
21.850000	28.960000	8.487544	31.862381	0.166142	31.862381
21.860000	32.800000	10.910545	33.105871	0.166142	33.105871
21.870000	34.640000	9.711354	34.355831	0.166142	34.355831
21.880000	35.680000	9.776380	35.612009	0.166142	35.612009
21.890000	35.040000	7.570892	36.874179	0.166142	36.874179
21.900000	38.880000	10.136350	38.142136	0.166142	38.142136
21.910000	41.360000	11.195999	39.415697	0.166142	39.415697
21.920000	40.960000	11.594757	40.694693	0.166142	40.694693
21.930000	42.000000	10.260604	41.978966	0.166142	41.978966
21.940000	43.040000	13.530647	43.268374	0.166142	43.268374
21.950000	45.040000	10.278054	44.562779	0.166142	44.562779
21.960000	49.600000	15.717506	45.862057	0.166142	45.862057
21.970000	47.680000	11.942261	47.166088	0.166142	47.166088
21.980000	49.840000	9.447455	48.474761	0.166142	48.474761
21.990000	51.360000	10.318449	49.787968	0.166142	49.787968
22.000000	49.280000	11.198286	51.105610	0.166142	51.105610
22.010000	49.360000	13.514082	52.427591	0.166142	52.427591
22.020000	56.800000	13.242356	53.753820	0.166142	53.753820
22.030000	48.880000	12.850899	55.084211	0.166142	55.084211
22.040000	51.040000	9.105954	56.418680	0.166142	56.418680
22.050000	58.880000	13.718076	57.757149	0.166142	57.757149
22.060000	59.440000	15.057437	59.099542	0.166142	59.099542
22.070000	60.400000	15.553778	60.445786	0.166142	60.445786
22.080000	59.840000	11.837838	61.795813	0.166142	61.795813
22.090000	63.760000	10.187365	63.149554	0.166142	63.149554
22.100000	58.880000	14.322905	64.506946	0.166142	64.506946
22.110000	66.560000	12.046842	65.867927	0.166142	65.867927
22.120000	70.480000	10.511403	67.232437	0.166142	67.232437
22.130000	70.880000	14.210756	68.600420	0.166142	68.600420
22.140000	74.000000	13.254433	69.971819	0.166142	69.971819
22.150000	68.480000	12.715723	71.346582	0.166142	71.346582
22.160000	71.520000	16.388093	72.724656	0.166142	72.724656
22.170000	72.560000	13.090699	74.105993	0.166142	74.105993
22.180000	76.320000	14.649833	75.490543	0.166142	75.490543
22.190000	78.720000	13.058392	76.878260	0.166142	76.878260
22.200000	80.640000	17.724288	78.269098	0.166142	78.269098
22.210000	73.920000	16.331369	79.663015	0.166142	79.663015
22.220000	84.240000	15.402026	81.059967	0.166142	81.059967
22.230000	85.120000	13.764650	82.459913	0.166142	82.459913
22.240000	81.840000	17.026286	83.862814	0.166142	83.862814
22.250000	83.920000	18.464929	85.268630	0.166142	85.268630
22.260000	85.200000	13.994285	86.677324	0.166142	86.677324
22.270000	87.200000	13.728802	88.088859	0.166142	88.088859
22.280000	91.280000	12.935285	89.503199	0.166142	89.503199
22.290000	89.760000	13.952147	90.920310	0.166142	90.920310
22.300000	96.400000	17.073957	92.340158	0.166142	92.340158
22.310000	91.040000	13.671810	93.762710	0.166142	93.762710
22.320000	93.840000	13.575507	95.187934	0.166142	95.187934
22.330000	97.360000	16.116774	96.615799	0.166142	96.615799
22.340000	99.760000	14.547247	98.046274	0.166142	98.046274
22.350000	95.520000	19.857734	99.479330	0.166142	99.479330
22.360000	97.200000	20.199010	100.914938	0.166142	100.914938
22.370000	107.500000	14.156624	102.353069	0.166142	102.353069
22.380000	99.120000	13.351614	103.793697	0.166142	103.793697
22.390000	98.640000	16.634615	105.236794	0.166142	105.236794
22.400000	100.100000	20.949320	106.682333	0.166142	106.682333
22.410000	107.600000	13.635248	108.130290	0.166142	108.130290
22.420000	107.600000	15.221038	109.580639	0.166142	109.580639
22.430000	114.700000	22.844737	111.033356	0.166142	111.033356
22.440000	110.500000	18.183784	112.488416	0.166142	112.488416
22.450000	112.900000	12.962484	113.945796	0.166142	113.945796
22.460000	113.200000	15.959950	115.405474	0.166142	115.405474
22.470000	122.800000	19.200000	116.867426	0.166142	116.867426
22.480000	112.600000	21.329604	118.331631	0.166142	118.331631
22.490000	122.500000	18.738463	119.798068	0.166142	119.798068
22.500000	126.800000	18.998947	121.266714	0.166142	121.266714
22.510000	123.600000	14.288457	122.737550	0.166142	122.737550
22.520000	125.400000	15.795949	124.210555	0.166142	124.210555
22.530000	126.200000	17.896815	125.685709	0.166142	125.685709
22.540000	127.500000	20.232894	127.162994	0.166142	127.162994
22.550000	130.000000	15.041277	128.642389	0.166142	128.642389
22.560000	137.700000	22.982994	130.123877	0.166142	130.123877
22.570000	134.700000	16.462138	131.607438	0.166142	131.607438
22.580000	137.100000	21.858316	133.093055	0.166142	133.093055
22.590000	129.900000	18.369377	134.580710	0.166142	134.580710
22.600000	133.000000	17.335513	136.070387	0.166142	136.070387
22.610000	136.200000	14.575870	137.562067	0.166142	137.562067
22.620000	140.900000	19.233980	139.055734	0.166142	139.055734
22.630000	139.500000	22.685899	140.551371	0.166142	140.551371
22.640000	144.300000	18.107954	142.048964	0.166142	142.048964
