# Energy shift = 0.8
# a_3: -680.069988 +- 0.000027, a_2: 158.0109 +- 0.0025, a_1: -12.25 +- 0.11, a_0: 0.3 +- 2.0, domain: [12.8eV ,15.56eV]
# Y-offset = 0.0087+-0.0312, AE = 15.6771+-0.0057, Scale Factor = 31.2869+-0.2512, Alpha = 1.1476+-0.011
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)
14.500000	2.013000	0.217048	2.031942	2.023266	2.031942
14.510000	2.400000	0.214994	2.058887	2.050211	2.058887
14.520000	2.320000	0.223968	2.086141	2.077465	2.086141
14.530000	2.413000	0.233464	2.113705	2.105029	2.113705
14.540000	2.360000	0.221566	2.141582	2.132905	2.141582
14.550000	2.227000	0.192792	2.169773	2.161097	2.169773
14.560000	2.133000	0.188247	2.198280	2.189604	2.198280
14.570000	2.320000	0.221574	2.227106	2.218430	2.227106
14.580000	2.413000	0.234224	2.256252	2.247576	2.256252
14.590000	2.307000	0.211439	2.285720	2.277044	2.285720
14.600000	1.920000	0.198555	2.315512	2.306836	2.315512
14.610000	2.307000	0.201096	2.345629	2.336953	2.345629
14.620000	2.267000	0.191988	2.376075	2.367399	2.376075
14.630000	2.867000	0.252572	2.406850	2.398174	2.406850
14.640000	2.387000	0.206298	2.437957	2.429281	2.437957
14.650000	2.333000	0.191756	2.469397	2.460721	2.469397
14.660000	2.547000	0.234679	2.501172	2.492496	2.501172
14.670000	2.787000	0.236941	2.533285	2.524609	2.533285
14.680000	2.573000	0.218550	2.565737	2.557061	2.565737
14.690000	2.640000	0.237258	2.598530	2.589854	2.598530
14.700000	3.200000	0.266667	2.631666	2.622990	2.631666
14.710000	2.640000	0.229643	2.665147	2.656471	2.665147
14.720000	2.867000	0.229718	2.698975	2.690299	2.698975
14.730000	2.933000	0.260370	2.733151	2.724475	2.733151
14.740000	2.893000	0.217898	2.767678	2.759002	2.767678
14.750000	2.920000	0.244135	2.802557	2.793881	2.802557
14.760000	2.987000	0.242026	2.837791	2.829115	2.837791
14.770000	3.027000	0.253499	2.873381	2.864705	2.873381
14.780000	2.960000	0.214762	2.909329	2.900653	2.909329
14.790000	2.747000	0.240405	2.945637	2.936961	2.945637
14.800000	3.040000	0.219672	2.982307	2.973631	2.982307
14.810000	3.227000	0.226891	3.019341	3.010665	3.019341
14.820000	3.400000	0.254907	3.056741	3.048065	3.056741
14.830000	3.107000	0.240397	3.094508	3.085832	3.094508
14.840000	3.160000	0.255965	3.132645	3.123969	3.132645
14.850000	2.853000	0.250402	3.171154	3.162478	3.171154
14.860000	3.053000	0.259707	3.210036	3.201360	3.210036
14.870000	3.320000	0.239132	3.249293	3.240617	3.249293
14.880000	2.973000	0.229191	3.288927	3.280251	3.288927
14.890000	3.347000	0.271618	3.328941	3.320265	3.328941
14.900000	3.240000	0.239013	3.369335	3.360659	3.369335
14.910000	3.400000	0.262467	3.410112	3.401436	3.410112
14.920000	4.093000	0.288035	3.451275	3.442598	3.451275
14.930000	2.960000	0.245652	3.492823	3.484147	3.492823
14.940000	4.000000	0.286589	3.534761	3.526085	3.534761
14.950000	3.627000	0.261542	3.577088	3.568412	3.577088
14.960000	3.920000	0.273824	3.619809	3.611133	3.619809
14.970000	3.107000	0.240397	3.662923	3.654247	3.662923
14.980000	3.560000	0.296270	3.706434	3.697758	3.706434
14.990000	3.613000	0.256954	3.750343	3.741666	3.750343
15.000000	3.573000	0.265053	3.794651	3.785975	3.794651
15.010000	3.867000	0.259686	3.839362	3.830686	3.839362
15.020000	4.533000	0.308497	3.884476	3.875800	3.884476
15.030000	3.627000	0.297179	3.929997	3.921320	3.929997
15.040000	3.627000	0.301927	3.975924	3.967248	3.975924
15.050000	4.107000	0.296820	4.022262	4.013585	4.022262
15.060000	3.827000	0.302838	4.069011	4.060334	4.069011
15.070000	4.360000	0.307575	4.116173	4.107496	4.116173
15.080000	4.427000	0.292476	4.163751	4.155073	4.163751
15.090000	4.280000	0.284116	4.211745	4.203067	4.211745
15.100000	3.453000	0.267928	4.260160	4.251480	4.260160
15.110000	4.040000	0.258178	4.308996	4.300314	4.308996
15.120000	5.040000	0.337689	4.358255	4.349571	4.358255
15.130000	4.560000	0.305866	4.407940	4.399252	4.407940
15.140000	4.387000	0.274354	4.458054	4.449361	4.458054
15.150000	4.480000	0.274990	4.508598	4.499897	4.508598
15.160000	4.467000	0.299580	4.559575	4.550864	4.559575
15.170000	4.840000	0.311709	4.610989	4.602264	4.610989
15.180000	4.413000	0.306549	4.662843	4.654097	4.662843
15.190000	5.013000	0.290744	4.715141	4.706367	4.715141
15.200000	4.920000	0.318122	4.767888	4.759075	4.767888
15.210000	4.333000	0.278674	4.821088	4.812222	4.821088
15.220000	5.480000	0.334892	4.874751	4.865811	4.874751
15.230000	4.653000	0.308975	4.928882	4.919845	4.928882
15.240000	5.213000	0.325998	4.983494	4.974323	4.983494
15.250000	4.987000	0.347049	5.038597	5.029249	5.038597
15.260000	5.013000	0.345509	5.094209	5.084625	5.094209
15.270000	4.973000	0.325910	5.150350	5.140452	5.150350
15.280000	4.747000	0.346434	5.207042	5.196732	5.207042
15.290000	5.333000	0.328047	5.264316	5.253467	5.264316
15.300000	4.947000	0.292542	5.322211	5.310659	5.322211
15.310000	4.973000	0.286426	5.380770	5.368311	5.380770
15.320000	5.600000	0.354275	5.440051	5.426423	5.440051
15.330000	5.200000	0.310412	5.500120	5.484997	5.500120
15.340000	5.267000	0.330073	5.561062	5.544037	5.561062
15.350000	5.933000	0.378731	5.622974	5.603542	5.622974
15.360000	5.347000	0.358514	5.685977	5.663517	5.685977
15.370000	5.707000	0.349927	5.750209	5.723961	5.750209
15.380000	5.733000	0.332354	5.815840	5.784878	5.815840
15.390000	5.600000	0.336254	5.883063	5.846269	5.883063
15.400000	6.200000	0.388158	5.952108	5.908136	5.952108
15.410000	6.000000	0.313829	6.023238	5.970481	6.023238
15.420000	5.933000	0.369223	6.096757	6.033305	6.096757
15.430000	5.720000	0.343591	6.173011	6.096612	6.173011
15.440000	6.160000	0.374531	6.252394	6.160402	6.252394
15.450000	5.933000	0.367292	6.335347	6.224677	6.335347
15.460000	6.400000	0.346153	6.422365	6.289440	6.422365
15.470000	6.667000	0.354610	6.513994	6.354692	6.513994
15.480000	6.587000	0.374544	6.610836	6.420436	6.610836
15.490000	6.880000	0.401544	6.713551	6.486672	6.713551
15.500000	5.893000	0.347070	6.822848	6.553404	6.822848
15.510000	6.947000	0.406042	6.939493	6.620633	6.939493
15.520000	6.813000	0.347740	7.064301	6.688360	7.064301
15.530000	6.813000	0.336833	7.198132	6.756588	7.198132
15.540000	7.093000	0.379280	7.341887	6.825319	7.341887
15.550000	6.840000	0.357408	7.496498	6.894554	7.496498
15.560000	8.040000	0.392131	7.662927	6.964296	7.662927
15.570000	8.040000	0.443609	7.842147	7.034546	7.842147
15.580000	7.667000	0.385708	8.035142	7.105306	8.035142
15.590000	8.387000	0.430275	8.242887	7.176579	8.242887
15.600000	8.280000	0.420806	8.466341	7.248365	8.466341
15.610000	8.253000	0.400576	8.706436	7.320668	8.706436
15.620000	8.480000	0.404719	8.964060	7.393488	8.964060
15.630000	9.587000	0.425121	9.240049	7.466828	9.240049
15.640000	9.787000	0.444681	9.535172	7.540690	9.535172
15.650000	10.640000	0.441138	9.850124	7.615075	9.850124
15.660000	11.050000	0.455562	10.185511	7.689986	10.185511
15.670000	10.450000	0.481164	10.541846	7.765424	10.541846
15.680000	11.190000	0.445859	10.919540	7.841391	10.919540
15.690000	11.430000	0.490020	11.318894	7.917889	11.318894
15.700000	12.490000	0.484401	11.740100	7.994920	11.740100
15.710000	12.720000	0.490000	12.183236	8.072487	12.183236
15.720000	13.280000	0.536418	12.648270	8.150590	12.648270
15.730000	13.800000	0.599185	13.135058	8.229232	13.135058
15.740000	14.640000	0.559784	13.643349	8.308415	13.643349
15.750000	15.520000	0.524487	14.172794	8.388140	14.172794
15.760000	15.070000	0.581085	14.722951	8.468409	14.722951
15.770000	15.950000	0.575329	15.293294	8.549225	15.293294
15.780000	16.320000	0.481139	15.883223	8.630589	15.883223
15.790000	16.560000	0.633051	16.492074	8.712504	16.492074
15.800000	17.210000	0.579623	17.119132	8.794970	17.119132
15.810000	17.530000	0.612584	17.763638	8.877991	17.763638
15.820000	18.920000	0.619284	18.424807	8.961567	18.424807
15.830000	19.350000	0.617809	19.101832	9.045701	19.101832
15.840000	20.800000	0.607216	19.793898	9.130394	19.793898
15.850000	20.590000	0.641262	20.500191	9.215650	20.500191
15.860000	22.960000	0.676125	21.219907	9.301468	21.219907
15.870000	21.650000	0.664997	21.952259	9.387852	21.952259
15.880000	23.930000	0.681545	22.696485	9.474803	22.696485
15.890000	22.970000	0.686566	23.451852	9.562324	23.451852
15.900000	25.390000	0.694856	24.217660	9.650415	24.217660
15.910000	24.480000	0.624729	24.993249	9.739080	24.993249
15.920000	25.950000	0.672229	25.777997	9.828319	25.777997
15.930000	27.200000	0.734907	26.571325	9.918135	26.571325
15.940000	26.890000	0.829573	27.372694	10.008530	27.372694
15.950000	28.410000	0.791577	28.181607	10.099505	28.181607
15.960000	29.040000	0.730229	28.997610	10.191063	28.997610
15.970000	29.720000	0.754726	29.820285	10.283205	29.820285
15.980000	31.720000	0.805764	30.649254	10.375933	30.649254
15.990000	31.120000	0.852600	31.484173	10.469250	31.484173
16.000000	31.270000	0.853420	32.324731	10.563157	32.324731
16.010000	32.710000	0.786811	33.170650	10.657655	33.170650
16.020000	32.280000	0.795997	34.021678	10.752748	34.021678
16.030000	33.970000	0.858316	34.877588	10.848436	34.877588
16.040000	34.010000	0.882320	35.738178	10.944722	35.738178
16.050000	33.870000	0.764238	36.603264	11.041607	36.603264
16.060000	34.530000	0.839188	37.472685	11.139094	37.472685
16.070000	36.400000	0.850203	38.346292	11.237185	38.346292
16.080000	38.030000	1.006466	39.223953	11.335880	39.223953
16.090000	39.440000	0.839708	40.105547	11.435183	40.105547
16.100000	38.440000	0.908013	40.990968	11.535095	40.990968
16.110000	40.810000	0.867609	41.880115	11.635618	41.880115
16.120000	41.230000	0.946908	42.772900	11.736754	42.772900
16.130000	42.330000	0.958780	43.669238	11.838504	43.669238
16.140000	42.120000	0.907496	44.569056	11.940872	44.569056
16.150000	42.890000	0.978077	45.472283	12.043857	45.472283
16.160000	45.650000	1.043881	46.378853	12.147464	46.378853
16.170000	45.370000	0.851485	47.288707	12.251692	47.288707
16.180000	48.470000	1.136453	48.201789	12.356545	48.201789
16.190000	48.520000	0.961930	49.118044	12.462024	49.118044
16.200000	48.550000	1.002201	50.037424	12.568132	50.037424
16.210000	51.090000	1.031002	50.959881	12.674869	50.959881
16.220000	51.130000	0.975508	51.885371	12.782238	51.885371
16.230000	50.280000	0.950701	52.813851	12.890241	52.813851
16.240000	53.090000	1.091964	53.745282	12.998879	53.745282
16.250000	54.680000	1.096553	54.679625	13.108155	54.679625
16.260000	53.200000	1.014385	55.616842	13.218071	55.616842
16.270000	55.890000	1.224750	56.556900	13.328628	56.556900
16.280000	55.030000	1.087748	57.499765	13.439829	57.499765
16.290000	57.950000	1.094625	58.445403	13.551674	58.445403
16.300000	59.160000	1.121946	59.393786	13.664167	59.393786
16.310000	58.840000	1.124478	60.344881	13.777308	60.344881
16.320000	61.690000	1.103971	61.298662	13.891101	61.298662
16.330000	59.890000	1.089715	62.255099	14.005546	62.255099
16.340000	62.840000	1.014257	63.214167	14.120646	63.214167
16.350000	64.450000	1.112219	64.175840	14.236403	64.175840
16.360000	63.150000	1.181088	65.140093	14.352818	65.140093
16.370000	67.160000	1.054644	66.106902	14.469893	66.106902
16.380000	66.280000	1.027797	67.076243	14.587631	67.076243
16.390000	66.010000	1.418543	68.048094	14.706033	68.048094
16.400000	68.730000	1.243424	69.022434	14.825101	69.022434
16.410000	70.950000	1.179785	69.999241	14.944838	69.999241
16.420000	69.800000	1.187303	70.978494	15.065244	70.978494
16.430000	73.440000	1.238080	71.960175	15.186321	71.960175
16.440000	74.320000	1.150394	72.944263	15.308073	72.944263
16.450000	74.530000	1.159259	73.930741	15.430500	73.930741
16.460000	76.960000	1.097183	74.919589	15.553605	74.919589
16.470000	76.970000	1.375692	75.910790	15.677389	75.910790
16.480000	78.010000	1.221947	76.904328	15.801854	76.904328
16.490000	76.790000	1.362207	77.900185	15.927003	77.900185
16.500000	78.440000	1.277897	78.898346	16.052836	78.898346
16.510000	82.600000	1.322187	79.898794	16.179357	79.898794
16.520000	79.520000	1.232548	80.901515	16.306567	80.901515
16.530000	81.830000	1.262229	81.906493	16.434467	81.906493
16.540000	83.570000	1.315695	82.913714	16.563060	82.913714
16.550000	85.410000	1.297320	83.923164	16.692348	83.923164
16.560000	87.190000	1.225231	84.934829	16.822333	84.934829
16.570000	85.270000	1.350084	85.948695	16.953015	85.948695
16.580000	90.250000	1.326958	86.964750	17.084398	86.964750
16.590000	90.280000	1.381404	87.982981	17.216483	87.982981
16.600000	91.590000	1.330303	89.003375	17.349273	89.003375
16.610000	91.250000	1.356800	90.025921	17.482768	90.025921
16.620000	92.750000	1.506200	91.050606	17.616972	91.050606
16.630000	95.920000	1.565504	92.077419	17.751885	92.077419
16.640000	95.800000	1.527089	93.106349	17.887510	93.106349
16.650000	96.640000	1.366172	94.137384	18.023848	94.137384
16.660000	96.050000	1.284845	95.170514	18.160902	95.170514
16.670000	98.070000	1.533440	96.205729	18.298673	96.205729
16.680000	98.550000	1.471132	97.243018	18.437164	97.243018
16.690000	99.970000	1.379725	98.282371	18.576376	98.282371
16.700000	103.500000	1.530454	99.323779	18.716311	99.323779
16.710000	104.300000	1.263932	100.367232	18.856971	100.367232
16.720000	103.600000	1.607604	101.412720	18.998358	101.412720
16.730000	106.700000	1.636178	102.460235	19.140474	102.460235
16.740000	105.700000	1.412961	103.509767	19.283321	103.509767
16.750000	106.700000	1.473214	104.561308	19.426900	104.561308
16.760000	106.900000	1.576797	105.614849	19.571214	105.614849
16.770000	114.200000	1.498438	106.670383	19.716264	106.670383
16.780000	109.700000	1.501020	107.727900	19.862053	107.727900
16.790000	110.800000	1.363812	108.787393	20.008582	108.787393
16.800000	111.800000	1.351812	109.848853	20.155853	109.848853
16.810000	116.400000	1.521555	110.912275	20.303867	110.912275
16.820000	112.200000	1.710615	111.977648	20.452628	111.977648
16.830000	115.500000	1.464597	113.044968	20.602137	113.044968
16.840000	116.700000	1.627807	114.114226	20.752396	114.114226
16.850000	116.100000	1.497867	115.185415	20.903406	115.185415
16.860000	119.200000	1.523633	116.258529	21.055169	116.258529
16.870000	116.800000	1.518116	117.333560	21.207689	117.333560
16.880000	121.800000	1.640591	118.410502	21.360965	118.410502
16.890000	122.000000	1.632285	119.489349	21.515001	119.489349
16.900000	122.300000	1.490400	120.570095	21.669798	120.570095
16.910000	122.200000	1.554114	121.652732	21.825357	121.652732
16.920000	123.400000	1.566352	122.737256	21.981682	122.737256
16.930000	125.800000	1.696779	123.823659	22.138774	123.823659
16.940000	126.600000	1.703993	124.911937	22.296634	124.911937
16.950000	125.200000	1.489781	126.002084	22.455265	126.002084
16.960000	126.900000	1.649403	127.094093	22.614669	127.094093
16.970000	129.600000	1.759050	128.187960	22.774847	128.187960
16.980000	129.100000	1.714408	129.283679	22.935802	129.283679
16.990000	130.400000	1.751119	130.381245	23.097534	130.381245
17.000000	128.100000	1.576696	131.480652	23.260047	131.480652
17.010000	133.800000	1.723413	132.581896	23.423342	132.581896
17.020000	134.800000	2.147147	133.684972	23.587421	133.684972
17.030000	133.000000	1.680079	134.789874	23.752286	134.789874
17.040000	137.200000	1.546988	135.896598	23.917938	135.896598
17.050000	135.100000	1.695562	137.005140	24.084380	137.005140
17.060000	139.200000	1.664660	138.115494	24.251614	138.115494
17.070000	137.400000	1.664516	139.227657	24.419641	139.227657
17.080000	140.400000	1.626481	140.341623	24.588463	140.341623
17.090000	141.700000	1.749533	141.457389	24.758083	141.457389
17.100000	139.000000	1.626858	142.574950	24.928502	142.574950
17.110000	144.600000	1.887912	143.694302	25.099722	143.694302
17.120000	141.200000	1.637103	144.815441	25.271745	144.815441
17.130000	143.800000	1.710137	145.938363	25.444573	145.938363
17.140000	148.800000	1.719462	147.063064	25.618207	147.063064
17.150000	145.000000	1.776063	148.189540	25.792650	148.189540
17.160000	147.600000	1.691400	149.317787	25.967904	149.317787
17.170000	148.300000	1.795083	150.447803	26.143971	150.447803
17.180000	151.600000	1.779018	151.579582	26.320851	151.579582
17.190000	153.300000	1.782267	152.713122	26.498548	152.713122
17.200000	150.100000	1.761907	153.848419	26.677063	153.848419
17.210000	151.000000	1.720129	154.985469	26.856398	154.985469
17.220000	152.800000	2.365357	156.124270	27.036555	156.124270
17.230000	155.200000	2.096287	157.264818	27.217536	157.264818
