# Energy shift = 0.8
# Y-offset = 0.0037+-0.0021, AE = 8.5511+-0.0044, Scale Factor = 57.5102+-0.5061, Alpha = 1.6464+-0.0103
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1
8.030000	0.000000	0.000000	0.003677	0.003677
8.040000	0.000000	0.000000	0.003682	0.003682
8.050000	0.026670	0.026578	0.003690	0.003690
8.060000	0.013330	0.013289	0.003701	0.003701
8.070000	0.000000	0.000000	0.003716	0.003716
8.080000	0.000000	0.000000	0.003737	0.003737
8.090000	0.026670	0.018730	0.003766	0.003766
8.100000	0.000000	0.000000	0.003805	0.003805
8.110000	0.000000	0.000000	0.003859	0.003859
8.120000	0.026670	0.026578	0.003932	0.003932
8.130000	0.000000	0.000000	0.004031	0.004031
8.140000	0.013330	0.013289	0.004162	0.004162
8.150000	0.000000	0.000000	0.004337	0.004337
8.160000	0.013330	0.013289	0.004570	0.004570
8.170000	0.026670	0.018730	0.004875	0.004875
8.180000	0.026670	0.018730	0.005276	0.005276
8.190000	0.000000	0.000000	0.005798	0.005798
8.200000	0.040000	0.029635	0.006474	0.006474
8.210000	0.146700	0.046559	0.007344	0.007344
8.220000	0.093330	0.039267	0.008460	0.008460
8.230000	0.040000	0.022862	0.009883	0.009883
8.240000	0.040000	0.022862	0.011686	0.011686
8.250000	0.093330	0.034444	0.013959	0.013959
8.260000	0.133300	0.048686	0.016810	0.016810
8.270000	0.173300	0.053122	0.020367	0.020367
8.280000	0.226700	0.066764	0.024782	0.024782
8.290000	0.280000	0.084391	0.030231	0.030231
8.300000	0.293300	0.060770	0.036923	0.036923
8.310000	0.333300	0.074037	0.045100	0.045100
8.320000	0.293300	0.073965	0.055038	0.055038
8.330000	0.200000	0.055777	0.067056	0.067056
8.340000	0.280000	0.073103	0.081516	0.081516
8.350000	0.453300	0.086711	0.098826	0.098826
8.360000	0.466700	0.080921	0.119446	0.119446
8.370000	0.320000	0.070755	0.143888	0.143888
8.380000	0.573300	0.100376	0.172718	0.172718
8.390000	0.453300	0.094557	0.206559	0.206559
8.400000	0.586700	0.113993	0.246093	0.246093
8.410000	0.773300	0.124774	0.292060	0.292060
8.420000	0.826700	0.118038	0.345255	0.345255
8.430000	0.760000	0.107778	0.406531	0.406531
8.440000	0.853300	0.131110	0.476794	0.476794
8.450000	1.133000	0.148972	0.557000	0.557000
8.460000	1.120000	0.141710	0.648148	0.648148
8.470000	1.573000	0.174444	0.751279	0.751279
8.480000	1.413000	0.186234	0.867467	0.867467
8.490000	1.733000	0.206272	0.997810	0.997810
8.500000	1.920000	0.189390	1.143427	1.143427
8.510000	2.040000	0.191805	1.305443	1.305443
8.520000	1.933000	0.170142	1.484984	1.484984
8.530000	2.747000	0.232128	1.683165	1.683165
8.540000	2.640000	0.221767	1.901084	1.901084
8.550000	2.800000	0.252982	2.139807	2.139807
8.560000	3.053000	0.216392	2.400366	2.400366
8.570000	3.427000	0.246098	2.683743	2.683743
8.580000	3.960000	0.260918	2.990865	2.990865
8.590000	3.920000	0.294471	3.322599	3.322599
8.600000	3.907000	0.301897	3.679743	3.679743
8.610000	4.627000	0.311633	4.063022	4.063022
8.620000	4.813000	0.335776	4.473081	4.473081
8.630000	5.413000	0.341264	4.910488	4.910488
8.640000	5.120000	0.319711	5.375727	5.375727
8.650000	6.453000	0.378134	5.869203	5.869203
8.660000	6.173000	0.347147	6.391235	6.391235
8.670000	6.880000	0.311258	6.942068	6.942068
8.680000	7.453000	0.421593	7.521867	7.521867
8.690000	7.720000	0.385068	8.130727	8.130727
8.700000	9.067000	0.455160	8.768672	8.768672
8.710000	8.640000	0.426383	9.435667	9.435667
8.720000	8.800000	0.396428	10.131618	10.131618
8.730000	10.450000	0.428806	10.856378	10.856378
8.740000	10.530000	0.443688	11.609759	11.609759
8.750000	11.310000	0.465326	12.391531	12.391531
8.760000	12.570000	0.517202	13.201432	13.201432
8.770000	14.320000	0.510888	14.039170	14.039170
8.780000	14.480000	0.499130	14.904436	14.904436
8.790000	15.670000	0.573618	15.796901	15.796901
8.800000	14.790000	0.500985	16.716224	16.716224
8.810000	17.040000	0.540854	17.662057	17.662057
8.820000	17.950000	0.538293	18.634048	18.634048
8.830000	19.610000	0.571531	19.631844	19.631844
8.840000	18.400000	0.598665	20.655094	20.655094
8.850000	20.350000	0.612099	21.703453	21.703453
8.860000	21.280000	0.611092	22.776580	22.776580
8.870000	21.810000	0.653292	23.874143	23.874143
8.880000	23.930000	0.663571	24.995819	24.995819
8.890000	24.570000	0.713386	26.141295	26.141295
8.900000	25.760000	0.656163	27.310270	27.310270
8.910000	26.570000	0.655191	28.502450	28.502450
8.920000	28.120000	0.724487	29.717556	29.717556
8.930000	28.910000	0.784650	30.955317	30.955317
8.940000	31.090000	0.783062	32.215475	32.215475
8.950000	31.080000	0.667368	33.497780	33.497780
8.960000	32.590000	0.762347	34.801995	34.801995
8.970000	34.730000	0.835526	36.127890	36.127890
8.980000	37.290000	0.870073	37.475245	37.475245
8.990000	38.280000	0.821712	38.843850	38.843850
9.000000	38.670000	0.940292	40.233503	40.233503
9.010000	39.160000	0.819815	41.644008	41.644008
9.020000	41.210000	0.912120	43.075178	43.075178
9.030000	43.810000	0.932447	44.526833	44.526833
9.040000	44.360000	1.003296	45.998799	45.998799
9.050000	46.950000	1.000746	47.490908	47.490908
9.060000	47.850000	0.896035	49.002998	49.002998
9.070000	50.490000	1.009455	50.534912	50.534912
9.080000	51.270000	0.973501	52.086499	52.086499
9.090000	52.680000	1.096877	53.657613	53.657613
9.100000	52.640000	1.031128	55.248111	55.248111
9.110000	57.560000	1.005385	56.857855	56.857855
9.120000	57.950000	0.945247	58.486711	58.486711
9.130000	58.630000	1.040023	60.134550	60.134550
9.140000	61.750000	1.089472	61.801244	61.801244
9.150000	61.530000	1.091122	63.486671	63.486671
9.160000	64.080000	1.160824	65.190711	65.190711
9.170000	66.030000	1.090400	66.913246	66.913246
9.180000	66.410000	1.128113	68.654164	68.654164
9.190000	67.040000	1.208374	70.413353	70.413353
9.200000	72.160000	1.021288	72.190705	72.190705
9.210000	74.080000	1.142454	73.986114	73.986114
9.220000	74.530000	1.139149	75.799477	75.799477
9.230000	76.310000	1.108951	77.630693	77.630693
9.240000	82.070000	1.131908	79.479663	79.479663
9.250000	80.230000	1.305379	81.346290	81.346290
9.260000	83.560000	1.322068	83.230480	83.230480
9.270000	84.850000	1.370203	85.132141	85.132141
9.280000	88.550000	1.302292	87.051182	87.051182
9.290000	88.170000	1.366382	88.987514	88.987514
9.300000	93.360000	1.357294	90.941051	90.941051
9.310000	94.150000	1.303274	92.911706	92.911706
9.320000	95.770000	1.291413	94.899397	94.899397
9.330000	97.510000	1.215447	96.904041	96.904041
9.340000	100.900000	1.387376	98.925558	98.925558
9.350000	99.650000	1.229814	100.963869	100.963869
9.360000	103.400000	1.403127	103.018897	103.018897
9.370000	105.800000	1.440710	105.090565	105.090565
9.380000	108.200000	1.339127	107.178798	107.178798
9.390000	109.100000	1.420915	109.283523	109.283523
9.400000	114.100000	1.452689	111.404669	111.404669
9.410000	114.700000	1.526901	113.542163	113.542163
9.420000	114.500000	1.332792	115.695936	115.695936
9.430000	119.500000	1.532572	117.865920	117.865920
9.440000	120.300000	1.578572	120.052046	120.052046
9.450000	124.200000	1.713751	122.254250	122.254250
9.460000	125.800000	1.635446	124.472464	124.472464
9.470000	130.200000	1.434874	126.706625	126.706625
9.480000	131.900000	1.669399	128.956670	128.956670
9.490000	132.700000	1.690385	131.222535	131.222535
9.500000	134.300000	1.503429	133.504161	133.504161
9.510000	135.700000	1.514538	135.801486	135.801486
9.520000	139.100000	1.541542	138.114450	138.114450
9.530000	141.600000	1.751667	140.442995	140.442995
9.540000	146.400000	1.779198	142.787064	142.787064
9.550000	147.700000	1.602524	145.146598	145.146598
9.560000	148.200000	1.636316	147.521542	147.521542
9.570000	149.300000	1.644448	149.911841	149.911841
9.580000	153.900000	1.669681	152.317439	152.317439
9.590000	157.500000	1.615831	154.738283	154.738283
9.600000	159.200000	1.699987	157.174319	157.174319
9.610000	161.600000	1.757281	159.625496	159.625496
9.620000	162.800000	1.726160	162.091761	162.091761
9.630000	169.800000	1.922290	164.573063	164.573063
9.640000	171.600000	1.824826	167.069352	167.069352
9.650000	172.500000	1.915127	169.580578	169.580578
9.660000	171.400000	1.811700	172.106692	172.106692
9.670000	177.600000	1.880586	174.647645	174.647645
9.680000	180.400000	1.971071	177.203390	177.203390
9.690000	181.000000	1.889927	179.773879	179.773879
9.700000	187.900000	1.608028	182.359066	182.359066
9.710000	189.500000	1.790338	184.958903	184.958903
9.720000	188.000000	1.756512	187.573347	187.573347
9.730000	194.700000	2.003325	190.202351	190.202351
9.740000	197.900000	2.039184	192.845871	192.845871
9.750000	198.700000	2.257010	195.503863	195.503863
9.760000	200.500000	2.097845	198.176284	198.176284
9.770000	204.600000	1.929804	200.863090	200.863090
9.780000	202.200000	1.993175	203.564240	203.564240
9.790000	209.500000	2.034584	206.279690	206.279690
9.800000	212.600000	2.093304	209.009401	209.009401
9.810000	216.500000	2.020951	211.753329	211.753329
9.820000	219.300000	2.057544	214.511436	214.511436
9.830000	221.300000	1.993794	217.283680	217.283680
9.840000	222.000000	2.099778	220.070022	220.070022
9.850000	226.200000	2.113537	222.870423	222.870423
9.860000	229.500000	2.017452	225.684844	225.684844
9.870000	229.300000	2.140736	228.513246	228.513246
9.880000	234.300000	2.079896	231.355591	231.355591
9.890000	234.700000	1.965076	234.211842	234.211842
9.900000	241.300000	2.260280	237.081961	237.081961
9.910000	245.700000	2.225963	239.965911	239.965911
9.920000	244.900000	2.094190	242.863656	242.863656
9.930000	250.800000	2.251779	245.775160	245.775160
9.940000	253.300000	2.318972	248.700387	248.700387
9.950000	252.300000	2.182984	251.639301	251.639301
9.960000	255.000000	2.360923	254.591868	254.591868
9.970000	264.100000	2.292189	257.558052	257.558052
9.980000	263.200000	2.316480	260.537820	260.537820
9.990000	264.000000	2.332876	263.531136	263.531136
10.000000	271.500000	2.206289	266.537968	266.537968
10.010000	272.600000	2.184076	269.558282	269.558282
10.020000	275.600000	2.393354	272.592046	272.592046
10.030000	277.000000	2.429797	275.639225	275.639225
10.040000	279.200000	2.390425	278.699788	278.699788
10.050000	283.400000	2.384927	281.773702	281.773702
10.060000	284.300000	2.294809	284.860936	284.860936
10.070000	288.800000	2.614626	287.961458	287.961458
10.080000	292.100000	2.659971	291.075236	291.075236
10.090000	295.100000	2.561853	294.202241	294.202241
10.100000	297.000000	2.497483	297.342440	297.342440
10.110000	297.500000	2.530310	300.495804	300.495804
10.120000	302.000000	2.622738	303.662302	303.662302
10.130000	304.700000	2.264233	306.841904	306.841904
10.140000	308.400000	2.699794	310.034581	310.034581
10.150000	307.600000	2.494032	313.240303	313.240303
10.160000	318.700000	2.697290	316.459041	316.459041
10.170000	319.900000	2.404680	319.690766	319.690766
10.180000	322.000000	2.353248	322.935450	322.935450
10.190000	325.000000	2.502248	326.193064	326.193064
10.200000	329.800000	2.683252	329.463580	329.463580
10.210000	331.200000	2.459109	332.746969	332.746969
10.220000	330.200000	2.526162	336.043205	336.043205
10.230000	339.700000	2.627315	339.352260	339.352260
10.240000	338.900000	2.844318	342.674106	342.674106
10.250000	343.400000	2.528933	346.008716	346.008716
10.260000	347.900000	2.501231	349.356064	349.356064
10.270000	349.300000	2.615566	352.716123	352.716123
10.280000	352.500000	2.433594	356.088867	356.088867
10.290000	350.400000	2.589009	359.474269	359.474269
10.300000	356.600000	2.787984	362.872303	362.872303
10.310000	359.900000	2.335225	366.282944	366.282944
