# Energy shift = 0.78
# Y-offset = 0.0035+-0.0018, AE = 8.4365+-0.0053, Scale Factor = 151.6948+-2.6049, Alpha = 2.9021+-0.0199
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1
7.910000	0.000000	0.000000	0.003545	0.003545
7.920000	0.060000	0.443170	0.003545	0.003545
7.930000	0.000000	0.000000	0.003545	0.003545
7.940000	0.000000	0.000000	0.003545	0.003545
7.950000	0.000000	0.000000	0.003545	0.003545
7.960000	0.000000	0.000000	0.003545	0.003545
7.970000	0.040000	0.280000	0.003545	0.003545
7.980000	0.020000	0.198997	0.003545	0.003545
7.990000	0.000000	0.000000	0.003545	0.003545
8.000000	0.020000	0.198997	0.003545	0.003545
8.010000	0.000000	0.000000	0.003545	0.003545
8.020000	0.020000	0.198997	0.003545	0.003545
8.030000	0.000000	0.000000	0.003545	0.003545
8.040000	0.020000	0.198997	0.003545	0.003545
8.050000	0.000000	0.000000	0.003545	0.003545
8.060000	0.000000	0.000000	0.003545	0.003545
8.070000	0.060000	0.341174	0.003545	0.003545
8.080000	0.080000	0.560000	0.003545	0.003545
8.090000	0.000000	0.000000	0.003545	0.003545
8.100000	0.000000	0.000000	0.003546	0.003546
8.110000	0.020000	0.198997	0.003546	0.003546
8.120000	0.040000	0.397995	0.003547	0.003547
8.130000	0.000000	0.000000	0.003549	0.003549
8.140000	0.040000	0.280000	0.003551	0.003551
8.150000	0.000000	0.000000	0.003555	0.003555
8.160000	0.060000	0.443170	0.003562	0.003562
8.170000	0.020000	0.198997	0.003572	0.003572
8.180000	0.020000	0.198997	0.003588	0.003588
8.190000	0.040000	0.280000	0.003613	0.003613
8.200000	0.020000	0.198997	0.003652	0.003652
8.210000	0.020000	0.198997	0.003710	0.003710
8.220000	0.100000	0.655744	0.003798	0.003798
8.230000	0.040000	0.397995	0.003929	0.003929
8.240000	0.000000	0.000000	0.004120	0.004120
8.250000	0.080000	0.391918	0.004398	0.004398
8.260000	0.160000	0.674092	0.004798	0.004798
8.270000	0.100000	0.435890	0.005365	0.005365
8.280000	0.160000	0.674092	0.006161	0.006161
8.290000	0.120000	0.552811	0.007268	0.007268
8.300000	0.180000	0.698284	0.008790	0.008790
