# Energy shift = 0.78
# a_2: 3.28299 +- 0.00093, a_1: -0.618 +- 0.067, a_0: 0.0 +- 1.7, domain: [10.78eV ,12.96eV]
# Y-offset = 0.0+-0.0027, AE = 12.6323+-0.2821, Scale Factor = 0.1998+-0.1393, Alpha = 2.3905+-0.8909
# Y-offset = 0.0+-0.006, AE = 13.6535+-0.1074, Scale Factor = 1.1431+-0.3455, Alpha = 2.685+-0.3015
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)
11.610000	0.120000	0.620967	0.035041	0.035041	0.035041	0.035041
11.620000	0.040000	0.280000	0.035625	0.035625	0.035625	0.035625
11.630000	0.000000	0.000000	0.036216	0.036216	0.036216	0.036216
11.640000	0.180000	0.638436	0.036813	0.036813	0.036813	0.036813
11.650000	0.140000	0.707390	0.037415	0.037415	0.037415	0.037415
11.660000	0.000000	0.000000	0.038023	0.038023	0.038023	0.038023
11.670000	0.200000	0.774597	0.038637	0.038637	0.038637	0.038637
11.680000	0.080000	0.391918	0.039257	0.039257	0.039257	0.039257
11.690000	0.040000	0.280000	0.039882	0.039882	0.039882	0.039882
11.700000	0.040000	0.397995	0.040514	0.040514	0.040514	0.040514
11.710000	0.140000	0.648383	0.041151	0.041151	0.041151	0.041151
11.720000	0.160000	0.731027	0.041794	0.041794	0.041794	0.041794
11.730000	0.080000	0.391918	0.042443	0.042443	0.042443	0.042443
11.740000	0.080000	0.483322	0.043098	0.043098	0.043098	0.043098
11.750000	0.080000	0.391918	0.043758	0.043758	0.043758	0.043758
11.760000	0.060000	0.443170	0.044424	0.044424	0.044424	0.044424
11.770000	0.100000	0.435890	0.045097	0.045097	0.045097	0.045097
11.780000	0.100000	0.519615	0.045775	0.045775	0.045775	0.045775
11.790000	0.040000	0.280000	0.046458	0.046458	0.046458	0.046458
11.800000	0.100000	0.591608	0.047148	0.047148	0.047148	0.047148
11.810000	0.240000	0.813880	0.047844	0.047844	0.047844	0.047844
11.820000	0.080000	0.483322	0.048545	0.048545	0.048545	0.048545
11.830000	0.040000	0.280000	0.049252	0.049252	0.049252	0.049252
11.840000	0.160000	0.833307	0.049965	0.049965	0.049965	0.049965
11.850000	0.040000	0.397995	0.050684	0.050684	0.050684	0.050684
11.860000	0.140000	0.761840	0.051408	0.051408	0.051408	0.051408
11.870000	0.060000	0.443170	0.052139	0.052139	0.052139	0.052139
11.880000	0.060000	0.443170	0.052875	0.052875	0.052875	0.052875
11.890000	0.060000	0.341174	0.053617	0.053617	0.053617	0.053617
11.900000	0.100000	0.519615	0.054365	0.054365	0.054365	0.054365
11.910000	0.140000	0.648383	0.055118	0.055118	0.055118	0.055118
11.920000	0.120000	0.552811	0.055878	0.055878	0.055878	0.055878
11.930000	0.100000	0.655744	0.056643	0.056643	0.056643	0.056643
11.940000	0.280000	1.020588	0.057414	0.057414	0.057414	0.057414
11.950000	0.100000	0.435890	0.058191	0.058191	0.058191	0.058191
11.960000	0.160000	0.783837	0.058974	0.058974	0.058974	0.058974
11.970000	0.060000	0.341174	0.059763	0.059763	0.059763	0.059763
11.980000	0.080000	0.391918	0.060557	0.060557	0.060557	0.060557
11.990000	0.120000	0.552811	0.061357	0.061357	0.061357	0.061357
12.000000	0.120000	0.474974	0.062163	0.062163	0.062163	0.062163
12.010000	0.040000	0.280000	0.062975	0.062975	0.062975	0.062975
12.020000	0.020000	0.198997	0.063793	0.063793	0.063793	0.063793
12.030000	0.240000	0.906863	0.064616	0.064616	0.064616	0.064616
12.040000	0.040000	0.397995	0.065446	0.065446	0.065446	0.065446
12.050000	0.060000	0.341174	0.066281	0.066281	0.066281	0.066281
12.060000	0.140000	0.648383	0.067122	0.067122	0.067122	0.067122
12.070000	0.100000	0.519615	0.067969	0.067969	0.067969	0.067969
12.080000	0.080000	0.391918	0.068821	0.068821	0.068821	0.068821
12.090000	0.120000	0.682349	0.069680	0.069680	0.069680	0.069680
12.100000	0.100000	0.591608	0.070544	0.070544	0.070544	0.070544
12.110000	0.060000	0.341174	0.071414	0.071414	0.071414	0.071414
12.120000	0.220000	0.686731	0.072290	0.072290	0.072290	0.072290
12.130000	0.160000	0.674092	0.073172	0.073172	0.073172	0.073172
12.140000	0.120000	0.474974	0.074060	0.074060	0.074060	0.074060
12.150000	0.080000	0.627375	0.074953	0.074953	0.074953	0.074953
12.160000	0.080000	0.483322	0.075852	0.075852	0.075852	0.075852
12.170000	0.060000	0.443170	0.076757	0.076757	0.076757	0.076757
12.180000	0.080000	0.391918	0.077668	0.077668	0.077668	0.077668
12.190000	0.240000	0.949947	0.078585	0.078585	0.078585	0.078585
12.200000	0.260000	1.006181	0.079507	0.079507	0.079507	0.079507
12.210000	0.120000	0.552811	0.080436	0.080436	0.080436	0.080436
12.220000	0.060000	0.443170	0.081370	0.081370	0.081370	0.081370
12.230000	0.120000	0.682349	0.082310	0.082310	0.082310	0.082310
12.240000	0.220000	0.742698	0.083255	0.083255	0.083255	0.083255
12.250000	0.120000	0.552811	0.084207	0.084207	0.084207	0.084207
12.260000	0.080000	0.483322	0.085165	0.085165	0.085165	0.085165
12.270000	0.120000	0.552811	0.086128	0.086128	0.086128	0.086128
12.280000	0.020000	0.198997	0.087097	0.087097	0.087097	0.087097
12.290000	0.280000	0.895321	0.088072	0.088072	0.088072	0.088072
12.300000	0.080000	0.483322	0.089052	0.089052	0.089052	0.089052
12.310000	0.040000	0.397995	0.090039	0.090039	0.090039	0.090039
12.320000	0.200000	0.871780	0.091031	0.091031	0.091031	0.091031
12.330000	0.160000	0.674092	0.092030	0.092030	0.092030	0.092030
12.340000	0.120000	0.620967	0.093034	0.093034	0.093034	0.093034
12.350000	0.140000	0.583438	0.094043	0.094043	0.094043	0.094043
12.360000	0.180000	0.804736	0.095059	0.095059	0.095059	0.095059
12.370000	0.140000	0.648383	0.096081	0.096081	0.096081	0.096081
12.380000	0.080000	0.483322	0.097108	0.097108	0.097108	0.097108
12.390000	0.080000	0.483322	0.098141	0.098141	0.098141	0.098141
12.400000	0.160000	0.674092	0.099180	0.099180	0.099180	0.099180
12.410000	0.080000	0.391918	0.100226	0.100225	0.100226	0.100226
12.420000	0.260000	0.878863	0.101277	0.101275	0.101277	0.101277
12.430000	0.160000	0.783837	0.102334	0.102332	0.102334	0.102334
12.440000	0.200000	0.824621	0.103397	0.103394	0.103397	0.103397
12.450000	0.080000	0.391918	0.104467	0.104462	0.104467	0.104467
12.460000	0.380000	1.189790	0.105543	0.105536	0.105543	0.105543
12.470000	0.160000	0.611882	0.106625	0.106615	0.106625	0.106625
12.480000	0.100000	0.519615	0.107715	0.107701	0.107715	0.107715
12.490000	0.060000	0.341174	0.108812	0.108792	0.108812	0.108812
12.500000	0.140000	0.583438	0.109916	0.109889	0.109916	0.109916
12.510000	0.140000	0.648383	0.111029	0.110992	0.111029	0.111029
12.520000	0.300000	0.953939	0.112151	0.112101	0.112151	0.112151
12.530000	0.120000	0.620967	0.113283	0.113216	0.113283	0.113283
12.540000	0.300000	1.109054	0.114425	0.114336	0.114425	0.114425
12.550000	0.140000	0.648383	0.115579	0.115462	0.115579	0.115579
12.560000	0.180000	0.698284	0.116747	0.116595	0.116747	0.116747
12.570000	0.120000	0.552811	0.117930	0.117732	0.117930	0.117930
12.580000	0.140000	0.583438	0.119129	0.118876	0.119129	0.119129
12.590000	0.300000	0.994987	0.120347	0.120026	0.120347	0.120347
12.600000	0.040000	0.280000	0.121586	0.121181	0.121586	0.121586
12.610000	0.260000	0.923255	0.122848	0.122342	0.122848	0.122848
12.620000	0.080000	0.391918	0.124137	0.123509	0.124137	0.124137
12.630000	0.040000	0.280000	0.125454	0.124682	0.125454	0.125454
12.640000	0.060000	0.341174	0.126803	0.125861	0.126803	0.126803
12.650000	0.260000	0.878863	0.128187	0.127045	0.128187	0.128187
12.660000	0.220000	0.794733	0.129610	0.128236	0.129610	0.129610
12.670000	0.040000	0.397995	0.131074	0.129432	0.131074	0.131074
12.680000	0.160000	0.674092	0.132584	0.130634	0.132584	0.132584
12.690000	0.100000	0.519615	0.134142	0.131841	0.134142	0.134142
12.700000	0.200000	0.774597	0.135752	0.133055	0.135752	0.135752
12.710000	0.240000	0.813880	0.137419	0.134274	0.137419	0.137419
12.720000	0.240000	0.991161	0.139144	0.135500	0.139144	0.139144
12.730000	0.120000	0.552811	0.140932	0.136731	0.140932	0.140932
12.740000	0.100000	0.435890	0.142785	0.137968	0.142785	0.142785
12.750000	0.080000	0.391918	0.144707	0.139210	0.144707	0.144707
12.760000	0.280000	0.980612	0.146701	0.140459	0.146701	0.146701
12.770000	0.280000	0.980612	0.148770	0.141713	0.148770	0.148770
12.780000	0.300000	0.866025	0.150916	0.142973	0.150916	0.150916
12.790000	0.220000	0.794733	0.153142	0.144239	0.153142	0.153142
12.800000	0.100000	0.435890	0.155451	0.145511	0.155451	0.155451
12.810000	0.120000	0.552811	0.157845	0.146789	0.157845	0.157845
12.820000	0.320000	0.968297	0.160326	0.148072	0.160326	0.160326
12.830000	0.180000	0.698284	0.162897	0.149361	0.162897	0.162897
12.840000	0.220000	0.742698	0.165559	0.150656	0.165559	0.165559
12.850000	0.340000	1.021959	0.168315	0.151957	0.168315	0.168315
12.860000	0.280000	0.980612	0.171166	0.153264	0.171166	0.171166
12.870000	0.180000	0.698284	0.174114	0.154577	0.174114	0.174114
12.880000	0.240000	0.861626	0.177162	0.155895	0.177162	0.177162
12.890000	0.180000	0.638436	0.180310	0.157219	0.180310	0.180310
12.900000	0.200000	0.663325	0.183560	0.158549	0.183560	0.183560
12.910000	0.420000	1.106165	0.186914	0.159885	0.186914	0.186914
12.920000	0.300000	0.866025	0.190374	0.161227	0.190374	0.190374
12.930000	0.100000	0.435890	0.193941	0.162574	0.193941	0.193941
12.940000	0.180000	0.698284	0.197616	0.163928	0.197616	0.197616
12.950000	0.200000	0.774597	0.201401	0.165287	0.201401	0.201401
12.960000	0.480000	1.236770	0.205297	0.166652	0.205297	0.205297
12.970000	0.080000	0.391918	0.209305	0.168022	0.209305	0.209305
12.980000	0.220000	0.625780	0.213428	0.169399	0.213428	0.213428
12.990000	0.500000	1.307670	0.217665	0.170781	0.217665	0.217665
13.000000	0.140000	0.583438	0.222019	0.172170	0.222019	0.222019
13.010000	0.240000	0.763151	0.226491	0.173564	0.226491	0.226491
13.020000	0.420000	1.106165	0.231082	0.174964	0.231082	0.231082
13.030000	0.360000	0.911263	0.235792	0.176369	0.235792	0.235792
13.040000	0.220000	0.889719	0.240624	0.177781	0.240624	0.240624
13.050000	0.520000	1.220492	0.245578	0.179198	0.245578	0.245578
13.060000	0.380000	1.007770	0.250656	0.180621	0.250656	0.250656
13.070000	0.260000	0.832106	0.255859	0.182050	0.255859	0.255859
13.080000	0.200000	0.824621	0.261187	0.183485	0.261187	0.261187
13.090000	0.300000	1.072381	0.266642	0.184926	0.266642	0.266642
13.100000	0.380000	1.084251	0.272226	0.186372	0.272226	0.272226
13.110000	0.360000	1.144727	0.277938	0.187824	0.277938	0.277938
13.120000	0.320000	0.968297	0.283780	0.189283	0.283780	0.283780
13.130000	0.480000	1.203993	0.289754	0.190746	0.289754	0.289754
13.140000	0.240000	0.861626	0.295859	0.192216	0.295859	0.295859
13.150000	0.220000	0.742698	0.302098	0.193692	0.302098	0.302098
13.160000	0.440000	1.219180	0.308470	0.195173	0.308470	0.308470
13.170000	0.500000	1.109054	0.314978	0.196660	0.314978	0.314978
13.180000	0.300000	0.911043	0.321622	0.198153	0.321622	0.321622
13.190000	0.380000	1.120536	0.328403	0.199652	0.328403	0.328403
13.200000	0.380000	1.007770	0.335321	0.201157	0.335321	0.335321
13.210000	0.440000	1.251559	0.342379	0.202667	0.342379	0.342379
13.220000	0.440000	1.080000	0.349576	0.204184	0.349576	0.349576
13.230000	0.380000	1.189790	0.356914	0.205706	0.356914	0.356914
13.240000	0.380000	1.084251	0.364394	0.207234	0.364394	0.364394
13.250000	0.400000	1.131371	0.372016	0.208768	0.372016	0.372016
13.260000	0.260000	0.729657	0.379782	0.210307	0.379782	0.379782
13.270000	0.420000	1.031310	0.387692	0.211853	0.387692	0.387692
13.280000	0.340000	0.982039	0.395747	0.213404	0.395747	0.395747
13.290000	0.480000	1.099818	0.403948	0.214961	0.403948	0.403948
13.300000	0.420000	1.242417	0.412296	0.216524	0.412296	0.412296
13.310000	0.360000	0.954149	0.420792	0.218092	0.420792	0.420792
13.320000	0.380000	1.084251	0.429436	0.219667	0.429436	0.429436
13.330000	0.400000	0.979796	0.438229	0.221247	0.438229	0.438229
13.340000	0.460000	1.195157	0.447173	0.222833	0.447173	0.447173
13.350000	0.420000	1.209793	0.456268	0.224425	0.456268	0.456268
13.360000	0.500000	1.178983	0.465514	0.226023	0.465514	0.465514
13.370000	0.580000	1.335515	0.474913	0.227627	0.474913	0.474913
13.380000	0.680000	1.362938	0.484466	0.229236	0.484465	0.484466
13.390000	0.360000	0.995188	0.494172	0.230852	0.494172	0.494172
13.400000	0.560000	1.358823	0.504034	0.232473	0.504033	0.504034
13.410000	0.440000	1.116423	0.514052	0.234100	0.514051	0.514052
13.420000	0.620000	1.317422	0.524226	0.235732	0.524224	0.524226
13.430000	0.580000	1.394131	0.534558	0.237371	0.534555	0.534558
13.440000	0.620000	1.317422	0.545048	0.239015	0.545044	0.545048
13.450000	0.600000	1.216553	0.555697	0.240666	0.555692	0.555697
13.460000	0.480000	1.299846	0.566507	0.242322	0.566499	0.566507
13.470000	0.720000	1.342237	0.577478	0.243983	0.577466	0.577478
13.480000	0.680000	1.391977	0.588612	0.245651	0.588594	0.588612
13.490000	0.580000	1.394131	0.599910	0.247325	0.599884	0.599910
13.500000	0.520000	1.252837	0.611373	0.249004	0.611336	0.611373
13.510000	0.480000	1.099818	0.623004	0.250689	0.622952	0.623004
13.520000	0.800000	1.523155	0.634804	0.252380	0.634731	0.634804
13.530000	0.820000	1.525647	0.646775	0.254077	0.646675	0.646775
13.540000	0.340000	0.982039	0.658921	0.255779	0.658784	0.658921
13.550000	0.540000	1.228169	0.671245	0.257488	0.671058	0.671245
13.560000	0.740000	1.616292	0.683750	0.259202	0.683500	0.683750
13.570000	0.920000	1.635115	0.696442	0.260922	0.696109	0.696442
13.580000	0.700000	1.276715	0.709324	0.262648	0.708885	0.709324
13.590000	0.920000	1.947717	0.722404	0.264380	0.721831	0.722404
13.600000	0.720000	1.400571	0.735688	0.266117	0.734945	0.735688
13.610000	0.920000	1.820330	0.749184	0.267861	0.748230	0.749184
13.620000	0.500000	1.144552	0.762900	0.269610	0.761685	0.762900
13.630000	0.880000	1.582909	0.776846	0.271365	0.775312	0.776846
13.640000	0.880000	1.557434	0.791032	0.273126	0.789110	0.791032
13.650000	0.660000	1.415768	0.805471	0.274892	0.803081	0.805471
13.660000	0.900000	1.479865	0.820175	0.276665	0.817226	0.820175
13.670000	0.800000	1.414214	0.835157	0.278443	0.831544	0.835157
13.680000	1.000000	1.907878	0.850431	0.280227	0.846037	0.850431
13.690000	0.920000	1.481081	0.866013	0.282017	0.860705	0.866013
13.700000	0.840000	1.629233	0.881919	0.283813	0.875549	0.881919
13.710000	0.960000	1.843475	0.898165	0.285614	0.890569	0.898165
13.720000	0.680000	1.391977	0.914768	0.287422	0.905766	0.914768
13.730000	0.860000	1.581265	0.931746	0.289235	0.921141	0.931746
13.740000	1.140000	1.964790	0.949116	0.291054	0.936695	0.949116
13.750000	0.900000	1.634013	0.966895	0.292879	0.952427	0.966895
13.760000	1.180000	2.080288	0.985103	0.294710	0.968339	0.985103
13.770000	0.940000	1.560897	1.003756	0.296546	0.984431	1.003756
13.780000	1.200000	1.720465	1.022874	0.298388	1.000703	1.022874
13.790000	0.960000	1.907459	1.042474	0.300237	1.017157	1.042474
13.800000	1.180000	1.699294	1.062573	0.302091	1.033793	1.062573
13.810000	1.180000	1.878191	1.083189	0.303950	1.050612	1.083189
13.820000	1.040000	1.708333	1.104340	0.305816	1.067613	1.104340
13.830000	1.020000	1.708684	1.126042	0.307687	1.084798	1.126042
13.840000	1.540000	2.132698	1.148313	0.309565	1.102168	1.148313
13.850000	1.260000	1.847268	1.171167	0.311448	1.119722	1.171167
13.860000	0.840000	1.629233	1.194623	0.313337	1.137462	1.194623
13.870000	1.140000	1.606362	1.218696	0.315231	1.155388	1.218696
13.880000	1.220000	2.114616	1.243400	0.317132	1.173501	1.243400
13.890000	1.400000	2.068816	1.268753	0.319038	1.191800	1.268753
13.900000	1.560000	2.325167	1.294768	0.320950	1.210288	1.294768
13.910000	1.600000	2.209072	1.321461	0.322868	1.228964	1.321461
13.920000	1.420000	2.045385	1.348847	0.324792	1.247828	1.348847
13.930000	1.080000	1.659397	1.376940	0.326722	1.266882	1.376940
13.940000	1.840000	2.678507	1.405754	0.328657	1.286126	1.405754
13.950000	1.640000	2.455687	1.435304	0.330599	1.305561	1.435304
13.960000	1.640000	1.967333	1.465603	0.332546	1.325186	1.465603
13.970000	1.360000	1.786169	1.496665	0.334499	1.345004	1.496665
13.980000	1.340000	2.316117	1.528504	0.336458	1.365013	1.528504
13.990000	1.840000	2.239286	1.561133	0.338422	1.385216	1.561133
14.000000	1.740000	2.427427	1.594565	0.340393	1.405611	1.594565
14.010000	1.600000	2.059126	1.628814	0.342369	1.426200	1.628814
14.020000	1.340000	2.117640	1.663893	0.344351	1.446984	1.663893
14.030000	1.540000	2.094851	1.699815	0.346339	1.467963	1.699815
14.040000	1.980000	2.705476	1.736592	0.348332	1.489137	1.736592
14.050000	1.640000	2.215942	1.774237	0.350332	1.510506	1.774237
14.060000	1.520000	2.729396	1.812763	0.352337	1.532073	1.812763
14.070000	2.060000	2.180917	1.852183	0.354348	1.553836	1.852183
14.080000	2.060000	2.440574	1.892508	0.356365	1.575797	1.892508
14.090000	2.020000	2.553351	1.933751	0.358388	1.597956	1.933751
14.100000	2.120000	2.589517	1.975924	0.360417	1.620314	1.975924
14.110000	2.460000	2.769188	2.019039	0.362451	1.642870	2.019039
14.120000	2.440000	2.585807	2.063109	0.364491	1.665627	2.063109
14.130000	2.300000	2.598076	2.108145	0.366538	1.688583	2.108145
14.140000	2.100000	2.104757	2.154158	0.368589	1.711740	2.154158
14.150000	1.780000	2.559609	2.201162	0.370647	1.735098	2.201162
14.160000	1.940000	2.473136	2.249167	0.372711	1.758658	2.249167
14.170000	2.720000	3.156200	2.298185	0.374780	1.782419	2.298185
14.180000	2.500000	2.567100	2.348228	0.376855	1.806384	2.348228
14.190000	2.000000	2.227106	2.399307	0.378936	1.830551	2.399307
14.200000	2.240000	2.387970	2.451433	0.381023	1.854923	2.451433
14.210000	2.580000	2.642650	2.504618	0.383116	1.879498	2.504618
14.220000	2.460000	2.725509	2.558873	0.385214	1.904278	2.558873
14.230000	2.500000	2.733130	2.614210	0.387319	1.929263	2.614210
14.240000	2.920000	3.230108	2.670639	0.389429	1.954454	2.670639
14.250000	2.580000	2.943399	2.728171	0.391545	1.979850	2.728171
