# Energy shift = 0.66
# Y-offset = 0.0004+-0.0002, AE = 8.2047+-0.011, Scale Factor = 4.7679+-0.0724, Alpha = 1.6624+-0.0486
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1
8.930000	6.934000	0.234996	7.127007	7.127007
8.940000	7.354000	0.258440	7.287781	7.287781
8.950000	7.648000	0.255361	7.450026	7.450026
8.960000	7.314000	0.248398	7.613735	7.613735
8.970000	7.914000	0.265149	7.778900	7.778900
8.980000	8.640000	0.281221	7.945515	7.945515
8.990000	8.432000	0.274410	8.113574	8.113574
9.000000	8.282000	0.273165	8.283069	8.283069
9.010000	8.542000	0.281183	8.453995	8.453995
9.020000	8.599000	0.285072	8.626345	8.626345
9.030000	8.640000	0.285569	8.800114	8.800114
9.040000	8.945000	0.293639	8.975295	8.975295
9.050000	9.159000	0.297866	9.151881	9.151881
9.060000	9.182000	0.297851	9.329869	9.329869
9.070000	9.695000	0.313742	9.509250	9.509250
9.080000	9.464000	0.302259	9.690021	9.690021
9.090000	10.180000	0.331807	9.872176	9.872176
9.100000	9.752000	0.309511	10.055708	10.055708
9.110000	10.390000	0.328386	10.240613	10.240613
9.120000	9.499000	0.305431	10.426885	10.426885
9.130000	9.971000	0.315158	10.614519	10.614519
9.140000	10.160000	0.319081	10.803511	10.803511
9.150000	10.960000	0.343518	10.993854	10.993854
9.160000	10.820000	0.338375	11.185545	11.185545
