# Energy shift = 0.7
# a_1: -0.339 +- 0.033, a_0: 0.0 +- 1.4, domain: [10.7eV ,12.6eV]
# Y-offset = 0.0+-0.0079, AE = 13.1227+-0.5082, Scale Factor = 0.2487+-0.2932, Alpha = 2.1725+-1.1383
# Y-offset = 0.01+-0.0473, AE = 15.6066+-0.0137, Scale Factor = 21.1696+-0.4291, Alpha = 1.2718+-0.0288
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)	Fit 3(incl. prev.)
11.530000	0.000000	0.000000	0.108066	0.098066	0.098066	0.108066
11.540000	0.080000	0.391918	0.108445	0.098445	0.098445	0.108445
11.550000	0.000000	0.000000	0.108825	0.098825	0.098825	0.108825
11.560000	0.080000	0.391918	0.109204	0.099204	0.099204	0.109204
11.570000	0.240000	0.861626	0.109583	0.099583	0.099583	0.109583
11.580000	0.160000	0.542586	0.109963	0.099963	0.099963	0.109963
11.590000	0.160000	0.542586	0.110342	0.100342	0.100342	0.110342
11.600000	0.000000	0.000000	0.110721	0.100721	0.100721	0.110721
11.610000	0.000000	0.000000	0.111101	0.101101	0.101101	0.111101
11.620000	0.160000	0.783837	0.111480	0.101480	0.101480	0.111480
11.630000	0.000000	0.000000	0.111859	0.101859	0.101859	0.111859
11.640000	0.160000	0.542586	0.112238	0.102238	0.102238	0.112238
11.650000	0.000000	0.000000	0.112618	0.102618	0.102618	0.112618
11.660000	0.160000	0.542586	0.112997	0.102997	0.102997	0.112997
11.670000	0.160000	0.542586	0.113376	0.103376	0.103376	0.113376
11.680000	0.080000	0.391918	0.113756	0.103756	0.103756	0.113756
11.690000	0.000000	0.000000	0.114135	0.104135	0.104135	0.114135
11.700000	0.080000	0.391918	0.114514	0.104514	0.104514	0.114514
11.710000	0.320000	0.926067	0.114894	0.104894	0.104894	0.114894
11.720000	0.080000	0.391918	0.115273	0.105273	0.105273	0.115273
11.730000	0.000000	0.000000	0.115652	0.105652	0.105652	0.115652
11.740000	0.000000	0.000000	0.116032	0.106032	0.106032	0.116032
11.750000	0.000000	0.000000	0.116411	0.106411	0.106411	0.116411
