# Energy shift = 0.71
# a_0: 0.2 +- 1.0, domain: [20.709999999999997eV ,21.459999999999997eV]
# Y-offset = 0.0+-0.0216, AE = 21.5632+-0.0071, Scale Factor = 51.9994+-0.4541, Alpha = 1.1381+-0.0242
# -------------------------------------------------------------
Energy	Counts	Errors	Combined Fit	Fit 1	Fit 2(incl. prev.)
20.710000	0.480000	1.170299	nan	0.171674	 
20.720000	0.640000	1.352923	0.171674	0.171674	0.171674
20.730000	0.160000	0.542586	0.171674	0.171674	0.171674
20.740000	0.720000	1.483779	0.171674	0.171674	0.171674
20.750000	0.720000	1.778089	0.171674	0.171674	0.171674
20.760000	0.480000	1.024500	0.171674	0.171674	0.171674
20.770000	0.720000	1.778089	0.171674	0.171674	0.171674
20.780000	0.480000	0.854166	0.171674	0.171674	0.171674
20.790000	0.320000	0.733212	0.171674	0.171674	0.171674
20.800000	0.160000	0.783837	0.171674	0.171674	0.171674
20.810000	0.880000	1.274990	0.171674	0.171674	0.171674
20.820000	0.160000	0.542586	0.171674	0.171674	0.171674
20.830000	0.560000	0.897998	0.171674	0.171674	0.171674
20.840000	0.240000	0.861626	0.171674	0.171674	0.171674
20.850000	0.320000	0.926067	0.171674	0.171674	0.171674
20.860000	0.480000	1.024500	0.171674	0.171674	0.171674
20.870000	0.400000	0.979796	0.171674	0.171674	0.171674
20.880000	1.120000	2.268392	0.171674	0.171674	0.171674
20.890000	0.480000	1.417604	0.171674	0.171674	0.171674
20.900000	0.880000	1.704582	0.171674	0.171674	0.171674
20.910000	0.480000	1.299846	0.171674	0.171674	0.171674
20.920000	1.200000	1.496663	0.171674	0.171674	0.171674
20.930000	0.560000	1.061320	0.171674	0.171674	0.171674
20.940000	0.560000	1.202664	0.171674	0.171674	0.171674
20.950000	0.400000	0.979796	0.171674	0.171674	0.171674
20.960000	0.480000	1.024500	0.171674	0.171674	0.171674
20.970000	0.400000	0.979796	0.171674	0.171674	0.171674
20.980000	0.560000	1.329060	0.171674	0.171674	0.171674
20.990000	0.560000	1.202664	0.171674	0.171674	0.171674
21.000000	0.320000	0.926067	0.171674	0.171674	0.171674
21.010000	0.400000	0.979796	0.171674	0.171674	0.171674
21.020000	0.320000	1.085173	0.171674	0.171674	0.171674
21.030000	0.400000	0.979796	0.171674	0.171674	0.171674
21.040000	0.480000	1.024500	0.171674	0.171674	0.171674
21.050000	0.560000	1.745394	0.171674	0.171674	0.171674
21.060000	0.320000	0.926067	0.171674	0.171674	0.171674
21.070000	0.560000	1.202664	0.171674	0.171674	0.171674
21.080000	0.160000	0.542586	0.171674	0.171674	0.171674
21.090000	0.480000	1.170299	0.171674	0.171674	0.171674
21.100000	0.400000	0.979796	0.171674	0.171674	0.171674
21.110000	0.400000	1.131371	0.171674	0.171674	0.171674
21.120000	0.160000	0.783837	0.171674	0.171674	0.171674
21.130000	0.400000	0.800000	0.171674	0.171674	0.171674
21.140000	0.880000	1.795996	0.171674	0.171674	0.171674
21.150000	0.400000	0.979796	0.171675	0.171674	0.171675
21.160000	1.040000	1.611955	0.171675	0.171674	0.171675
21.170000	0.080000	0.391918	0.171676	0.171674	0.171676
21.180000	0.320000	0.926067	0.171678	0.171674	0.171678
21.190000	0.400000	1.264911	0.171682	0.171674	0.171682
21.200000	0.000000	0.000000	0.171688	0.171674	0.171688
21.210000	0.800000	1.876166	0.171698	0.171674	0.171698
21.220000	0.320000	0.926067	0.171715	0.171674	0.171715
21.230000	0.320000	0.926067	0.171742	0.171674	0.171742
21.240000	0.720000	1.114271	0.171788	0.171674	0.171788
21.250000	0.640000	1.571751	0.171862	0.171674	0.171862
21.260000	0.320000	0.733212	0.171979	0.171674	0.171979
21.270000	0.560000	1.061320	0.172164	0.171674	0.172164
21.280000	0.720000	1.483779	0.172451	0.171674	0.172451
21.290000	0.640000	1.352923	0.172890	0.171674	0.172890
21.300000	0.400000	0.800000	0.173554	0.171674	0.173554
