# XGS2: >1.220E-07,1.800E-08,OPEN     ,4.344E+00,OPEN     ,OPEN
# 2019-02-14 08:38:14
# 
10	1.253e-07
10.1	1.253e-07
10.2	1.253e-07
10.3	1.253e-07
10.4	1.253e-07
10.5	1.253e-07
10.6	1.253e-07
10.7	1.253e-07
10.8	1.253e-07
10.9	1.253e-07
11	1.253e-07
11.1	1.253e-07
11.2	1.253e-07
11.3	1.253e-07
11.4	1.253e-07
11.5	1.253e-07
11.6	1.253e-07
11.7	1.253e-07
11.8	1.253e-07
11.9	1.253e-07
12	1.253e-07
12.1	1.253e-07
12.2	1.253e-07
12.3	1.253e-07
12.4	1.253e-07
12.5	1.253e-07
12.6	1.253e-07
12.7	1.253e-07
12.8	1.253e-07
12.9	1.253e-07
13	1.253e-07
13.1	1.253e-07
13.2	1.253e-07
13.3	1.253e-07
13.4	1.253e-07
13.5	1.253e-07
13.6	1.253e-07
13.7	1.253e-07
13.8	1.253e-07
13.9	1.253e-07
14	1.259e-07
14.1	1.259e-07
14.2	1.259e-07
14.3	1.259e-07
14.4	1.259e-07
14.5	1.259e-07
14.6	1.259e-07
14.7	1.259e-07
14.8	1.259e-07
14.9	1.259e-07
15	1.252e-07
15.1	1.252e-07
15.2	1.252e-07
15.3	1.252e-07
15.4	1.252e-07
15.5	1.252e-07
15.6	1.252e-07
15.7	1.252e-07
15.8	1.252e-07
15.9	1.252e-07
16	1.251e-07
16.1	1.251e-07
16.2	1.251e-07
16.3	1.251e-07
16.4	1.251e-07
16.5	1.251e-07
16.6	1.251e-07
16.7	1.251e-07
16.8	1.251e-07
16.9	1.251e-07
17	1.251e-07
17.1	1.251e-07
17.2	1.251e-07
17.3	1.251e-07
17.4	1.251e-07
17.5	1.251e-07
17.6	1.251e-07
17.7	1.251e-07
17.8	1.251e-07
17.9	1.251e-07
18	1.25e-07
18.1	1.25e-07
18.2	1.25e-07
18.3	1.25e-07
18.4	1.25e-07
18.5	1.25e-07
18.6	1.25e-07
18.7	1.25e-07
18.8	1.25e-07
18.9	1.25e-07
19	1.25e-07
19.1	1.25e-07
19.2	1.25e-07
19.3	1.25e-07
19.4	1.25e-07
19.5	1.25e-07
19.6	1.25e-07
19.7	1.25e-07
19.8	1.25e-07
19.9	1.25e-07
20	1.249e-07
20.1	1.249e-07
20.2	1.249e-07
20.3	1.249e-07
20.4	1.249e-07
20.5	1.249e-07
20.6	1.249e-07
20.7	1.249e-07
20.8	1.249e-07
20.9	1.249e-07
21	1.256e-07
21.1	1.256e-07
21.2	1.256e-07
21.3	1.256e-07
21.4	1.256e-07
21.5	1.256e-07
21.6	1.256e-07
21.7	1.256e-07
21.8	1.256e-07
21.9	1.256e-07
22	1.255e-07
22.1	1.255e-07
22.2	1.255e-07
22.3	1.255e-07
22.4	1.255e-07
22.5	1.255e-07
22.6	1.255e-07
22.7	1.255e-07
22.8	1.255e-07
22.9	1.255e-07
23	1.247e-07
23.1	1.247e-07
23.2	1.247e-07
23.3	1.247e-07
23.4	1.247e-07
23.5	1.247e-07
23.6	1.247e-07
23.7	1.247e-07
23.8	1.247e-07
23.9	1.247e-07
24	1.256e-07
24.1	1.256e-07
24.2	1.256e-07
24.3	1.256e-07
24.4	1.256e-07
24.5	1.256e-07
24.6	1.256e-07
24.7	1.256e-07
24.8	1.256e-07
24.9	1.256e-07
25	1.254e-07
25.1	1.254e-07
25.2	1.254e-07
25.3	1.254e-07
25.4	1.254e-07
25.5	1.254e-07
25.6	1.254e-07
25.7	1.254e-07
25.8	1.254e-07
25.9	1.254e-07
26	1.247e-07
26.1	1.247e-07
26.2	1.247e-07
26.3	1.247e-07
26.4	1.247e-07
26.5	1.247e-07
26.6	1.247e-07
26.7	1.247e-07
26.8	1.247e-07
26.9	1.247e-07
27	1.246e-07
27.1	1.246e-07
27.2	1.246e-07
27.3	1.246e-07
27.4	1.246e-07
27.5	1.246e-07
27.6	1.246e-07
27.7	1.246e-07
